"","gid","gname","chr","start","end","logCPM","logFC.water.rich","logFC.water.diploid","logFC.rich.diploid","PV.water.rich","PV.water.diploid","PV.rich.diploid","FDR.water.rich","FDR.water.diploid","FDR.rich.diploid","water1","water2","rich1","rich2","di1","di2","ratio"
"2937","MvSl-1064-A1-R4_MC02g03915","MvSl-1064-A1-R4_MC02","Chr02",1731607,1732757,4.14183346270675,-1.08601141496196,-2.32461831605394,-1.23860690109198,0.000255783967868498,1.46592462904778e-14,1.69191236119025e-05,0.000738346346051756,9.65751145616676e-13,5.8316979258047e-05,2.82118258429356,2.58676504701024,3.67930103575519,3.88315056428431,4.95421633129415,5.08304960917926,-0.408313139335136
"2938","MvSl-1064-A1-R4_MC02g03916","MvSl-1064-A1-R4_MC02","Chr02",1734098,1735030,8.98332574937901,-2.02443534759084,-0.245553133355112,1.77888221423573,1.76556693589076e-10,0.422185188525149,1.57303319568141e-08,1.54949666611657e-09,0.69139390568363,9.01142842882534e-08,7.76553776126811,8.0663003215663,9.74155326859209,10.1282698050972,8.27221262409816,8.05832987187869,0.282963715115297
"2939","MvSl-1064-A1-R4_MC02g03917","MvSl-1064-A1-R4_MC02","Chr02",1735810,1737521,5.56966194862401,0.102168390766046,0.191709601481277,0.089541210715231,0.669048247332597,0.422245811314161,0.707648714901185,0.738471437522699,0.69139390568363,0.76719523868936,5.56268978638957,5.76132009646524,5.69080125514409,5.42503733354866,5.53265067915242,5.41292004976241,0.0222641441935554
"2940","MvSl-1064-A1-R4_MC02g03918","MvSl-1064-A1-R4_MC02","Chr02",1737664,1740902,6.46456086697808,0.280378537275191,0.209026625923859,-0.0713519113513313,0.205221521483913,0.344289799717695,0.746854896304442,0.277763006328048,0.618819898292154,0.80039259139795,6.5746862527249,6.66905317944707,6.45041793507882,6.22658940757088,6.44984946307673,6.37679826215456,-0.0169263653396661
"2941","MvSl-1064-A1-R4_MC02g03919","MvSl-1064-A1-R4_MC02","Chr02",1741514,1744931,6.44616018441778,0.494668296173066,0.77749321875895,0.282824922585885,0.0617122087878572,0.00343163177882543,0.285099767042068,0.0987115647849797,0.0238141750269332,0.363811453759003,6.39763295053445,7.16835977574693,6.30311740533903,6.37509462386964,6.01768167491163,6.09546430931535,0.065763327877284
"2942","MvSl-1064-A1-R4_MC02g03920","MvSl-1064-A1-R4_MC02","Chr02",1745172,1746509,6.49295510057541,0.415939289403773,0.0640339177858917,-0.351905371617882,0.0553097787918562,0.767167337599563,0.104428171962056,0.089881801351936,0.910883929461678,0.153702590903938,6.61491104663779,6.66778863501641,6.22341431568964,6.22859336932083,6.50943462618956,6.64273922836984,-0.0789062083732925
"2943","MvSl-1064-A1-R4_MC02g03921","MvSl-1064-A1-R4_MC02","Chr02",1746812,1748866,4.44551202922134,-0.141856437923515,-0.63489099815044,-0.493034560226925,0.614354339613007,0.0238239044654485,0.077945708790906,0.690676858254349,0.106096360490113,0.119069329768393,4.28818834205424,4.019341681012,4.3715184833779,4.228455890559,4.70707352419572,4.87356062844819,-0.155742320088759
"2944","MvSl-1064-A1-R4_MC02g03922","MvSl-1064-A1-R4_MC02","Chr02",1749117,1751879,3.89343339408994,4.31019833848972,-1.68527902327669,-5.99547736176641,6.31912330948127e-23,1.24587083741039e-06,3.46991707716447e-40,2.50785447969052e-21,2.53327070273446e-05,3.49895107719788e-38,3.75575379824925,2.8767335554578,-0.661646719378385,-0.82539566457054,5.07453568996819,5.04534953440211,NA
"2945","MvSl-1064-A1-R4_MC02g03923","MvSl-1064-A1-R4_MC02","Chr02",1753098,1755126,6.75258403722034,2.77736917595441,0.262604905095789,-2.51476427085862,3.05222667676322e-10,0.523766618337182,8.38082671928305e-09,2.60242485071391e-09,0.766912030260086,5.01935331151243e-08,7.51370881720732,7.17014707989576,5.21600533502727,3.41895913264041,7.2732160230076,6.87925451941278,-0.712615482885007
"2946","MvSl-1064-A1-R4_MC02g03924","MvSl-1064-A1-R4_MC02","Chr02",1755699,1757250,5.67595522178724,1.82110643015179,-0.309510328309849,-2.13061675846164,2.73922679354938e-12,0.215672062868998,4.72769538812976e-16,3.16967671825e-11,0.479899680208621,7.57197501223636e-15,5.90050298053259,5.94999320684802,4.0605634595058,4.1544925087644,5.95952569488732,6.46568013419419,-0.596766393450369
"2947","MvSl-1064-A1-R4_MC02g03925","MvSl-1064-A1-R4_MC02","Chr02",1758270,1758912,11.5476680099806,0.374420184081675,0.26573155993853,-0.108688624143145,0.420505276254972,0.567249531422172,0.814877925301142,0.50801636938732,0.799309834523586,0.853979591223806,11.3383116237217,12.0736679934743,10.8850151639135,11.7446346667709,11.4642746910029,11.5086221682924,-0.0217159515373173
"2948","MvSl-1064-A1-R4_MC02g03926","MvSl-1064-A1-R4_MC02","Chr02",1760401,1763575,6.99547177569894,-0.384213419417708,0.100986123810833,0.485199543228542,0.0860065380237687,0.6515546998881,0.030172363157986,0.131674286153091,0.850418901634411,0.0511868313694795,6.8795447581385,6.8917378543188,7.21192148862671,7.32500532554726,6.89797635385989,6.66179990415237,0.100369577015556
"2949","MvSl-1064-A1-R4_MC02g03927","MvSl-1064-A1-R4_MC02","Chr02",1763834,1766097,4.08872066130808,1.50640397928644,-5.9586705699695,-7.46507454925593,0.0039694094803578,3.80452420303749e-50,1.58465922443072e-62,0.00881476505278557,2.34976926090103e-47,4.34988957106233e-60,-0.305011939103887,-0.111592445665843,-1.92629933731864,-1.23262835213665,5.47514366257447,5.76711120732877,NA
"2950","MvSl-1064-A1-R4_MC02g03928","MvSl-1064-A1-R4_MC02","Chr02",1767119,1768030,2.90678918843219,-0.913278467227491,0.734950011125481,1.64822847835297,0.00739659513324319,0.0349710086834611,2.17828874174518e-06,0.0152754760933562,0.139154164707204,8.86932399914538e-06,2.55575949874364,2.82321587255557,3.50853373697674,3.6872376008208,2.22839931340879,1.65813419671259,0.888203488482379
"2951","MvSl-1064-A1-R4_MC02g03929","MvSl-1064-A1-R4_MC02","Chr02",1768204,1771270,5.68153991306207,-0.166993404248133,0.595018138089206,0.762011542337338,0.495851204890444,0.0158096618089238,0.00201044140475958,0.58250137978214,0.0783899036607052,0.00456087740170664,5.5640833982494,5.98392208696376,5.863057445479,6.04291798624656,5.22034408558384,5.16970259459673,0.19643583651593
"2952","MvSl-1064-A1-R4_MC02g03930","MvSl-1064-A1-R4_MC02","Chr02",1771376,1772914,4.55341434057553,-0.495547246233271,0.125965005288986,0.621512251522257,0.0926029154273583,0.669215521377012,0.0347556973741226,0.140525492974993,0.861316460308365,0.0580259843640953,4.48935862004013,4.31585283231443,4.69556495934873,5.07613862848821,4.49417045063659,4.02727947368177,0.197452551984899
"2953","MvSl-1064-A1-R4_MC02g03931","MvSl-1064-A1-R4_MC02","Chr02",1774500,1778625,5.80429185419189,-0.520450271199531,0.412733607274486,0.933183878474017,0.0322751512083702,0.0901999064708512,0.000134775205009083,0.0560237211033049,0.272003501905692,0.000394388088806562,5.76042890868384,5.67458053790741,6.06840968734634,6.38889890317508,5.46291549743888,5.12991126576395,0.233849602815463
"2954","MvSl-1064-A1-R4_MC02g03932","MvSl-1064-A1-R4_MC02","Chr02",1778688,1780063,4.90999920964748,-1.86108534257311,-0.518715645409022,1.34236969716409,1.42738606396098e-10,0.068210929319854,2.2921167740598e-06,1.26961557912352e-09,0.223528327350006,9.2906882531825e-06,3.90398560281578,3.8908377776322,5.44714429802192,6.00444926953426,4.54567757819188,4.26888399378515,0.377485649905248
"2955","MvSl-1064-A1-R4_MC02g03933","MvSl-1064-A1-R4_MC02","Chr02",1780790,1782811,8.84797244007587,-1.26021138474838,-0.33318098587658,0.927030398871802,9.79042350092526e-05,0.296263830087404,0.00389697293061346,0.000308707610198288,0.574216777017254,0.00826215114789149,8.42336044095525,7.96955146020668,9.19645099522064,9.70697616322825,8.36429336712686,8.70973556482986,0.146822153352745
"2956","MvSl-1064-A1-R4_MC02g03935","MvSl-1064-A1-R4_MC02","Chr02",1784446,1784991,5.72564608383258,-0.915267704978116,0.0324711234800453,0.947738828458162,0.00095751706677111,0.906229640421588,0.000618674206570413,0.00243682298579246,0.968488202253183,0.00157084751010504,5.02080269821077,5.63630248747345,6.01897687420652,6.49204328370755,5.3635633977368,5.29321749140759,0.231373421487924
"2957","MvSl-1064-A1-R4_MC02g03936","MvSl-1064-A1-R4_MC02","Chr02",1785373,1786725,6.08968759127289,-1.15016765009985,0.123095130160557,1.27326278026041,9.66362713774534e-06,0.632834961048155,1.00615218690424e-06,3.71290681863139e-05,0.841075314499603,4.34457059210016e-06,5.46461938002384,5.77195197323808,6.47157105585699,7.02563220053354,5.5036411373396,5.50356658905101,0.294146517358206
"2958","MvSl-1064-A1-R4_MC02g03937","MvSl-1064-A1-R4_MC02","Chr02",1786969,1789438,6.98223900853687,-0.192346404586461,-0.021839198774135,0.170507205812326,0.399479167625525,0.923755152576748,0.454679887643759,0.487606188586263,0.974335405887867,0.534672442647242,6.92472356755773,6.8917378543188,6.94220096266333,7.24278673606891,7.03381609050769,6.81841747786158,0.0342396680096275
"2959","MvSl-1064-A1-R4_MC02g03938","MvSl-1064-A1-R4_MC02","Chr02",1789842,1790830,0.179273581252145,0.20659122473183,0.780653894294837,0.574062669563007,0.691045450249261,0.140470756099637,0.27885487174593,0.75742137748039,0.366193333330576,0.357226321311029,0.115709276851654,0.751376592704096,0.30084729509551,0.249583856316395,0.095382985334673,-0.729408337718091,NA
"2960","MvSl-1064-A1-R4_MC02g03944","MvSl-1064-A1-R4_MC02","Chr02",1799897,1801957,6.54895009742652,-0.310462941717907,-1.27514392211905,-0.964680980401142,0.190258421633703,1.04009647487402e-07,4.96397980067511e-05,0.260534795652943,2.58247069464952e-06,0.000156472243669127,6.01192484285005,5.80798453303662,6.12003730403586,6.31977130847992,6.98800394324103,7.36299705316553,-0.206145276755667
"2961","MvSl-1064-A1-R4_MC02g03945","MvSl-1064-A1-R4_MC02","Chr02",1802551,1804105,8.63267400773748,-3.98383903246743,-4.06388126858154,-0.0800422361141085,2.69052948411916e-27,3.84761736736592e-28,0.805697200082996,1.62120807085766e-25,7.75962343353265e-26,0.847281018539977,5.03494251962426,5.26028267177978,8.63950119343292,9.50002546641815,9.34236435841402,9.07112029234743,-0.021622661601379
"2962","MvSl-1064-A1-R4_MC02g03946","MvSl-1064-A1-R4_MC02","Chr02",1804210,1805566,3.44970249756932,-0.124804822245452,0.684133854437498,0.808938676682949,0.704733091227733,0.0398363616624448,0.0149202492666066,0.768927062770504,0.153295531911324,0.0273648669733865,3.50604468915733,3.68122362491567,3.77963192389313,3.65977664386927,3.21625285075024,2.53951259547471,0.370026626280335
"2963","MvSl-1064-A1-R4_MC02g03948","MvSl-1064-A1-R4_MC02","Chr02",1806126,1807610,4.19670151761468,-0.177867706050595,-0.778751974282276,-0.600884268231681,0.543218558161081,0.00764799391023669,0.0384331973702655,0.626161879359361,0.044959830946436,0.0635430577903569,3.89071813630184,3.7828425154733,4.08429882242868,3.94295793637531,4.81071265693414,4.38451282331306,-0.195916126723304
"2964","MvSl-1064-A1-R4_MC02g03949","MvSl-1064-A1-R4_MC02","Chr02",1807873,1808122,0.341861397596801,1.10645758322575,1.73265933715185,0.626201753926098,0.047689714120309,0.00242739311823623,0.285229603199212,0.0789396574433658,0.0178744402342849,0.363930140582907,1.26794883033463,0.930767788388771,0.636718965239318,-0.82539566457054,-0.529243280932758,-0.498043966795856,-2.46189462751574
"2965","MvSl-1064-A1-R4_MC02g03950","MvSl-1064-A1-R4_MC02","Chr02",1808609,1809239,6.93529280430367,3.65422974760201,2.09149883126968,-1.56273091633233,1.16487443771629e-16,3.92012898278269e-07,0.000125767425994302,2.41535620236425e-15,8.68581045019249e-06,0.000369890983236813,8.39974953153254,7.78912503637603,5.05516212449791,3.5052474398154,6.29604919934293,5.71907177797162,-0.488968298657957
"2966","MvSl-1064-A1-R4_MC02g03951","MvSl-1064-A1-R4_MC02","Chr02",1809364,1811013,6.34898234075743,-0.927567113667799,0.107072318629356,1.03463943229716,0.000109876984026076,0.653477406185891,1.62883898300634e-05,0.000343935494502908,0.851822151158023,5.6398692466954e-05,5.91258757852911,6.07641133613259,6.6728426116215,7.13651368415792,5.8739557874926,5.90568842293408,0.229301384622843
"2967","MvSl-1064-A1-R4_MC02g03952","MvSl-1064-A1-R4_MC02","Chr02",1811379,1812803,8.23494954019199,-0.488234510706107,-1.50658590999304,-1.01835139928693,0.0749512507031894,6.85468078288495e-08,0.000223735143008821,0.116787805021904,1.76400925772055e-06,0.000625092078940676,7.43211016707187,7.42641062037747,7.87781513397417,7.95572273822184,8.65799658951819,9.16806316359841,-0.170976630164512
"2968","MvSl-1064-A1-R4_MC02g03953","MvSl-1064-A1-R4_MC02","Chr02",1813660,1821037,4.76019117531664,-1.05661474357025,0.116634273658961,1.17324901722922,0.00354820119392926,0.745996014976734,0.00121666411965487,0.00797800323058223,0.900363923927597,0.00290132114633915,4.77340294116281,3.73534407225244,5.17606424304649,5.59207717903856,4.49635369876406,3.90125535531168,0.358616374977346
"2969","MvSl-1064-A1-R4_MC02g03954","MvSl-1064-A1-R4_MC02","Chr02",1821201,1823726,5.91242820105459,-0.416585286214076,0.157383908627811,0.573969194841887,0.0734656789969999,0.498904845561284,0.0136850818306132,0.114744403326751,0.750636797240217,0.0253916595287495,5.92131323001586,5.67960839444483,6.26381619986328,6.1783311623892,5.72552147343117,5.5666692092109,0.139878143159083
"2970","MvSl-1064-A1-R4_MC02g03955","MvSl-1064-A1-R4_MC02","Chr02",1826583,1828318,6.80040982651221,0.99706563704736,-0.632216046679829,-1.62928168372719,8.16186699606892e-06,0.00424487886935802,6.06761473992428e-13,3.17416645632243e-05,0.0282097464606563,6.54586996287465e-12,6.83809853437131,6.71078735316087,5.69466147180128,5.859383278747,7.3458423893579,7.46703617487662,-0.358379685594909
"2971","MvSl-1064-A1-R4_MC02g03957","MvSl-1064-A1-R4_MC02","Chr02",1830920,1832167,3.5676552172248,-0.269161594468465,0.0666379468998954,0.335799541368361,0.374805927589779,0.826209874084072,0.266181623778582,0.462711379617364,0.937679770021281,0.34291333423454,3.42246301388049,3.56104389569035,3.80366111228648,3.717994551611,3.57138371828166,3.26691158512006,0.137361667266469
"2972","MvSl-1064-A1-R4_MC02g03958","MvSl-1064-A1-R4_MC02","Chr02",1832471,1834847,4.83574311242051,-0.259424884317126,-0.372178143809162,-0.112753259492036,0.321898012730396,0.154651249094836,0.664871305374189,0.407976934949567,0.390161767565783,0.730678185020878,4.52414358369235,4.70419540988491,4.85123539010695,4.89957012286402,5.05244873531005,4.92096367196881,-0.0325568654318817
"2973","MvSl-1064-A1-R4_MC02g03959","MvSl-1064-A1-R4_MC02","Chr02",1835011,1835400,4.04598360564893,0.392103005161783,-0.675630620250226,-1.06773362541201,0.180119906639425,0.0196418147858016,0.000255316541469286,0.248456856143327,0.0918601106073316,0.000701233480489019,3.85927781947957,3.90378602063205,3.28096964570505,3.67160968723967,4.55198856930502,4.55732105366244,-0.389660461854194
"2974","MvSl-1064-A1-R4_MC02g03960","MvSl-1064-A1-R4_MC02","Chr02",1835469,1836740,6.95256717047141,0.401442886117678,-0.744576213876214,-1.14601909999389,0.149931773634689,0.00769024681981397,4.66601200264541e-05,0.212754995269673,0.0451813430876347,0.000148166872140559,6.52116142323236,6.96151420112995,5.97309714628656,6.6588590854863,7.30781240452006,7.67364875309064,-0.246051781287453
"2975","MvSl-1064-A1-R4_MC02g03961","MvSl-1064-A1-R4_MC02","Chr02",1836960,1838246,5.54605033272485,1.08878308547431,0.356523461251043,-0.732259624223264,6.68069666644172e-06,0.134337747868686,0.00231670617416049,2.65241641051736e-05,0.355865959973598,0.00519249045431028,5.81996822288119,6.08780287171203,4.8067478366643,4.93600104677562,5.58385241783659,5.62406126930008,-0.20206457304895
"2976","MvSl-1064-A1-R4_MC02g03962","MvSl-1064-A1-R4_MC02","Chr02",1838919,1840403,5.54730510606569,0.562146189521314,-0.0771335718921083,-0.639279761413422,0.0274027070037595,0.760481396597249,0.0120347898519741,0.0485032331383041,0.907179763541045,0.0226658649356218,5.71849145626108,5.64403977732588,5.35420811311929,4.84488138572913,5.82875600677808,5.68515288050648,-0.174893618013481
"2977","MvSl-1064-A1-R4_MC02g03963","MvSl-1064-A1-R4_MC02","Chr02",1840628,1843449,5.40386592139676,-1.57345203849708,0.0633513876427619,1.63680342613984,2.45222465258802e-08,0.819610629721745,6.49379590616855e-09,1.51266442052901e-07,0.935172936070514,3.96121550276281e-08,4.98587488852263,4.31261999262847,6.12576720583034,6.37991110809074,4.639537560093,4.60992263781274,0.435032316715212
"2978","MvSl-1064-A1-R4_MC02g03964","MvSl-1064-A1-R4_MC02","Chr02",1843927,1845757,4.42671991264042,-0.399868299831573,-0.0570980768492123,0.34277022298236,0.190984523581765,0.851746458244372,0.260484665668117,0.26140014709626,0.948176016714079,0.336660929392144,4.2814265451194,4.24639364978318,4.93411977899334,4.33150063770328,4.47215430469562,4.15171485948087,0.103520932198996
"2979","MvSl-1064-A1-R4_MC02g03965","MvSl-1064-A1-R4_MC02","Chr02",1845960,1847690,6.77513293968541,-1.47834817039661,-0.633128337406793,0.845219832989822,1.02512953535027e-09,0.00794884036096217,0.000387214977023201,7.97036197351013e-09,0.0463697995555066,0.00102311722003831,6.05021837958351,5.83076267535888,7.53871633712953,7.29503855506084,6.73650597981962,6.39789290116493,0.175499602396969
"2980","MvSl-1064-A1-R4_MC02g03967","MvSl-1064-A1-R4_MC02","Chr02",1848538,1849769,5.18027891217853,-0.43562671771229,0.0348009251828447,0.470427642895135,0.115501429641922,0.899881721129591,0.0886310054515101,0.17002608784768,0.96671416770592,0.132986880636475,5.22136290374768,4.8111524379941,5.46684106508817,5.46411644663993,5.243924431857,4.69613954447825,0.137057130064546
"2981","MvSl-1064-A1-R4_MC02g03968","MvSl-1064-A1-R4_MC02","Chr02",1849814,1850140,3.43208410373707,-0.3620709866923,0.082466539856987,0.444537526549287,0.241442105808411,0.789983990310654,0.148682684731724,0.319232485024116,0.921312438090547,0.208202110035269,3.40390482406926,3.24558920723246,3.74033283027984,3.63178282254843,3.39538935413116,3.07669564941572,0.187774503173694
"2982","MvSl-1064-A1-R4_MC02g03969","MvSl-1064-A1-R4_MC02","Chr02",1850195,1851499,6.39521634776295,-0.16384570572905,0.00115763788924002,0.16500334361829,0.457603681707732,0.995810821811539,0.453805326199841,0.544955360645434,0.998725096263271,0.533996693677879,6.25564522751097,6.41769649528766,6.42817739123589,6.57313723928266,6.38180429739391,6.29241510380168,0.0367528627875917
"2983","MvSl-1064-A1-R4_MC02g03970","MvSl-1064-A1-R4_MC02","Chr02",1853962,1856543,6.3755081983994,-2.18793048312422,-1.83917994797672,0.348750535147499,0.000269812921193791,0.00194633997846612,0.544181241890065,0.000775942664779299,0.0150776371043518,0.619824692526236,4.81379589529858,4.72865829470504,7.73860448582166,5.12572744065023,7.12200150548629,5.80279732574701,-0.00676386910864248
"2984","MvSl-1064-A1-R4_MC02g03971","MvSl-1064-A1-R4_MC02","Chr02",1856861,1859703,5.15856784841224,-0.726101623340173,0.378177356858198,1.10427898019837,0.00403145059939007,0.134945032240787,1.37614460828679e-05,0.00893246520698939,0.356557970214827,4.83264428539094e-05,4.84164263067175,5.08568578942523,5.65954195026124,5.72672277917651,4.72394071697178,4.4459891680568,0.312229057229624
"2985","MvSl-1064-A1-R4_MC02g03972","MvSl-1064-A1-R4_MC02","Chr02",1860016,1862835,6.56627708145546,-0.173116086240382,-0.0693510721774078,0.103765014062975,0.484322928517222,0.779215272467402,0.67466009703397,0.571063126847314,0.916672542303666,0.739661145732618,6.54887607054629,6.41543788737752,6.9247775771071,6.32851772571083,6.5650969245912,6.54075789427658,0.0161363464014596
"2986","MvSl-1064-A1-R4_MC02g03973","MvSl-1064-A1-R4_MC02","Chr02",1863355,1865606,5.97153166263053,-1.60599784741151,0.43598744075238,2.04198528816389,0.00107174212248254,0.364799871837013,4.08823357165193e-05,0.00270522494364558,0.638925301115163,0.000131339155250534,5.5557014623044,4.9897659772988,7.29563750260419,6.36662688916525,5.54113525927588,3.55140929238766,0.587296985275308
"2987","MvSl-1064-A1-R4_MC02g03974","MvSl-1064-A1-R4_MC02","Chr02",1870304,1873890,5.92315492957292,0.455465723425319,-0.350156408074254,-0.805622131499574,0.0572522205910878,0.141763509291908,0.00078318512478065,0.092642286536946,0.367981875183251,0.00194604863039537,6.00167634954716,5.83527546341542,5.61542362157393,5.3010165429372,6.36994631179654,6.16391117025754,-0.199281863825756
"2988","MvSl-1064-A1-R4_MC02g03975","MvSl-1064-A1-R4_MC02","Chr02",1874626,1875303,3.93568468817221,0.418413747071581,-0.0437576479097906,-0.462171394981372,0.147724846288821,0.878587747572268,0.108365117726225,0.210045601586494,0.959270974398726,0.158646532351194,4.10883893977307,3.97912600054025,3.57146773155316,3.68334646455018,4.00156128263167,4.17144926999421,-0.17186847189053
"2989","MvSl-1064-A1-R4_MC02g03976","MvSl-1064-A1-R4_MC02","Chr02",1875702,1877431,5.13610828810382,-0.444983759295996,-0.783187367767285,-0.338203608471289,0.113910227871897,0.00546504184921828,0.226251390570441,0.168109449198041,0.0343546714719943,0.29858657072878,4.81379589529858,4.55896452010508,4.81386403252445,5.39680053712092,5.29498495518386,5.63222221444501,-0.0978228725831001
"2990","MvSl-1064-A1-R4_MC02g03977","MvSl-1064-A1-R4_MC02","Chr02",1879956,1881712,4.06375975546614,-0.512614161185894,-2.14159246311336,-1.62897830192747,0.278761236745593,1.1175168430492e-05,0.000649982634996993,0.361037816712968,0.00018103772857397,0.00164072207919006,3.55732662602486,1.55168482101507,3.18909369423731,3.55720077334584,5.1177203500976,4.88896783941645,-0.568608818095637
"2991","MvSl-1064-A1-R4_MC02g03978","MvSl-1064-A1-R4_MC02","Chr02",1882606,1883490,3.14351760603441,-0.732649547385373,0.772481877667363,1.50513142505274,0.0307670549885179,0.0254452272868242,1.35000605338651e-05,0.0538028733669322,0.110966344240246,4.74929149859934e-05,3.09239902539084,2.96997284012439,3.52018237309172,3.9623551706316,2.48739625043199,2.01091297437443,0.733798662184444
"2992","MvSl-1064-A1-R4_MC02g03979","MvSl-1064-A1-R4_MC02","Chr02",1883785,1886668,9.38125724812574,0.314515585360331,0.219545681843802,-0.0949699035165289,0.308785898659692,0.477172048579459,0.75838007913549,0.393986087870249,0.734946101007203,0.809408353171715,9.57130829416545,9.53483525939339,9.18323158624071,9.29210365077481,9.29038935163734,9.37568009404088,-0.0148154658921318
"2993","MvSl-1064-A1-R4_MC02g03980","MvSl-1064-A1-R4_MC02","Chr02",1887370,1890259,5.22233501505667,-0.0823436659246164,0.122387010461507,0.204730676386124,0.735753207360713,0.615906602272445,0.400746033400921,0.795656948472157,0.831480936574796,0.481948679818413,5.22489148419361,5.24170540575499,5.39273777965059,5.23476454734817,5.08036887989066,5.14139264573159,0.0561441524161643
"2994","MvSl-1064-A1-R4_MC02g03981","MvSl-1064-A1-R4_MC02","Chr02",1890605,1892319,6.11230084460702,-2.17382215574483,-0.223589884443768,1.95023227130107,1.96491784821968e-16,0.381411880766393,8.86538180790289e-14,3.88346363522137e-15,0.655725853467901,1.06838662226459e-12,4.91556044723433,5.00185968013074,7.1158672588712,7.14502672280336,5.45395673233118,4.84751055900331,0.469109341524489
"2995","MvSl-1064-A1-R4_MC02g03982","MvSl-1064-A1-R4_MC02","Chr02",1892506,1894508,3.85117837636193,-2.31431952930144,-0.476745518943702,1.83757401035774,1.23344512616906e-10,0.174213203293042,1.5549514055187e-07,1.11314198509613e-09,0.42020377713982,7.61071312002762e-07,2.96315478783868,2.01651504394964,4.74604016803655,4.97472197583033,3.12325020656993,2.94530693981158,0.679474172451127
"2996","MvSl-1064-A1-R4_MC02g03983","MvSl-1064-A1-R4_MC02","Chr02",1895255,1895944,8.28884883767094,-1.67757067377636,-0.168357451449164,1.5092132223272,1.04578741767336e-08,0.555798040420383,2.26943589803496e-07,6.88964750763206e-08,0.790187465610537,1.09291255089578e-06,7.17734935813304,7.69945730583665,8.9885194615863,9.27531837941685,7.75661310205667,7.49163420265389,0.260304248020064
"2997","MvSl-1064-A1-R4_MC02g03984","MvSl-1064-A1-R4_MC02","Chr02",1896460,1897143,5.11609910175677,-1.33911538803396,-0.0395610228620891,1.29955436517187,3.47107055117262e-06,0.889796838111034,6.15848526616454e-06,1.45962209305055e-05,0.963191187886213,2.31664070804104e-05,4.16134452621601,4.79734141051129,5.65162013663463,6.02458096634515,4.6276357419513,4.47577208970668,0.358997834809932
"2998","MvSl-1064-A1-R4_MC02g03985","MvSl-1064-A1-R4_MC02","Chr02",1897539,1899607,5.4503690387202,-0.0908291315971997,0.125093372942581,0.215922504539781,0.720585453984991,0.622303387582135,0.394690132926421,0.782787771552405,0.836166486747299,0.47576578355439,5.22136290374768,5.66320338250836,5.51275275523281,5.58583742981859,5.42330347299779,5.23947458419205,0.0577786844873043
"2999","MvSl-1064-A1-R4_MC02g03986","MvSl-1064-A1-R4_MC02","Chr02",1899804,1902858,8.33858357161345,0.272767137517237,0.00397838832035741,-0.26878874919688,0.31339422407794,0.98825620205504,0.320389438633416,0.398990172937155,0.997275087944679,0.401024500642865,8.39935922998995,8.45073754312272,8.33436005929735,7.94479358390195,8.49327791110087,8.34553766526646,-0.0487569962341153
"3000","MvSl-1064-A1-R4_MC02g03987","MvSl-1064-A1-R4_MC02","Chr02",1903228,1905518,6.65989872943897,-0.738072944031034,0.221801776347191,0.959874720378225,0.00155331073434036,0.34022075657249,4.0731690036039e-05,0.00377702182006678,0.615874980115286,0.000130982935547067,6.23479566866597,6.59713875744562,7.10188475858312,7.22516333550893,6.29667569475812,6.10868499603284,0.207735488376413
"3001","MvSl-1064-A1-R4_MC02g03988","MvSl-1064-A1-R4_MC02","Chr02",1905739,1908630,7.44370573012934,-0.356779085313928,0.287558644314291,0.644337729628219,0.135123601109534,0.228537934760346,0.00711425149321471,0.19473405660849,0.495926440724221,0.0141540232043382,7.34764258345878,7.44387659344681,7.70135694220141,7.80316539288557,7.24719941359968,6.9564391910484,0.126405454657445
"3002","MvSl-1064-A1-R4_MC02g03989","MvSl-1064-A1-R4_MC02","Chr02",1909676,1910553,5.41863195490471,-0.814212124738991,0.351460471796067,1.16567259653506,0.00149797469396099,0.170429593698908,6.21538624989036e-06,0.00365596095967462,0.414313713390556,2.33449057093943e-05,5.02687959900762,5.31784926853723,5.84811548110789,6.12338522894437,4.96371504737386,4.68048444427387,0.31179190863728
"3003","MvSl-1064-A1-R4_MC02g03990","MvSl-1064-A1-R4_MC02","Chr02",1911012,1913328,4.28687968662642,-0.919948405070141,-0.162656243727034,0.757292161343106,0.00187698593811577,0.581496494771544,0.00988841884489587,0.00449657576738426,0.80832020837423,0.0190519311805929,3.92148786952545,3.81518480115593,4.57229796097814,4.96993831311934,3.89637182353392,4.15455064206522,0.245097520953565
"3004","MvSl-1064-A1-R4_MC02g03991","MvSl-1064-A1-R4_MC02","Chr02",1913579,1915404,6.53536218839008,-0.288782382556003,-0.644468236797639,-0.355685854241636,0.206423296889014,0.00488000323563998,0.118669368980193,0.2790908496179,0.0314368917696182,0.171552667061112,6.28973856857529,6.10472327839633,6.32070938825324,6.63840393300486,6.78999053694934,6.8962965352304,-0.0787480933835351
"3005","MvSl-1064-A1-R4_MC02g03992","MvSl-1064-A1-R4_MC02","Chr02",1917831,1919164,5.09080006881896,-1.01899130775249,1.26450291492935,2.28349422268184,9.19762447739798e-05,1.95338653194004e-06,4.10472433028625e-17,0.00029178467122198,3.83764725817724e-05,7.47014472042149e-16,4.99002820385767,4.79038599799964,5.71634305372543,6.08112709267569,3.58785761348558,3.67900186095768,0.69886726852197
