Seq1797.fa	4338	4338	4338	100.0	4338	4338	0
Seq1798.fa	165	165	165	100.0	165	165	0
Seq1799.fa	216	216	216	100.0	216	216	0
Seq179.fa	885	885	885	100.0	495	885	390
Seq17.fa	786	786	786	100.0	786	786	0
Seq1800.fa	2973	2973	2973	100.0	2973	2973	0
Seq1801.fa	1671	1671	1671	100.0	1671	1671	0
Seq1802.fa	171	171	171	100.0	171	171	0
Seq1803.fa	1269	1269	1269	100.0	1269	1269	0
Seq1804.fa	1722	1722	1722	100.0	1722	1722	0
Seq1805.fa	966	966	966	100.0	966	966	0
Seq1806.fa	372	372	372	100.0	372	372	0
Seq1807.fa	258	258	258	100.0	258	258	0
Seq1808.fa	168	168	168	100.0	168	168	0
Seq1809.fa	1698	1698	1698	100.0	1698	1698	0
Seq180.fa	1155	1155	1155	100.0	798	1155	357
Seq1810.fa	660	660	660	100.0	660	660	0
Seq1811.fa	567	567	567	100.0	567	567	0
Seq1812.fa	2331	2331	2331	100.0	2331	2331	0
Seq1813.fa	2592	2592	2592	100.0	2592	2592	0
Seq1814.fa	663	663	663	100.0	663	663	0
Seq1815.fa	813	813	813	100.0	813	813	0
Seq1816.fa	3999	3999	3999	100.0	3999	3999	0
Seq1817.fa	876	876	876	100.0	876	876	0
Seq1818.fa	216	216	216	100.0	216	216	0
Seq1819.fa	2880	2880	2880	100.0	2880	2880	0
Seq181.fa	285	285	285	100.0	285	285	0
Seq1820.fa	1140	1140	1140	100.0	1140	1140	0
Seq1821.fa	1299	1299	1299	100.0	1299	1299	0
Seq1822.fa	873	873	873	100.0	873	873	0
Seq1823.fa	1506	1506	1506	100.0	1506	1506	0
Seq1824.fa	1572	1572	1572	100.0	1572	1572	0
Seq1825.fa	1608	1608	1608	100.0	1608	1608	0
Seq1826.fa	2487	2487	2487	100.0	2487	2487	0
Seq1827.fa	2031	2031	2031	100.0	2031	2031	0
Seq1828.fa	819	819	819	100.0	819	819	0
Seq1829.fa	2286	2286	2286	100.0	2286	2286	0
Seq182.fa	1662	1662	1662	100.0	1662	1662	0
Seq1830.fa	2010	2010	2010	100.0	2010	2010	0
Seq1831.fa	1185	1185	1185	100.0	1185	1185	0
Seq1832.fa	3567	3567	3567	100.0	3567	3567	0
Seq1833.fa	4434	4434	4434	100.0	4434	4434	0
Seq1834.fa	309	309	309	100.0	309	309	0
Seq1835.fa	3318	3318	3318	100.0	3318	3318	0
Seq1836.fa	303	303	303	100.0	303	303	0
Seq1837.fa	117	117	117	100.0	117	117	0
Seq1838.fa	216	216	216	100.0	216	216	0
Seq1839.fa	633	633	633	100.0	633	633	0
Seq183.fa	1029	1029	1029	100.0	1029	1029	0
Seq1840.fa	3390	3390	3390	100.0	3390	3390	0
Seq1841.fa	1758	1758	1758	100.0	1758	1758	0
Seq1842.fa	333	333	333	100.0	333	333	0
Seq1843.fa	2916	2916	2916	100.0	2916	2916	0
Seq1844.fa	3786	3786	3786	100.0	3786	3786	0
Seq1845.fa	618	618	618	100.0	618	618	0
Seq1846.fa	1011	1011	1011	100.0	888	1011	123
Seq1847.fa	198	198	198	100.0	198	198	0
Seq1848.fa	1617	1617	1617	100.0	1617	1617	0
Seq1849.fa	690	690	690	100.0	690	690	0
Seq184.fa	576	576	576	100.0	576	576	0
Seq1850.fa	3198	3198	3198	100.0	3198	3198	0
Seq1851.fa	4191	4191	4191	100.0	4191	4191	0
Seq1852.fa	4518	4518	4518	100.0	4518	4518	0
Seq1853.fa	1680	1680	1680	100.0	1680	1680	0
Seq1854.fa	1344	1344	1344	100.0	1344	1344	0
Seq1855.fa	261	261	261	100.0	261	261	0
Seq1856.fa	2859	2859	2859	100.0	2859	2859	0
Seq1857.fa	300	300	300	100.0	300	300	0
Seq1858.fa	327	327	327	100.0	327	327	0
Seq1859.fa	333	333	333	100.0	333	333	0
Seq185.fa	1143	1143	1143	100.0	1143	1143	0
Seq1860.fa	372	372	372	100.0	372	372	0
Seq1861.fa	1077	1077	1077	100.0	1077	1077	0
Seq1862.fa	738	738	738	100.0	738	738	0
Seq1863.fa	927	927	927	100.0	927	927	0
Seq1864.fa	3177	3177	3177	100.0	3177	3177	0
Seq1865.fa	1440	1440	1440	100.0	1440	1440	0
Seq1866.fa	378	378	378	100.0	378	378	0
Seq1867.fa	2382	2382	2382	100.0	2382	2382	0
Seq1868.fa	1167	1167	1167	100.0	1167	1167	0
Seq1869.fa	2628	2628	2628	100.0	2628	2628	0
Seq186.fa	2415	2415	2415	100.0	2415	2415	0
Seq1870.fa	1572	1572	1572	100.0	1572	1572	0
Seq1871.fa	2511	2511	2511	100.0	2511	2511	0
Seq1872.fa	4125	4125	4125	100.0	4125	4125	0
Seq1873.fa	1995	1995	1995	100.0	1995	1995	0
Seq1874.fa	534	534	534	100.0	534	534	0
Seq1875.fa	261	261	261	100.0	261	261	0
Seq1876.fa	417	417	417	100.0	417	417	0
Seq1877.fa	831	831	831	100.0	831	831	0
Seq1878.fa	561	561	561	100.0	561	561	0
Seq1879.fa	732	732	732	100.0	732	732	0
Seq187.fa	195	195	195	100.0	195	195	0
Seq1880.fa	1125	1125	1125	100.0	1125	1125	0
Seq1881.fa	387	387	387	100.0	387	387	0
Seq1882.fa	3048	3048	3048	100.0	3048	3048	0
Seq1883.fa	1146	1146	1146	100.0	1146	1146	0
Seq1884.fa	219	219	219	100.0	219	219	0
Seq1885.fa	1197	1197	1197	100.0	1197	1197	0
Seq1886.fa	3069	3069	3069	100.0	3069	3069	0
Seq1887.fa	4587	4587	4587	100.0	4587	4587	0
Seq1888.fa	678	678	678	100.0	678	678	0
Seq1889.fa	3309	3309	3309	100.0	3309	3309	0
Seq188.fa	3705	3705	3705	100.0	3705	3705	0
Seq1890.fa	930	930	930	100.0	930	930	0
Seq1891.fa	1860	1860	1860	100.0	1860	1860	0
Seq1892.fa	231	231	231	100.0	231	231	0
Seq1893.fa	1905	1905	1905	100.0	1905	1905	0
Seq1894.fa	3306	3306	3306	100.0	3306	3306	0
Seq1895.fa	1371	1371	1371	100.0	1371	1371	0
Seq1896.fa	1164	1164	1164	100.0	1164	1164	0
Seq1897.fa	2340	2340	2340	100.0	2340	2340	0
Seq1898.fa	198	198	198	100.0	198	198	0
Seq1899.fa	3984	3984	3984	100.0	3984	3984	0
Seq189.fa	2484	2484	2484	100.0	2484	2484	0
Seq18.fa	276	276	276	100.0	276	276	0
Seq1900.fa	1101	1101	1101	100.0	1101	1101	0
Seq1901.fa	1746	1746	1746	100.0	1746	1746	0
Seq1902.fa	2118	2118	2118	100.0	2118	2118	0
Seq1903.fa	2016	2016	2016	100.0	2016	2016	0
Seq1904.fa	174	174	174	100.0	174	174	0
Seq1905.fa	1293	1293	1293	100.0	1293	1293	0
Seq1906.fa	255	255	255	100.0	255	255	0
Seq1907.fa	1137	1137	1137	100.0	1095	1137	42
Seq1908.fa	327	327	327	100.0	327	327	0
Seq1909.fa	3399	3399	3399	100.0	3399	3399	0
Seq190.fa	759	759	759	100.0	759	759	0
Seq1910.fa	717	717	717	100.0	717	717	0
Seq1911.fa	3846	3846	3846	100.0	3846	3846	0
Seq1912.fa	2208	2208	2208	100.0	2208	2208	0
Seq1913.fa	441	441	441	100.0	441	441	0
Seq1914.fa	456	456	456	100.0	456	456	0
Seq1915.fa	4551	4551	4551	100.0	4551	4551	0
Seq1916.fa	1524	1524	1524	100.0	1524	1524	0
Seq1917.fa	4050	4050	4050	100.0	4050	4050	0
Seq1918.fa	3441	3441	3441	100.0	3441	3441	0
Seq1919.fa	1758	1758	1758	100.0	1758	1758	0
Seq191.fa	2814	2814	2814	100.0	2715	2814	99
Seq1920.fa	900	900	900	100.0	900	900	0
Seq1921.fa	348	348	348	100.0	348	348	0
Seq1922.fa	1176	1176	1176	100.0	1176	1176	0
Seq1923.fa	2766	2766	2766	100.0	2766	2766	0
Seq1924.fa	291	291	291	100.0	291	291	0
Seq1925.fa	1494	1494	1494	100.0	1494	1494	0
Seq1926.fa	357	357	357	100.0	357	357	0
Seq1927.fa	210	210	210	100.0	210	210	0
Seq1928.fa	4056	4056	4056	100.0	4056	4056	0
Seq1929.fa	1215	1215	1215	100.0	1215	1215	0
Seq192.fa	1644	1644	1644	100.0	1644	1644	0
Seq1930.fa	618	618	618	100.0	618	618	0
Seq1931.fa	879	879	879	100.0	879	879	0
Seq1932.fa	1596	1596	1596	100.0	1596	1596	0
Seq1933.fa	2769	2769	2769	100.0	2769	2769	0
Seq1934.fa	651	651	651	100.0	651	651	0
Seq1935.fa	3321	3321	3321	100.0	3321	3321	0
Seq1936.fa	459	459	459	100.0	459	459	0
Seq1937.fa	207	207	207	100.0	207	207	0
Seq1938.fa	5025	5025	5025	100.0	5025	5025	0
Seq1939.fa	2391	2391	2391	100.0	2391	2391	0
Seq193.fa	540	540	540	100.0	540	540	0
Seq1940.fa	540	540	540	100.0	540	540	0
Seq1941.fa	531	531	531	100.0	531	531	0
Seq1942.fa	2667	2667	2667	100.0	2667	2667	0
Seq1943.fa	819	819	819	100.0	819	819	0
Seq1944.fa	1128	1128	1128	100.0	1128	1128	0
Seq1945.fa	3288	3288	3288	100.0	3288	3288	0
Seq1946.fa	1848	1848	1848	100.0	1848	1848	0
Seq1947.fa	813	813	813	100.0	813	813	0
Seq1948.fa	1338	1338	1338	100.0	1338	1338	0
Seq1949.fa	2262	2262	2262	100.0	2262	2262	0
Seq194.fa	1029	1029	1029	100.0	1029	1029	0
Seq1950.fa	1791	1791	1791	100.0	1791	1791	0
Seq1951.fa	972	972	972	100.0	972	972	0
Seq1952.fa	1230	1230	1230	100.0	1230	1230	0
Seq1953.fa	843	843	843	100.0	843	843	0
Seq1954.fa	1482	1482	1482	100.0	1482	1482	0
Seq1955.fa	354	354	354	100.0	354	354	0
Seq1956.fa	873	873	873	100.0	873	873	0
Seq1957.fa	345	345	345	100.0	345	345	0
Seq1958.fa	1404	1404	1404	100.0	1404	1404	0
Seq1959.fa	1161	1161	1161	100.0	1161	1161	0
Seq195.fa	483	483	483	100.0	474	483	9
Seq1960.fa	1107	1107	1107	100.0	1107	1107	0
Seq1961.fa	309	309	309	100.0	309	309	0
Seq1962.fa	516	516	516	100.0	516	516	0
Seq1963.fa	1911	1911	1911	100.0	1911	1911	0
Seq1964.fa	1065	1065	1065	100.0	1065	1065	0
Seq1965.fa	3492	3492	3492	100.0	3492	3492	0
Seq1966.fa	963	963	963	100.0	963	963	0
Seq1967.fa	2601	2601	2601	100.0	2601	2601	0
Seq1968.fa	1494	1494	1494	100.0	1494	1494	0
Seq1969.fa	165	165	165	100.0	165	165	0
Seq196.fa	1830	1830	1830	100.0	1830	1830	0
Seq1970.fa	159	159	159	100.0	159	159	0
Seq1971.fa	279	279	279	100.0	279	279	0
Seq1972.fa	1053	1053	1053	100.0	1053	1053	0
Seq1973.fa	387	387	387	100.0	387	387	0
Seq1974.fa	513	513	513	100.0	513	513	0
Seq1975.fa	450	450	450	100.0	450	450	0
Seq1976.fa	4950	4950	4950	100.0	4950	4950	0
Seq1977.fa	1491	1491	1491	100.0	1491	1491	0
Seq1978.fa	1254	1254	1254	100.0	1254	1254	0
Seq1979.fa	417	417	417	100.0	417	417	0
Seq197.fa	5556	5556	5556	100.0	5556	5556	0
Seq1980.fa	2139	2139	2139	100.0	2139	2139	0
Seq1981.fa	1812	1812	1812	100.0	1812	1812	0
Seq1982.fa	159	159	159	100.0	159	159	0
Seq1983.fa	1122	1122	1122	100.0	1122	1122	0
Seq1984.fa	1176	1176	1176	100.0	1176	1176	0
Seq1985.fa	5049	5049	5049	100.0	5049	5049	0
Seq1986.fa	900	900	900	100.0	900	900	0
Seq1987.fa	426	426	426	100.0	426	426	0
Seq1988.fa	462	462	462	100.0	462	462	0
Seq1989.fa	948	948	948	100.0	948	948	0
Seq198.fa	1746	1746	1746	100.0	1629	1746	117
Seq1990.fa	1098	1098	1098	100.0	1098	1098	0
Seq1991.fa	417	417	417	100.0	417	417	0
Seq1992.fa	3387	3387	3387	100.0	3387	3387	0
Seq1993.fa	393	393	393	100.0	393	393	0
Seq1994.fa	510	510	510	100.0	510	510	0
Seq1995.fa	3732	3732	3732	100.0	3732	3732	0
Seq1996.fa	438	438	438	100.0	438	438	0
Seq1997.fa	519	519	519	100.0	519	519	0
Seq1998.fa	378	378	378	100.0	378	378	0
Seq1999.fa	1254	1254	1254	100.0	1254	1254	0
Seq199.fa	2277	2277	2277	100.0	2277	2277	0
Seq19.fa	210	210	210	100.0	210	210	0
Seq2000.fa	2979	2979	2979	100.0	2979	2979	0
Seq2001.fa	1401	1401	1401	100.0	1401	1401	0
Seq2002.fa	2694	2694	2694	100.0	2694	2694	0
Seq2003.fa	1653	1653	1653	100.0	1653	1653	0
Seq2004.fa	162	162	162	100.0	162	162	0
Seq2005.fa	1200	1200	1200	100.0	1200	1200	0
Seq2006.fa	2937	2937	2937	100.0	2937	2937	0
Seq2007.fa	1434	1434	1434	100.0	1434	1434	0
Seq2008.fa	4848	4848	4848	100.0	4848	4848	0
Seq2009.fa	792	792	792	100.0	792	792	0
Seq200.fa	1749	1749	1749	100.0	1437	1749	312
Seq2010.fa	3891	3891	3891	100.0	3891	3891	0
Seq2011.fa	1512	1512	1512	100.0	1512	1512	0
Seq2012.fa	495	495	495	100.0	495	495	0
Seq2013.fa	912	912	912	100.0	912	912	0
Seq2014.fa	1401	1401	1401	100.0	1401	1401	0
Seq2015.fa	831	831	831	100.0	831	831	0
Seq2016.fa	1257	1257	1257	100.0	1257	1257	0
Seq2017.fa	2991	2991	2991	100.0	2991	2991	0
Seq2018.fa	1959	1959	1959	100.0	1959	1959	0
Seq2019.fa	1107	1107	1107	100.0	1107	1107	0
Seq201.fa	1350	1350	1350	100.0	1260	1350	90
Seq2020.fa	1725	1725	1725	100.0	1725	1725	0
Seq2021.fa	3564	3564	3564	100.0	3564	3564	0
Seq2022.fa	4137	4137	4137	100.0	4137	4137	0
Seq2023.fa	1521	1521	1521	100.0	1521	1521	0
Seq2024.fa	2247	2247	2247	100.0	2247	2247	0
Seq2025.fa	1050	1050	1050	100.0	1050	1050	0
Seq2026.fa	1488	1488	1488	100.0	1488	1488	0
Seq2027.fa	294	294	294	100.0	294	294	0
Seq2028.fa	675	675	675	100.0	675	675	0
Seq2029.fa	345	345	345	100.0	345	345	0
Seq202.fa	813	813	813	100.0	813	813	0
Seq2030.fa	648	648	648	100.0	648	648	0
Seq2031.fa	1422	1422	1422	100.0	1422	1422	0
Seq2032.fa	786	786	786	100.0	786	786	0
Seq2033.fa	2148	2148	2148	100.0	2148	2148	0
Seq2034.fa	3846	3846	3846	100.0	3846	3846	0
Seq2035.fa	180	180	180	100.0	180	180	0
Seq2036.fa	303	303	303	100.0	303	303	0
Seq2037.fa	885	885	885	100.0	885	885	0
Seq2038.fa	1344	1344	1344	100.0	1344	1344	0
Seq2039.fa	264	264	264	100.0	264	264	0
Seq203.fa	648	648	648	100.0	624	648	24
Seq2040.fa	2322	2322	2322	100.0	2322	2322	0
Seq2041.fa	264	264	264	100.0	264	264	0
Seq2042.fa	1053	1053	1053	100.0	1053	1053	0
Seq2043.fa	1551	1551	1551	100.0	1551	1551	0
Seq2044.fa	1140	1140	1140	100.0	1140	1140	0
Seq2045.fa	2310	2310	2310	100.0	2310	2310	0
Seq2046.fa	258	258	258	100.0	258	258	0
Seq2047.fa	8118	8118	8118	100.0	8118	8118	0
Seq2048.fa	2433	2433	2433	100.0	2433	2433	0
Seq2049.fa	2139	2139	2139	100.0	2139	2139	0
Seq204.fa	579	579	579	100.0	579	579	0
Seq2050.fa	2697	2697	2697	100.0	2697	2697	0
Seq2051.fa	5235	5235	5235	100.0	5235	5235	0
Seq2052.fa	444	444	444	100.0	444	444	0
Seq2053.fa	132	132	132	100.0	132	132	0
Seq2054.fa	273	273	273	100.0	273	273	0
Seq2055.fa	6201	6201	6201	100.0	6201	6201	0
Seq2056.fa	5985	5985	5985	100.0	5985	5985	0
Seq2057.fa	2685	2685	2685	100.0	2685	2685	0
Seq2058.fa	768	768	768	100.0	768	768	0
Seq2059.fa	4362	4362	4362	100.0	4362	4362	0
Seq205.fa	1833	1833	1833	100.0	1107	1833	726
Seq2060.fa	1053	1053	1053	100.0	1053	1053	0
Seq2061.fa	402	402	402	100.0	402	402	0
Seq2062.fa	6423	6423	6423	100.0	6423	6423	0
Seq2063.fa	540	540	540	100.0	540	540	0
Seq2064.fa	3798	3798	3798	100.0	3798	3798	0
Seq2065.fa	1092	1092	1092	100.0	1092	1092	0
Seq2066.fa	159	159	159	100.0	159	159	0
Seq2067.fa	1368	1368	1368	100.0	1368	1368	0
Seq2068.fa	1443	1443	1443	100.0	1443	1443	0
Seq2069.fa	1827	1827	1827	100.0	1827	1827	0
Seq206.fa	660	660	660	100.0	660	660	0
Seq2070.fa	5454	5454	5454	100.0	5454	5454	0
Seq2071.fa	312	312	312	100.0	312	312	0
Seq2072.fa	1002	1002	1002	100.0	1002	1002	0
Seq2073.fa	297	297	297	100.0	297	297	0
Seq2074.fa	210	210	210	100.0	210	210	0
Seq2075.fa	1524	1524	1524	100.0	1524	1524	0
Seq2076.fa	219	219	219	100.0	219	219	0
Seq2077.fa	1152	1152	1152	100.0	1152	1152	0
Seq2078.fa	780	780	780	100.0	780	780	0
Seq2079.fa	693	693	693	100.0	693	693	0
Seq207.fa	1794	1794	1794	100.0	1788	1794	6
Seq2080.fa	2175	2175	2175	100.0	2175	2175	0
Seq2081.fa	255	255	255	100.0	255	255	0
Seq2082.fa	2097	2097	2097	100.0	2097	2097	0
Seq2083.fa	1032	1032	1032	100.0	1032	1032	0
Seq2084.fa	3258	3258	3258	100.0	3258	3258	0
Seq2085.fa	4443	4443	4443	100.0	4443	4443	0
Seq2086.fa	1419	1419	1419	100.0	1419	1419	0
Seq2087.fa	282	282	282	100.0	282	282	0
Seq2088.fa	4092	4092	4092	100.0	4092	4092	0
Seq2089.fa	1233	1233	1233	100.0	1233	1233	0
Seq208.fa	1104	1104	1104	100.0	1104	1104	0
Seq2090.fa	4335	4335	4335	100.0	4335	4335	0
Seq2091.fa	6945	6945	6945	100.0	6945	6945	0
Seq2092.fa	1944	1944	1944	100.0	1944	1944	0
Seq2093.fa	276	276	276	100.0	276	276	0
Seq2094.fa	339	339	339	100.0	339	339	0
Seq2095.fa	4056	4056	4056	100.0	4056	4056	0
Seq2096.fa	2316	2316	2316	100.0	2316	2316	0
Seq2097.fa	591	591	591	100.0	591	591	0
Seq2098.fa	363	363	363	100.0	363	363	0
Seq2099.fa	633	633	633	100.0	633	633	0
Seq209.fa	162	162	162	100.0	141	162	21
Seq20.fa	537	537	537	100.0	537	537	0
Seq2100.fa	768	768	768	100.0	768	768	0
Seq2101.fa	1677	1677	1677	100.0	1677	1677	0
Seq2102.fa	1275	1275	1275	100.0	1275	1275	0
Seq2103.fa	615	615	615	100.0	615	615	0
Seq2104.fa	1671	1671	1671	100.0	1671	1671	0
Seq2105.fa	4050	4050	4050	100.0	4050	4050	0
Seq2106.fa	2880	2880	2880	100.0	2880	2880	0
Seq2107.fa	5247	5247	5247	100.0	5247	5247	0
Seq2108.fa	2553	2553	2553	100.0	2553	2553	0
Seq2109.fa	4653	4653	4653	100.0	4653	4653	0
Seq210.fa	555	555	555	100.0	555	555	0
Seq2110.fa	4488	4488	4488	100.0	4488	4488	0
Seq2111.fa	4047	4047	4047	100.0	4047	4047	0
Seq2112.fa	4884	4884	4884	100.0	4884	4884	0
Seq2113.fa	4488	4488	4488	100.0	4488	4488	0
Seq2114.fa	4533	4533	4533	100.0	4533	4533	0
Seq2115.fa	4047	4047	4047	100.0	4047	4047	0
Seq2116.fa	4482	4482	4482	100.0	4482	4482	0
Seq2117.fa	3123	3123	3123	100.0	3123	3123	0
Seq2118.fa	1041	1041	1041	100.0	1041	1041	0
Seq2119.fa	165	165	165	100.0	165	165	0
Seq211.fa	1275	1275	1275	100.0	1275	1275	0
Seq2120.fa	1557	1557	1557	100.0	1557	1557	0
Seq2121.fa	783	783	783	100.0	783	783	0
Seq2122.fa	831	831	831	100.0	831	831	0
Seq2123.fa	495	495	495	100.0	495	495	0
Seq2124.fa	648	648	648	100.0	648	648	0
Seq2125.fa	435	435	435	100.0	435	435	0
Seq2126.fa	957	957	957	100.0	957	957	0
Seq2127.fa	3780	3780	3780	100.0	3780	3780	0
Seq2128.fa	399	399	399	100.0	399	399	0
Seq2129.fa	1389	1389	1389	100.0	1389	1389	0
Seq212.fa	1422	1422	1422	100.0	1422	1422	0
Seq2130.fa	489	489	489	100.0	489	489	0
Seq2131.fa	3150	3150	3150	100.0	3150	3150	0
Seq2132.fa	186	186	186	100.0	186	186	0
Seq2133.fa	339	339	339	100.0	339	339	0
Seq2134.fa	339	339	339	100.0	339	339	0
Seq2135.fa	867	867	867	100.0	867	867	0
Seq2136.fa	558	558	558	100.0	558	558	0
Seq2137.fa	1101	1101	1101	100.0	1101	1101	0
Seq2138.fa	261	261	261	100.0	261	261	0
Seq2139.fa	753	753	753	100.0	753	753	0
Seq213.fa	1173	1173	1173	100.0	1173	1173	0
Seq2140.fa	1095	1095	1095	100.0	1095	1095	0
Seq2141.fa	552	552	552	100.0	552	552	0
Seq2142.fa	1308	1308	1308	100.0	1308	1308	0
Seq2143.fa	492	492	492	100.0	492	492	0
Seq2144.fa	4479	4479	4479	100.0	4479	4479	0
Seq2145.fa	1632	1632	1632	100.0	1632	1632	0
Seq2146.fa	3438	3438	3438	100.0	3438	3438	0
Seq2147.fa	216	216	216	100.0	216	216	0
Seq2148.fa	429	429	429	100.0	429	429	0
Seq2149.fa	1317	1317	1317	100.0	1317	1317	0
Seq214.fa	534	534	534	100.0	534	534	0
Seq2150.fa	294	294	294	100.0	294	294	0
Seq2151.fa	1635	1635	1635	100.0	1635	1635	0
Seq2152.fa	216	216	216	100.0	216	216	0
Seq2153.fa	429	429	429	100.0	429	429	0
Seq2154.fa	516	516	516	100.0	516	516	0
Seq2155.fa	315	315	315	100.0	315	315	0
Seq2156.fa	786	786	786	100.0	786	786	0
Seq2157.fa	1659	1659	1659	100.0	1659	1659	0
Seq2158.fa	1005	1005	1005	100.0	1005	1005	0
Seq2159.fa	1446	1446	1446	100.0	1446	1446	0
Seq215.fa	681	681	681	100.0	681	681	0
Seq2160.fa	1194	1194	1194	100.0	1194	1194	0
Seq2161.fa	1956	1956	1956	100.0	1956	1956	0
Seq2162.fa	1638	1638	1638	100.0	1638	1638	0
Seq2163.fa	654	654	654	100.0	654	654	0
Seq2164.fa	171	171	171	100.0	171	171	0
Seq2165.fa	612	612	612	100.0	612	612	0
Seq2166.fa	477	477	477	100.0	477	477	0
Seq2167.fa	321	321	321	100.0	321	321	0
Seq2168.fa	180	180	180	100.0	180	180	0
Seq2169.fa	210	210	210	100.0	210	210	0
Seq216.fa	2541	2541	2541	100.0	2541	2541	0
Seq2170.fa	1080	1080	1080	100.0	1080	1080	0
Seq2171.fa	960	960	960	100.0	960	960	0
Seq2172.fa	111	111	111	100.0	111	111	0
Seq2173.fa	147	147	147	100.0	147	147	0
Seq2174.fa	4260	4260	4260	100.0	4260	4260	0
Seq2175.fa	1005	1005	1005	100.0	1005	1005	0
Seq2176.fa	558	558	558	100.0	558	558	0
Seq2177.fa	3318	3318	3318	100.0	3318	3318	0
Seq2178.fa	231	231	231	100.0	231	231	0
Seq2179.fa	114	114	114	100.0	114	114	0
Seq217.fa	543	543	543	100.0	282	543	261
Seq2180.fa	228	228	228	100.0	228	228	0
Seq2181.fa	699	699	699	100.0	699	699	0
Seq2182.fa	2163	2163	2163	100.0	2163	2163	0
Seq2183.fa	972	972	972	100.0	972	972	0
Seq2184.fa	204	204	204	100.0	204	204	0
Seq2185.fa	4458	4458	4458	100.0	4458	4458	0
Seq2186.fa	303	303	303	100.0	303	303	0
Seq2187.fa	510	510	510	100.0	510	510	0
Seq2188.fa	2094	2094	2094	100.0	2094	2094	0
Seq2189.fa	363	363	363	100.0	363	363	0
Seq218.fa	924	924	924	100.0	924	924	0
Seq2190.fa	423	423	423	100.0	423	423	0
Seq2191.fa	2547	2547	2547	100.0	2547	2547	0
Seq2192.fa	1779	1779	1779	100.0	1719	1779	60
Seq2193.fa	918	918	918	100.0	918	918	0
Seq2194.fa	1005	1005	1005	100.0	1005	1005	0
Seq2195.fa	1647	1647	1647	100.0	1647	1647	0
Seq2196.fa	1194	1194	1194	100.0	1194	1194	0
Seq2197.fa	486	486	486	100.0	486	486	0
Seq2198.fa	1383	1383	1383	100.0	1383	1383	0
Seq2199.fa	3138	3138	3138	100.0	3138	3138	0
Seq219.fa	1134	1134	1134	100.0	1134	1134	0
Seq21.fa	1314	1314	1314	100.0	1314	1314	0
Seq2200.fa	1404	1404	1404	100.0	1404	1404	0
Seq2201.fa	1992	1992	1992	100.0	1992	1992	0
Seq2202.fa	3987	3987	3987	100.0	3987	3987	0
Seq2203.fa	831	831	831	100.0	831	831	0
Seq2204.fa	351	351	351	100.0	351	351	0
Seq2205.fa	3210	3210	3210	100.0	3210	3210	0
Seq2206.fa	1275	1275	1275	100.0	1275	1275	0
Seq2207.fa	1389	1389	1389	100.0	1389	1389	0
Seq2208.fa	315	315	315	100.0	315	315	0
Seq2209.fa	1290	1290	1290	100.0	1290	1290	0
Seq220.fa	6123	6123	6123	100.0	6123	6123	0
Seq2210.fa	186	186	186	100.0	186	186	0
Seq2211.fa	360	360	360	100.0	360	360	0
Seq2212.fa	960	960	960	100.0	960	960	0
Seq2213.fa	2094	2094	2094	100.0	2094	2094	0
Seq2214.fa	1494	1494	1494	100.0	1494	1494	0
Seq2215.fa	462	462	462	100.0	462	462	0
Seq2216.fa	585	585	585	100.0	585	585	0
Seq2217.fa	558	558	558	100.0	558	558	0
Seq2218.fa	780	780	780	100.0	780	780	0
Seq2219.fa	525	525	525	100.0	525	525	0
Seq221.fa	1173	1173	1173	100.0	1173	1173	0
Seq2220.fa	1131	1131	1131	100.0	1131	1131	0
Seq2221.fa	1914	1914	1914	100.0	1914	1914	0
Seq2222.fa	108	108	108	100.0	108	108	0
Seq2223.fa	513	513	513	100.0	513	513	0
Seq2224.fa	1224	1224	1224	100.0	1224	1224	0
Seq2225.fa	1119	1119	1119	100.0	1119	1119	0
Seq2226.fa	213	213	213	100.0	213	213	0
Seq2227.fa	285	285	285	100.0	285	285	0
Seq2228.fa	1884	1884	1884	100.0	1884	1884	0
Seq2229.fa	1722	1722	1722	100.0	1722	1722	0
Seq222.fa	2190	2190	2190	100.0	2190	2190	0
Seq2230.fa	873	873	873	100.0	873	873	0
Seq2231.fa	660	660	660	100.0	660	660	0
Seq2232.fa	357	357	357	100.0	357	357	0
Seq2233.fa	261	261	261	100.0	261	261	0
Seq2234.fa	1146	1146	1146	100.0	1035	1146	111
Seq2235.fa	3828	3828	3828	100.0	3828	3828	0
Seq2236.fa	2856	2856	2856	100.0	2856	2856	0
Seq2237.fa	5193	5193	5193	100.0	5190	5193	3
Seq2238.fa	219	219	219	100.0	219	219	0
Seq2239.fa	2163	2163	2163	100.0	2163	2163	0
Seq223.fa	1923	1923	1923	100.0	1743	1923	180
Seq2240.fa	291	291	291	100.0	291	291	0
Seq2241.fa	951	951	951	100.0	951	951	0
Seq2242.fa	150	150	150	100.0	150	150	0
Seq2243.fa	1212	1212	1212	100.0	1212	1212	0
Seq2244.fa	5013	5013	5013	100.0	5013	5013	0
Seq2245.fa	450	450	450	100.0	450	450	0
Seq2246.fa	1065	1065	1065	100.0	1065	1065	0
Seq2247.fa	1761	1761	1761	100.0	1761	1761	0
Seq2248.fa	1302	1302	1302	100.0	1302	1302	0
Seq2249.fa	834	834	834	100.0	834	834	0
Seq224.fa	1533	1533	1533	100.0	1533	1533	0
Seq2250.fa	2199	2199	2199	100.0	2199	2199	0
