gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC02g03565	MvSl-1064-A1-R4_MC02	Chr02	992861	995207	0.834216151	-5.580416852	6.22E-11	7.87E-09	-2.522224789	-3.131596092	0.583100581	2.368582753
MvSl-1064-A1-R4_MC02g03579	MvSl-1064-A1-R4_MC02	Chr02	1039105	1039693	5.23425186	-1.145624961	4.14E-05	0.000955466	4.536341006	4.565577466	5.94311564	5.393512339
MvSl-1064-A1-R4_MC02g03599	MvSl-1064-A1-R4_MC02	Chr02	1094919	1097243	5.622909503	-1.789335741	5.59E-11	7.17E-09	4.137824037	4.733738121	6.111414269	6.384726268
MvSl-1064-A1-R4_MC02g03603	MvSl-1064-A1-R4_MC02	Chr02	1110708	1112201	7.060296397	-1.018054819	2.31E-06	8.18E-05	6.312911191	6.59898853	7.592864203	7.359546142
MvSl-1064-A1-R4_MC02g03610	MvSl-1064-A1-R4_MC02	Chr02	1129843	1132052	4.307766295	1.380779201	0.002176655	0.021873348	5.461479395	3.7438577	3.557014538	3.372867342
MvSl-1064-A1-R4_MC02g03613	MvSl-1064-A1-R4_MC02	Chr02	1138775	1139887	4.54918802	1.315763461	2.70E-06	9.42E-05	5.14845769	4.972724598	3.721408516	3.781423544
MvSl-1064-A1-R4_MC02g03658	MvSl-1064-A1-R4_MC02	Chr02	1226730	1227941	3.25166908	1.036617174	0.005411555	0.044375779	3.290160607	3.979631678	2.689700935	2.609360619
MvSl-1064-A1-R4_MC02g03672	MvSl-1064-A1-R4_MC02	Chr02	1260461	1262093	4.477179963	2.733702932	0.000322996	0.00497924	6.083581209	3.331599785	3.287830623	1.043857387
MvSl-1064-A1-R4_MC02g03674	MvSl-1064-A1-R4_MC02	Chr02	1264172	1265650	1.790905254	-1.531033937	0.000653753	0.008704894	1.10677724	0.55387688	2.441459757	2.231228861
MvSl-1064-A1-R4_MC02g03679	MvSl-1064-A1-R4_MC02	Chr02	1276645	1277923	8.094700201	-1.268870298	2.74E-07	1.30E-05	7.092997145	7.524642125	8.718795804	8.456646025
MvSl-1064-A1-R4_MC02g03699	MvSl-1064-A1-R4_MC02	Chr02	1328678	1330142	4.137176614	1.039087082	0.000583757	0.007957971	4.62369695	4.506416055	3.37144976	3.67542477
MvSl-1064-A1-R4_MC02g03700	MvSl-1064-A1-R4_MC02	Chr02	1331265	1332767	6.388315166	1.060801518	9.85E-06	0.000287362	6.788515318	6.857557784	5.46080395	6.013883462
MvSl-1064-A1-R4_MC02g03722	MvSl-1064-A1-R4_MC02	Chr02	1368257	1369066	6.37792338	1.285897929	2.54E-08	1.69E-06	6.656646866	7.076752328	5.546502069	5.647199335
MvSl-1064-A1-R4_MC02g03728	MvSl-1064-A1-R4_MC02	Chr02	1388778	1393900	3.809311301	-1.26018918	8.50E-05	0.001716682	2.842974417	3.222714025	4.335128098	4.265607799
MvSl-1064-A1-R4_MC02g03734	MvSl-1064-A1-R4_MC02	Chr02	1404317	1405231	8.046727444	-1.029988978	1.63E-05	0.00043228	7.297228204	7.572852796	8.634433129	8.287723429
MvSl-1064-A1-R4_MC02g03830	MvSl-1064-A1-R4_MC02	Chr02	1618503	1619403	5.834041686	-1.57884277	2.81E-09	2.39E-07	4.612350608	5.033626418	6.128790631	6.655407213
MvSl-1064-A1-R4_MC02g03860	MvSl-1064-A1-R4_MC02	Chr02	1674738	1674962	1.63916003	1.365582871	0.005239378	0.043294074	2.611826748	1.569645704	0.779564269	0.911767454
MvSl-1064-A1-R4_MC02g03894	MvSl-1064-A1-R4_MC02	Chr02	1749117	1751879	0.769515781	-1.456603154	0.00416091	0.036176418	-0.503941954	0.187378578	1.031700626	1.495360093
MvSl-1064-A1-R4_MC02g03895	MvSl-1064-A1-R4_MC02	Chr02	1753098	1755126	7.507227295	-1.040392111	8.62E-05	0.001729216	6.486860403	7.212508563	8.053770296	7.806231741
MvSl-1064-A1-R4_MC02g03913	MvSl-1064-A1-R4_MC02	Chr02	1794841	1797222	6.625084363	1.125179367	1.63E-05	0.00043228	7.398133013	6.674836331	6.054834631	5.851204306
MvSl-1064-A1-R4_MC02g03922	MvSl-1064-A1-R4_MC02	Chr02	1811379	1812803	1.277193997	-2.888029741	0.000270371	0.004322927	-0.606264746	-0.761689541	-0.127725225	2.880689237
MvSl-1064-A1-R4_MC02g03944	MvSl-1064-A1-R4_MC02	Chr02	1863355	1865606	7.065445428	-1.269974194	3.30E-09	2.74E-07	6.185675192	6.396438223	7.423521863	7.692829364
MvSl-1064-A1-R4_MC02g03950	MvSl-1064-A1-R4_MC02	Chr02	1882606	1883490	4.022702924	1.335597245	0.003960448	0.034941306	5.120697651	3.581360235	3.565916575	2.75525374
MvSl-1064-A1-R4_MC02g03953	MvSl-1064-A1-R4_MC02	Chr02	1890605	1892319	6.305560595	-1.359508969	1.88E-07	9.43E-06	5.241615534	5.668683871	6.512297094	7.08991402
MvSl-1064-A1-R4_MC02g03963	MvSl-1064-A1-R4_MC02	Chr02	1913579	1915404	7.290454817	-1.531847264	3.82E-10	4.11E-08	6.191405466	6.456581771	7.556199624	8.113193188
MvSl-1064-A1-R4_MC02g03977	MvSl-1064-A1-R4_MC02	Chr02	1944481	1948666	4.998222506	-2.272665073	7.12E-13	1.36E-10	3.254110345	3.63333642	5.987687611	5.399690129
MvSl-1064-A1-R4_MC02g03990	MvSl-1064-A1-R4_MC02	Chr02	1984312	1985863	5.639524726	-1.287134766	7.83E-06	0.00023706	4.637755529	5.046463035	5.746698779	6.45285517
MvSl-1064-A1-R4_MC02g04009	MvSl-1064-A1-R4_MC02	Chr02	2030409	2031271	4.50449421	-1.03488328	0.000814367	0.010196779	3.675330552	4.086040483	4.649680823	5.161626472
MvSl-1064-A1-R4_MC02g04017	MvSl-1064-A1-R4_MC02	Chr02	2045364	2045580	0.662424114	2.313050905	0.001743967	0.018517097	2.20665167	-0.241351015	-0.311148269	-1.314011039
MvSl-1064-A1-R4_MC02g04045	MvSl-1064-A1-R4_MC02	Chr02	2117997	2118939	2.505308851	1.255931185	0.001224852	0.013985191	2.803609293	3.170899547	1.730874703	1.794406342
MvSl-1064-A1-R4_MC02g04097	MvSl-1064-A1-R4_MC02	Chr02	2259649	2260498	8.998941667	2.065172669	0.000213886	0.003586443	10.45177566	7.97507066	7.84061429	7.372167817
MvSl-1064-A1-R4_MC02g04101	MvSl-1064-A1-R4_MC02	Chr02	2265467	2267882	5.747396627	-1.492577397	4.28E-10	4.47E-08	4.735124743	4.893237935	6.409102449	6.197423516
MvSl-1064-A1-R4_MC02g04116	MvSl-1064-A1-R4_MC02	Chr02	2303436	2306061	6.519366043	-1.167279047	2.84E-06	9.74E-05	5.47407111	6.098918254	6.916336691	7.055112711
MvSl-1064-A1-R4_MC02g04131	MvSl-1064-A1-R4_MC02	Chr02	2345672	2347172	5.348542706	-1.291435692	8.23E-07	3.52E-05	4.43371558	4.681205899	5.714035458	5.978826251
MvSl-1064-A1-R4_MC02g04181	MvSl-1064-A1-R4_MC02	Chr02	2459295	2461148	5.411258851	1.508623703	0.000692074	0.009075033	6.541722183	5.04486469	4.906025651	3.851605851
MvSl-1064-A1-R4_MC02g04203	MvSl-1064-A1-R4_MC02	Chr02	2512202	2513344	7.200924919	-1.135506713	4.76E-07	2.13E-05	6.362007537	6.669660029	7.489632143	7.811106775
MvSl-1064-A1-R4_MC02g04252	MvSl-1064-A1-R4_MC03	Chr03	73623	74593	5.678436014	-1.214411089	0.000143319	0.002645555	4.533336049	5.266773104	5.721026106	6.496165929
MvSl-1064-A1-R4_MC03g04291	MvSl-1064-A1-R4_MC03	Chr03	143364	143950	6.039347845	-1.425351912	7.97E-09	6.07E-07	5.034061093	5.270880937	6.304617128	6.813688154
MvSl-1064-A1-R4_MC03g04356	MvSl-1064-A1-R4_MC03	Chr03	290141	292325	7.720296606	-2.086798384	1.91E-19	8.19E-17	6.459418579	6.186330433	8.328781123	8.495813388
MvSl-1064-A1-R4_MC03g04361	MvSl-1064-A1-R4_MC03	Chr03	315017	316740	6.016002877	-1.42734009	7.39E-10	7.07E-08	4.968829214	5.279061681	6.431801965	6.675404739
MvSl-1064-A1-R4_MC03g04373	MvSl-1064-A1-R4_MC03	Chr03	336782	337153	2.87219914	1.577927921	0.000444892	0.006429888	3.920438484	2.798444843	2.117421062	1.652617788
MvSl-1064-A1-R4_MC03g04385	MvSl-1064-A1-R4_MC03	Chr03	359879	361257	3.822641841	1.256682087	0.00024222	0.003948276	4.009630735	4.57002942	2.858604774	3.252419524
MvSl-1064-A1-R4_MC03g04407	MvSl-1064-A1-R4_MC03	Chr03	405806	407848	5.727274651	-1.00039658	7.66E-05	0.00157346	5.048866656	5.229266578	5.890936942	6.354513612
MvSl-1064-A1-R4_MC03g04410	MvSl-1064-A1-R4_MC03	Chr03	415623	417847	5.05146448	-1.397258257	4.96E-06	0.000160277	3.938723527	4.402912704	5.284620336	5.833058654
MvSl-1064-A1-R4_MC03g04424	MvSl-1064-A1-R4_MC03	Chr03	458630	459341	2.853923076	-1.078673762	0.003622342	0.032509027	2.322586905	2.111779456	3.170167203	3.392825504
MvSl-1064-A1-R4_MC03g04431	MvSl-1064-A1-R4_MC03	Chr03	477920	479913	4.673695593	-1.006380144	0.000265691	0.004267144	4.17300342	3.992955572	5.01567648	5.157257527
MvSl-1064-A1-R4_MC03g04439	MvSl-1064-A1-R4_MC03	Chr03	495720	497046	5.864064041	-1.268739199	5.97E-07	2.61E-05	5.027669042	5.158604073	6.034134816	6.62883124
MvSl-1064-A1-R4_MC03g04440	MvSl-1064-A1-R4_MC03	Chr03	497574	500780	8.181716927	-1.886097567	5.57E-15	1.41E-12	6.853806629	7.040718895	8.97960159	8.676366152
MvSl-1064-A1-R4_MC03g04449	MvSl-1064-A1-R4_MC03	Chr03	515233	517965	6.952174481	-1.336831858	4.38E-10	4.49E-08	6.02167172	6.238302792	7.566770643	7.36713239
MvSl-1064-A1-R4_MC03g04453	MvSl-1064-A1-R4_MC03	Chr03	530465	533423	3.761707367	1.193460633	0.003967207	0.034959184	4.708730284	3.55465264	3.345835597	2.692226211
MvSl-1064-A1-R4_MC03g04457	MvSl-1064-A1-R4_MC03	Chr03	540321	540639	5.155265517	-1.055835611	7.19E-05	0.001498565	4.598041032	4.466379063	5.721026106	5.438613621
MvSl-1064-A1-R4_MC03g04461	MvSl-1064-A1-R4_MC03	Chr03	552698	554124	5.456803699	-1.150957236	4.26E-06	0.000139332	4.673679321	4.859084104	5.791978537	6.035468548
MvSl-1064-A1-R4_MC03g04462	MvSl-1064-A1-R4_MC03	Chr03	554897	557972	6.470208579	-1.825688983	3.29E-08	2.05E-06	5.208089198	5.36098608	7.587956264	6.392181596
MvSl-1064-A1-R4_MC03g04550	MvSl-1064-A1-R4_MC03	Chr03	765235	765704	4.742244168	-2.083489742	1.88E-09	1.65E-07	3.033670028	3.616218246	5.760335603	5.008354265
MvSl-1064-A1-R4_MC03g04602	MvSl-1064-A1-R4_MC03	Chr03	875698	877777	6.37741283	1.657229644	7.84E-05	0.001603512	7.581684898	5.935153146	5.624201093	4.948931449
MvSl-1064-A1-R4_MC03g04607	MvSl-1064-A1-R4_MC03	Chr03	889704	892217	3.293874896	3.960727444	1.01E-18	3.97E-16	4.401118676	3.992955572	0.748622531	-0.259940391
MvSl-1064-A1-R4_MC03g04641	MvSl-1064-A1-R4_MC03	Chr03	972393	973247	1.203977868	2.358814647	1.32E-05	0.000362071	2.442763764	1.2746675	-0.377865225	-0.198925464
MvSl-1064-A1-R4_MC03g04679	MvSl-1064-A1-R4_MC03	Chr03	1067770	1073931	3.977790407	-1.255941871	0.000185515	0.003250095	2.890716823	3.480916442	4.254828008	4.654604323
MvSl-1064-A1-R4_MC03g04688	MvSl-1064-A1-R4_MC03	Chr03	1094008	1094436	4.378032495	-1.669968683	2.71E-05	0.00067521	3.608373518	2.956416609	4.279390781	5.448182595
MvSl-1064-A1-R4_MC03g04711	MvSl-1064-A1-R4_MC03	Chr03	1155556	1158521	6.036360234	-1.458339256	6.23E-08	3.57E-06	4.948670296	5.29124647	6.206985694	6.888078523
MvSl-1064-A1-R4_MC03g04712	MvSl-1064-A1-R4_MC03	Chr03	1159033	1159860	5.067969708	1.404144161	2.15E-06	7.75E-05	5.785743566	5.402765216	4.435682617	3.932234407
MvSl-1064-A1-R4_MC03g04713	MvSl-1064-A1-R4_MC03	Chr03	1160044	1160361	5.71157179	1.283995282	8.64E-07	3.65E-05	5.917196105	6.461382521	4.879492677	4.985535323
MvSl-1064-A1-R4_MC03g04776	MvSl-1064-A1-R4_MC03	Chr03	1325269	1325502	5.156479309	-1.11634023	4.26E-05	0.000977312	4.527307295	4.459196914	5.387376476	5.797940201
MvSl-1064-A1-R4_MC03g04806	MvSl-1064-A1-R4_MC03	Chr03	1389203	1389610	4.90129919	1.684850938	2.78E-06	9.55E-05	4.869866242	5.950600459	3.68100873	3.965932077
MvSl-1064-A1-R4_MC03g04807	MvSl-1064-A1-R4_MC03	Chr03	1389676	1391164	2.169588419	2.583170369	1.44E-07	7.45E-06	2.403806614	3.331599785	0.085385833	0.703819657
MvSl-1064-A1-R4_MC03g04842	MvSl-1064-A1-R4_MC03	Chr03	1469751	1474995	5.652367957	1.003793824	8.02E-05	0.001628564	5.815732971	6.283054597	5.025390239	5.106795449
MvSl-1064-A1-R4_MC03g04844	MvSl-1064-A1-R4_MC03	Chr03	1477378	1479347	4.148939874	1.850349754	1.08E-09	9.89E-08	4.838559943	4.755400078	3.022780269	2.887738876
MvSl-1064-A1-R4_MC03g04845	MvSl-1064-A1-R4_MC03	Chr03	1480098	1480448	7.459672121	1.528639793	8.59E-12	1.23E-09	7.90596693	8.144899653	6.402284489	6.596387631
MvSl-1064-A1-R4_MC03g04873	MvSl-1064-A1-R4_MC03	Chr03	1552907	1553107	4.857443831	1.0365184	0.001189248	0.013694655	5.635507832	4.825964542	4.210100787	4.292417065
MvSl-1064-A1-R4_MC03g04874	MvSl-1064-A1-R4_MC03	Chr03	1557081	1557620	4.564984266	1.024734433	0.0014703	0.016235579	5.336035509	4.536299998	4.028819681	3.904697838
MvSl-1064-A1-R4_MC03g04908	MvSl-1064-A1-R4_MC03	Chr03	1643959	1646217	0.458536878	-1.715732189	0.001096269	0.012900281	-0.318790867	-0.854093822	0.897093482	1.141458902
MvSl-1064-A1-R4_MC03g04909	MvSl-1064-A1-R4_MC03	Chr03	1648424	1649875	3.218681129	-1.757127137	8.54E-07	3.62E-05	2.064016482	2.123942038	3.802735257	3.865955843
MvSl-1064-A1-R4_MC03g04959	MvSl-1064-A1-R4_MC03	Chr03	1761110	1762028	0.047387661	-2.227088027	0.000180059	0.003160955	-1.885561011	-0.952824061	0.979355024	0.342604512
MvSl-1064-A1-R4_MC03g04973	MvSl-1064-A1-R4_MC03	Chr03	1797415	1797651	7.575674878	-1.026358264	3.59E-06	0.000120585	6.838671877	7.095788503	8.031650059	7.96588479
MvSl-1064-A1-R4_MC03g04974	MvSl-1064-A1-R4_MC03	Chr03	1798511	1800260	5.26249133	-1.36274336	1.52E-06	5.77E-05	4.149646069	4.656299674	5.614580439	5.940355415
MvSl-1064-A1-R4_MC03g04984	MvSl-1064-A1-R4_MC03	Chr03	1817808	1817963	6.656813492	-1.026676525	1.41E-06	5.42E-05	6.072238441	6.035946905	7.179651827	6.972976248
MvSl-1064-A1-R4_MC03g04986	MvSl-1064-A1-R4_MC03	Chr03	1820963	1822624	5.80511735	-1.370458398	3.23E-09	2.72E-07	4.833682717	5.081185922	6.372784704	6.290127336
MvSl-1064-A1-R4_MC03g04987	MvSl-1064-A1-R4_MC03	Chr03	1822717	1823697	3.936531409	-1.400731679	7.90E-06	0.000237691	2.890716823	3.233979936	4.408721432	4.524962565
MvSl-1064-A1-R4_MC03g04992	MvSl-1064-A1-R4_MC03	Chr03	1837082	1839243	8.841347541	-1.001806342	0.005286196	0.043472138	8.483202429	7.984481459	8.525137043	9.740005327
MvSl-1064-A1-R4_MC03g04998	MvSl-1064-A1-R4_MC03	Chr03	1843593	1844724	7.109256108	-1.021763906	5.75E-05	0.001251794	6.827062335	6.104299678	7.385999856	7.662579605
MvSl-1064-A1-R4_MC03g05069	MvSl-1064-A1-R4_MC03	Chr03	2033521	2033685	6.617589886	-1.614886608	0.000257953	0.004165619	6.08973079	4.840778292	6.305281772	7.76039916
MvSl-1064-A1-R4_MC03g05075	MvSl-1064-A1-R4_MC03	Chr03	2054587	2059584	8.270789978	1.0875476	6.79E-05	0.001434063	8.341363407	9.010395264	7.465157247	7.772827715
MvSl-1064-A1-R4_MC03g05078	MvSl-1064-A1-R4_MC03	Chr03	2063880	2064375	9.304857984	1.627541662	3.33E-09	2.74E-07	9.716553234	10.06335355	8.309033937	8.236181915
MvSl-1064-A1-R4_MC03g05094	MvSl-1064-A1-R4_MC03	Chr03	2094045	2098442	2.219893789	-1.359132462	0.001855546	0.019465126	1.549005555	1.230353974	2.299235211	3.059890289
MvSl-1064-A1-R4_MC03g05099	MvSl-1064-A1-R4_MC03	Chr03	2105186	2105630	3.348851871	-1.131087307	0.000827046	0.010298697	2.700224123	2.65494785	3.787593799	3.811391143
MvSl-1064-A1-R4_MC03g05101	MvSl-1064-A1-R4_MC03	Chr03	2115480	2116104	7.145167436	-1.349545847	2.45E-09	2.11E-07	6.230892474	6.400193421	7.867415216	7.434273118
MvSl-1064-A1-R4_MC03g05104	MvSl-1064-A1-R4_MC03	Chr03	2120708	2122393	7.096175833	-1.038357223	2.74E-06	9.49E-05	6.483750484	6.487504837	7.272645054	7.736925031
MvSl-1064-A1-R4_MC03g05110	MvSl-1064-A1-R4_MC03	Chr03	2145706	2147780	2.684483411	2.120510112	1.27E-05	0.000348771	2.541782289	3.904065927	1.413404076	1.164861373
MvSl-1064-A1-R4_MC03g05118	MvSl-1064-A1-R4_MC03	Chr03	2160164	2160487	4.192136839	-1.296346396	3.64E-05	0.000854293	3.31136614	3.490342215	4.447773095	4.906176657
MvSl-1064-A1-R4_MC03g05141	MvSl-1064-A1-R4_MC03	Chr03	2201976	2204581	7.390090841	-2.327437762	2.76E-08	1.80E-06	6.215039602	5.2207977	7.266856052	8.662432085
MvSl-1064-A1-R4_MC03g05143	MvSl-1064-A1-R4_MC03	Chr03	2208758	2209667	5.802335584	-1.206167144	2.41E-07	1.17E-05	4.99309139	5.155645056	6.410338624	6.1402767
MvSl-1064-A1-R4_MC03g05156	MvSl-1064-A1-R4_MC03	Chr03	2238517	2240782	3.902094407	-1.111802515	0.000727277	0.00936532	3.140217378	3.336834188	4.03524412	4.606275244
MvSl-1064-A1-R4_MC03g05157	MvSl-1064-A1-R4_MC03	Chr03	2241349	2246562	2.946853982	-1.418914702	0.000213513	0.003586443	1.924187856	2.206324666	3.221773707	3.69565083
MvSl-1064-A1-R4_MC03g05159	MvSl-1064-A1-R4_MC03	Chr03	2247547	2249124	6.194967421	-1.416849763	1.33E-08	9.69E-07	5.272579542	5.364834575	6.40600737	7.00250248
MvSl-1064-A1-R4_MC03g05164	MvSl-1064-A1-R4_MC03	Chr03	2254182	2255120	3.877288719	2.023428569	1.06E-05	0.000301093	5.14845769	3.581360235	2.753431773	2.32769555
MvSl-1064-A1-R4_MC03g05165	MvSl-1064-A1-R4_MC03	Chr03	2255728	2257946	3.087390943	2.06526403	0.000112302	0.00213721	4.440147502	2.586283427	1.909344542	1.567376165
MvSl-1064-A1-R4_MC03g05166	MvSl-1064-A1-R4_MC03	Chr03	2258098	2259043	7.338497456	1.102591979	2.65E-06	9.29E-05	7.493985807	8.030030309	6.714471883	6.654890793
MvSl-1064-A1-R4_MC03g05174	MvSl-1064-A1-R4_MC03	Chr03	2278675	2278938	6.554974442	-2.149647361	1.04E-12	1.79E-10	5.237928629	4.977759496	6.707449326	7.65923625
MvSl-1064-A1-R4_MC03g05176	MvSl-1064-A1-R4_MC03	Chr03	2294987	2295441	3.426777484	-1.836160563	0.000149926	0.002709378	2.493122369	1.943560651	3.067345238	4.644234853
MvSl-1064-A1-R4_MC03g05180	MvSl-1064-A1-R4_MC03	Chr03	2312093	2314964	0.922255596	-1.406751974	0.003584829	0.032255965	-0.234425137	0.320161516	1.311227977	1.531817442
MvSl-1064-A1-R4_MC03g05187	MvSl-1064-A1-R4_MC03	Chr03	2334258	2334911	4.64629195	-1.168638467	5.06E-05	0.001122061	3.970175089	3.925070394	5.317936471	4.872813938
MvSl-1064-A1-R4_MC03g05221	MvSl-1064-A1-R4_MC03	Chr03	2405149	2406153	4.930731009	-1.045788835	0.000279513	0.004427945	4.141775488	4.46876519	5.178340487	5.519131082
MvSl-1064-A1-R4_MC03g05222	MvSl-1064-A1-R4_MC03	Chr03	2406369	2407408	4.124674722	-3.423061187	8.45E-22	5.19E-19	1.344769965	1.799341488	5.194216199	4.748598356
MvSl-1064-A1-R4_MC03g05233	MvSl-1064-A1-R4_MC03	Chr03	2430829	2431709	7.493087158	1.887523884	4.16E-18	1.43E-15	8.126382915	8.169494946	6.315874644	6.205204114
MvSl-1064-A1-R4_MC03g05259	MvSl-1064-A1-R4_MC04-2	Chr04	21287	22183	2.577196535	-1.300733343	0.000660265	0.008737847	1.829370993	1.753106293	3.181795903	2.95640306
MvSl-1064-A1-R4_MC04-1g05285	MvSl-1064-A1-R4_MC04-2	Chr04	52952	54140	4.963536477	-1.255989563	1.78E-05	0.000467122	4.009630735	4.372651517	5.265621662	5.625223333
MvSl-1064-A1-R4_MC04-1g05292	MvSl-1064-A1-R4_MC04-2	Chr04	61568	64875	3.164950989	-1.825570103	2.10E-06	7.65E-05	1.618708509	2.273377403	3.832549613	3.758532134
MvSl-1064-A1-R4_MC04-1g05327	MvSl-1064-A1-R4_MC04-1	Chr04	114229	115890	1.700254642	2.596665012	0.000554614	0.007657765	3.275848419	0.816202698	0.583100581	-0.970210909
MvSl-1064-A1-R4_MC04-1g05335	MvSl-1064-A1-R4_MC04-1	Chr04	139600	141845	2.856114641	-1.589288449	0.000162395	0.002886198	1.424784118	2.183262861	3.098355064	3.699662236
MvSl-1064-A1-R4_MC04-1g05336	MvSl-1064-A1-R4_MC04-1	Chr04	142306	143125	9.990038952	1.100740199	0.000200926	0.00343453	10.39620956	10.47840193	9.186668202	9.473572455
MvSl-1064-A1-R4_MC04-1g05341	MvSl-1064-A1-R4_MC04-1	Chr04	156355	157741	6.548437262	1.017770692	1.38E-06	5.38E-05	6.954963171	6.983880627	5.923336222	5.98129994
MvSl-1064-A1-R4_MC04-1g05358	MvSl-1064-A1-R4_MC04-1	Chr04	193744	194211	1.769591005	1.373140872	0.002124924	0.021453754	2.1131452	2.457647085	0.684674104	1.187890275
MvSl-1064-A1-R4_MC04-1g05411	MvSl-1064-A1-R4_MC04-1	Chr04	343240	347427	0.054915037	5.074005718	1.31E-09	1.16E-07	1.618708509	0.140255512	-2.420560294	-3.689471492
MvSl-1064-A1-R4_MC04-1g05444	MvSl-1064-A1-R4_MC04-1	Chr04	425361	425895	4.153044504	-1.156378147	0.000279332	0.004427945	3.608373518	3.305139051	4.353238735	4.835018907
MvSl-1064-A1-R4_MC04-1g05471	MvSl-1064-A1-R4_MC04-1	Chr04	481814	484583	5.775313071	-1.756951904	4.91E-14	1.07E-11	4.595162005	4.693499606	6.448143938	6.349416079
MvSl-1064-A1-R4_MC04-1g05502	MvSl-1064-A1-R4_MC04-1	Chr04	552732	553186	0.172765317	3.291791444	7.89E-06	0.000237691	1.475763218	0.480099991	-1.064375661	-3.689471492
MvSl-1064-A1-R4_MC04-1g05505	MvSl-1064-A1-R4_MC04-1	Chr04	560357	567257	0.073271032	2.543410187	6.57E-06	0.000205986	0.898361322	0.785904448	-1.302829132	-1.599254183
MvSl-1064-A1-R4_MC04-1g05563	MvSl-1064-A1-R4_MC04-1	Chr04	687809	689278	5.262549334	-1.024489498	0.00065184	0.008704894	4.855501547	4.439867854	5.310010484	5.980475848
MvSl-1064-A1-R4_MC04-1g05564	MvSl-1064-A1-R4_MC04-1	Chr04	689935	691366	6.847673577	-1.393883203	1.01E-06	4.15E-05	5.721188769	6.213618049	6.92932963	7.72565803
MvSl-1064-A1-R4_MC04-1g05583	MvSl-1064-A1-R4_MC04-1	Chr04	729143	731245	7.086685205	-1.848095732	3.05E-11	4.16E-09	5.37180219	6.261884492	7.62888555	7.829071175
MvSl-1064-A1-R4_MC04-1g05603	MvSl-1064-A1-R4_MC04-1	Chr04	779545	782737	6.627898984	-1.628949394	1.12E-10	1.35E-08	5.421406647	5.749408467	6.917206537	7.474922221
MvSl-1064-A1-R4_MC04-1g05618	MvSl-1064-A1-R4_MC04-1	Chr04	829871	832265	8.657227435	-1.600826746	2.96E-08	1.90E-06	7.234779898	7.964330346	9.157426389	9.32932625
MvSl-1064-A1-R4_MC04-1g05636	MvSl-1064-A1-R4_MC04-1	Chr04	874042	875639	2.510623801	-1.683719179	2.03E-05	0.000523908	1.371937424	1.51527877	3.249665895	2.942929179
MvSl-1064-A1-R4_MC04-1g05637	MvSl-1064-A1-R4_MC04-1	Chr04	876427	877468	6.976862097	-1.977766342	1.49E-18	5.58E-16	5.478764814	5.843430346	7.572027247	7.723443287
MvSl-1064-A1-R4_MC04-1g05648	MvSl-1064-A1-R4_MC04-1	Chr04	900103	901708	6.588644159	-1.165273687	4.68E-07	2.11E-05	5.664637213	6.086541954	7.163614135	6.939868624
MvSl-1064-A1-R4_MC04-1g05682	MvSl-1064-A1-R4_MC04-1	Chr04	996172	996901	6.051367311	-1.35181577	3.78E-05	0.000884045	5.261726793	5.183513652	5.842306052	7.055895264
MvSl-1064-A1-R4_MC04-1g05686	MvSl-1064-A1-R4_MC04-1	Chr04	1008390	1013010	5.425985722	2.107327168	0.001629932	0.017591812	6.984417096	3.739911792	4.246546597	3.766203032
MvSl-1064-A1-R4_MC04-1g05687	MvSl-1064-A1-R4_MC04-1	Chr04	1013331	1014050	4.801516196	1.375161277	0.001495933	0.01639238	5.941201466	4.269674717	3.966316843	3.959255216
MvSl-1064-A1-R4_MC04-1g05725	MvSl-1064-A1-R4_MC04-1	Chr04	1107170	1110942	4.002801152	-1.337496212	0.000109109	0.00209967	2.710902468	3.536568884	4.513668774	4.520433962
MvSl-1064-A1-R4_MC04-1g05794	MvSl-1064-A1-R4_MC04-1	Chr04	1286591	1288395	4.957120944	-1.125227462	3.62E-05	0.000853735	4.343955502	4.230839409	5.425780317	5.394750015
MvSl-1064-A1-R4_MC04-1g05826	MvSl-1064-A1-R4_MC04-1	Chr04	1353900	1355170	2.188361153	-1.711613232	3.26E-05	0.000785173	0.935255847	1.252680871	2.82191689	2.747524245
MvSl-1064-A1-R4_MC04-1g05858	MvSl-1064-A1-R4_MC04-1	Chr04	1423579	1424514	4.733030333	-2.257122321	6.35E-15	1.56E-12	3.11631867	3.289026479	5.515820456	5.391033797
MvSl-1064-A1-R4_MC04-1g05863	MvSl-1064-A1-R4_MC04-1	Chr04	1431901	1434451	3.404997833	-1.641173283	3.79E-06	0.000125932	2.1131452	2.577465951	3.900983041	4.084186877
MvSl-1064-A1-R4_MC04-1g05909	MvSl-1064-A1-R4_MC04-1	Chr04	1548568	1548883	3.758519925	1.562142051	1.35E-05	0.00036726	3.901918715	4.668806533	2.901433117	2.659648875
MvSl-1064-A1-R4_MC04-1g05911	MvSl-1064-A1-R4_MC04-1	Chr04	1554327	1556717	0.655326574	3.353700357	5.27E-09	4.12E-07	1.829370993	1.184636072	-1.588653697	-1.449594441
MvSl-1064-A1-R4_MC04-1g05937	MvSl-1064-A1-R4_MC04-1	Chr04	1607870	1609172	4.641332753	-1.506248762	2.21E-06	7.90E-05	3.938723527	3.423030753	4.895470946	5.455317903
