target_id	length	eff_length	est_counts	tpm
MvSl-1064-A2-R4_MC02g04142	990	654.07	2278	62.9964
MvSl-1064-A2-R4_MC02g04143	810	477.085	739	28.0178
MvSl-1064-A2-R4_MC02g04144	1116	780.004	1244	28.8476
MvSl-1064-A2-R4_MC02g04145	1557	1221	3269	48.4266
MvSl-1064-A2-R4_MC02g04146	2811	2475	3394.74	24.8094
MvSl-1064-A2-R4_MC02g04147	258	52.7612	2731	936.253
MvSl-1064-A2-R4_MC02g04148	4380	4044	1944	8.69502
MvSl-1064-A2-R4_MC02g04149	159	22.7586	7.51495	5.97264
MvSl-1064-A2-R4_MC02g04150	1647	1311	493.471	6.80838
MvSl-1064-A2-R4_MC02g04151	219	41.396	124.686	54.4811
MvSl-1064-A2-R4_A2g01610	342	89.7834	806	162.377
MvSl-1064-A2-R4_MC02g04152	534	225.248	654.414	52.5505
MvSl-1064-A2-R4_MC02g04153	1131	795.004	430	9.78329
MvSl-1064-A2-R4_MC02g04154	423	139.368	156	20.2463
MvSl-1064-A2-R4_MC02g04155	1320	984.004	918	16.8745
MvSl-1064-A2-R4_MC02g04156	168	24.6225	239	175.571
MvSl-1064-A2-R4_MC02g04157	2961	2625	6806	46.8973
MvSl-1064-A2-R4_MC02g04158	195	33.6702	603	323.935
MvSl-1064-A2-R4_MC02g04159	570	256.161	649.026	45.8285
MvSl-1064-A2-R4_MC02g04160	411	131.209	364	50.1792
MvSl-1064-A2-R4_MC02g04161	837	503.297	58	2.08444
MvSl-1064-A2-R4_A2g00203	1305	969.004	2085.86	38.9355
MvSl-1064-A2-R4_MC02g04162	2376	2040	2647	23.4698
MvSl-1064-A2-R4_MC02g04163	108	10.4167	0	0
MvSl-1064-A2-R4_MC02g04165	210	38.4851	73.5491	34.5677
MvSl-1064-A2-R4_MC02g04166	1107	771.004	41.4854	0.973249
MvSl-1064-A2-R4_MC02g04167	696	368.446	942.314	46.2602
MvSl-1064-A2-R4_MC02g04168	657	332.532	1481.14	80.5653
MvSl-1064-A2-R4_MC02g04169	1911	1575	3168.5	36.3879
MvSl-1064-A2-R4_MC02g04170	171	25.4892	43.4728	30.8495
MvSl-1064-A2-R4_MC02g04171	813	480.037	2093.7	78.8908
MvSl-1064-A2-R4_MC02g04172	936	600.502	3	0.0903635
MvSl-1064-A2-R4_A2g00204	1047	711.004	228	5.80028
MvSl-1064-A2-R4_MC02g04173	1002	666.004	20	0.543174
MvSl-1064-A2-R4_MC02g04174	417	135.349	341	45.5707
MvSl-1064-A2-R4_MC02g04175	2274	1938	2358	22.0077
MvSl-1064-A2-R4_MC02g04176	1380	1044	407	7.05145
MvSl-1064-A2-R4_MC02g04177	2841	2505	2229	16.0949
MvSl-1064-A2-R4_MC02g04178	4104	3768	3100	14.8811
MvSl-1064-A2-R4_MC02g04179	165	24.3354	3	2.22982
MvSl-1064-A2-R4_MC02g04180	2349	2013	1136	10.2075
MvSl-1064-A2-R4_MC02g04181	1287	951.004	1076	20.4652
MvSl-1064-A2-R4_MC02g04182	1233	897.004	954	19.2371
MvSl-1064-A2-R4_A2g01310	4272	3936	218.819	1.00558
MvSl-1064-A2-R4_MC02g04183	1104	768.004	10143	238.885
MvSl-1064-A2-R4_MC02g04184	1260	924.004	2018	39.5033
MvSl-1064-A2-R4_MC02g04185	747	416.523	178	7.72978
MvSl-1064-A2-R4_MC02g04186	846	512.043	425	15.013
MvSl-1064-A2-R4_MC02g04187	1743	1407	4652	59.804
MvSl-1064-A2-R4_MC02g04188	2118	1782	2400	24.3606
MvSl-1064-A2-R4_MC02g04189	1731	1395	713	9.24485
MvSl-1064-A2-R4_MC02g04190	1860	1524	1641	19.4764
MvSl-1064-A2-R4_MC02g04191	2184	1848	1126	11.021
MvSl-1064-A2-R4_MC02g04192	2301	1965	15.0077	0.138146
MvSl-1064-A2-R4_A2g01706	348	92.8195	31	6.04099
MvSl-1064-A2-R4_MC02g04193	1047	711.004	333	8.47146
MvSl-1064-A2-R4_MC02g04194	657	332.532	5283.29	287.38
MvSl-1064-A2-R4_MC02g04195	1368	1032	1080	18.929
MvSl-1064-A2-R4_MC02g04196	2583	2247	2341	18.8445
MvSl-1064-A2-R4_MC02g04197	3111	2775	2095	13.6555
MvSl-1064-A2-R4_MC02g04198	603	284.803	2003	127.21
MvSl-1064-A2-R4_MC02g04199	1776	1440	470	5.90364
MvSl-1064-A2-R4_MC02g04200	2337	2001	693	6.26428
MvSl-1064-A2-R4_MC02g04201	1956	1620	4596	51.3157
MvSl-1064-A2-R4_MC02g04202	1458	1122	495.869	7.99389
MvSl-1064-A2-R4_A2g00539	31	32	0	0
MvSl-1064-A2-R4_MC02g04203	288	63.6425	81628	23199.5
MvSl-1064-A2-R4_MC02g04204	2649	2313	2610	20.4103
MvSl-1064-A2-R4_MC02g04205	2040	1704	33	0.350291
MvSl-1064-A2-R4_MC02g04206	846	512.043	183	6.46444
MvSl-1064-A2-R4_MC02g04207	2997	2661	1279	8.69383
MvSl-1064-A2-R4_MC02g04208	1197	861.004	734	15.4197
MvSl-1064-A2-R4_MC02g04209	3849	3513	1130	5.81816
MvSl-1064-A2-R4_MC02g04210	1179	843.004	404	8.66837
MvSl-1064-A2-R4_MC02g04211	999	663.004	7731	210.914
MvSl-1064-A2-R4_MC02g04212	255	52.1509	19	6.58988
MvSl-1064-A2-R4_A2g01747	2276	1940	3781	35.2525
MvSl-1064-A2-R4_MC02g04213	546	235.479	957	73.5098
MvSl-1064-A2-R4_MC02g04214	999	663.004	1081	29.4914
MvSl-1064-A2-R4_MC02g04215	1893	1557	3352	38.9404
MvSl-1064-A2-R4_MC02g04216	912	576.793	32	1.0035
MvSl-1064-A2-R4_MC02g04217	189	31.7901	192.266	109.395
MvSl-1064-A2-R4_MC02g04218	2343	2007	22.8883	0.206277
MvSl-1064-A2-R4_MC02g04219	2199	1863	44.5996	0.433015
MvSl-1064-A2-R4_MC02g04221	249	49.7856	2	0.726628
MvSl-1064-A2-R4_MC02g04222	1125	789.004	1601	36.7027
MvSl-1064-A2-R4_MC02g04223	1440	1104	764	12.5172
MvSl-1064-A2-R4_A2g01032	32	33	0	0
MvSl-1064-A2-R4_MC02g04224	1128	792.004	237	5.41261
MvSl-1064-A2-R4_MC02g04226	975	639.134	169.182	4.78793
MvSl-1064-A2-R4_MC02g04227	189	31.7901	91	51.7768
MvSl-1064-A2-R4_MC02g04228	441	152.126	10409	1237.63
MvSl-1064-A2-R4_MC02g04229	1281	945.004	1375	26.3181
MvSl-1064-A2-R4_MC02g04230	924	588.502	3870	118.946
MvSl-1064-A2-R4_MC02g04231	6819	6483	699	1.95023
MvSl-1064-A2-R4_MC02g04232	2202	1866	1168	11.3218
MvSl-1064-A2-R4_MC02g04233	1251	915.004	2919	57.7028
MvSl-1064-A2-R4_MC02g04234	750	419.439	8	0.344991
MvSl-1064-A2-R4_A2g01736	1587	1251	2279	32.9512
MvSl-1064-A2-R4_A2g00027	942	606.38	64	1.90907
MvSl-1064-A2-R4_MC02g04235	1194	858.004	215	4.53247
MvSl-1064-A2-R4_MC02g04236	1842	1506	651	7.81881
MvSl-1064-A2-R4_MC02g04237	390	117.251	353	54.4557
MvSl-1064-A2-R4_MC02g04238	1113	777.004	2403	55.9392
MvSl-1064-A2-R4_MC02g04239	849	514.94	1197	42.0459
MvSl-1064-A2-R4_MC02g04240	1209	873.004	1115	23.1017
MvSl-1064-A2-R4_MC02g04241	2478	2142	720	6.07992
MvSl-1064-A2-R4_MC02g04242	1560	1224	629	9.29509
MvSl-1064-A2-R4_MC02g04243	1497	1161	1474	22.9641
MvSl-1064-A2-R4_MC02g04244	105	10.9412	0	0
MvSl-1064-A2-R4_A2g00923	608	289.173	1444	90.3224
MvSl-1064-A2-R4_MC02g04245	900	564.963	952	30.4791
MvSl-1064-A2-R4_MC02g04246	327	82.1869	253	55.6806
MvSl-1064-A2-R4_MC02g04247	1305	969.004	1919	35.8208
MvSl-1064-A2-R4_MC02g04248	2508	2172	752	6.26243
MvSl-1064-A2-R4_MC02g04249	2574	2238	799	6.45761
MvSl-1064-A2-R4_MC02g04250	2397	2061	2110	18.5178
MvSl-1064-A2-R4_MC02g04251	1902	1566	1642	18.9656
MvSl-1064-A2-R4_MC02g04252	3081	2745	1887	12.4341
MvSl-1064-A2-R4_MC02g04253	678	351.58	462	23.7686
MvSl-1064-A2-R4_MC02g04254	1098	762.004	821	19.4882
MvSl-1064-A2-R4_A2g00924	709	380.417	190	9.03399
MvSl-1064-A2-R4_MC02g04255	1395	1059	504	8.60833
MvSl-1064-A2-R4_MC02g04256	750	419.439	294	12.6784
MvSl-1064-A2-R4_MC02g04257	1854	1518	17936	213.717
MvSl-1064-A2-R4_MC02g04258	2229	1893	993	9.4882
MvSl-1064-A2-R4_MC02g04259	1239	903.004	807	16.1648
MvSl-1064-A2-R4_MC02g04260	1260	924.004	187	3.66061
MvSl-1064-A2-R4_MC02g04261	405	126.937	4304	613.296
MvSl-1064-A2-R4_MC02g04262	495	192.963	650	60.9292
MvSl-1064-A2-R4_MC02g04263	1737	1401	876	11.3097
MvSl-1064-A2-R4_MC02g04264	2571	2235	8687	70.3036
MvSl-1064-A2-R4_A2g00925	777	444.967	1	0.0406498
MvSl-1064-A2-R4_MC02g04265	1884	1548	1750	20.4481
MvSl-1064-A2-R4_MC02g04266	2541	2205	4006	32.8615
MvSl-1064-A2-R4_MC02g04267	483	183.518	728	71.7527
MvSl-1064-A2-R4_MC02g04268	1749	1413	396	5.06918
MvSl-1064-A2-R4_MC02g04269	1455	1119	1660	26.8326
MvSl-1064-A2-R4_MC02g04270	879	544.407	588	19.5362
MvSl-1064-A2-R4_MC02g04271	1890	1554	862	10.0332
MvSl-1064-A2-R4_MC02g04272	1278	942.004	5499	105.589
MvSl-1064-A2-R4_MC02g04273	1599	1263	4766	68.2551
MvSl-1064-A2-R4_MC02g04274	309	72.7671	64	15.9086
MvSl-1064-A2-R4_A2g01038	2832	2496	1494	10.8266
MvSl-1064-A2-R4_MC02g04275	1323	987.004	194.398	3.56254
MvSl-1064-A2-R4_MC02g04276	468	172.017	47.2149	4.96472
MvSl-1064-A2-R4_MC02g04277	207	37.6941	46.2825	22.209
MvSl-1064-A2-R4_MC02g04278	930	594.502	88.4333	2.6906
MvSl-1064-A2-R4_MC02g04279	3993	3657	671.943	3.32348
MvSl-1064-A2-R4_MC02g04280	579	263.919	374.601	25.6735
MvSl-1064-A2-R4_MC02g04281	471	174.375	10	1.03729
MvSl-1064-A2-R4_MC02g04282	792	459.695	622	24.4741
MvSl-1064-A2-R4_MC02g04283	3489	3153	4289	24.6047
MvSl-1064-A2-R4_MC02g04284	543	232.858	893	69.3658
MvSl-1064-A2-R4_A2g01112	1471	1135	1397	22.2631
MvSl-1064-A2-R4_MC02g04285	1107	771.004	661	15.5071
MvSl-1064-A2-R4_MC02g04286	3426	3090	5292	30.9775
MvSl-1064-A2-R4_MC02g04287	1104	768.004	222	5.22848
MvSl-1064-A2-R4_MC02g04288	633	311.458	91	5.28479
MvSl-1064-A2-R4_MC02g04289	3471	3135	1688	9.73913
MvSl-1064-A2-R4_MC02g04290	2217	1881	645	6.20235
MvSl-1064-A2-R4_MC02g04291	1863	1527	2480	29.3763
MvSl-1064-A2-R4_MC02g04292	1140	804.004	308.079	6.93091
MvSl-1064-A2-R4_MC02g04293	1569	1233	3313	48.6007
MvSl-1064-A2-R4_MC02g04294	1680	1344	413	5.55822
MvSl-1064-A2-R4_A2g01111	1666	1330	4075	55.4192
MvSl-1064-A2-R4_MC02g04295	1698	1362	53	0.703855
MvSl-1064-A2-R4_MC02g04296	2310	1974	2987	27.3699
MvSl-1064-A2-R4_MC02g04297	1170	834.004	1044	22.6422
MvSl-1064-A2-R4_MC02g04298	630	308.747	742	43.4697
MvSl-1064-A2-R4_MC02g04299	1893	1557	885	10.2811
MvSl-1064-A2-R4_MC02g04300	1017	681.004	162	4.3028
MvSl-1064-A2-R4_MC02g04301	186	30.6418	37	21.8411
MvSl-1064-A2-R4_MC02g04302	447	156.268	298	34.4931
MvSl-1064-A2-R4_MC02g04303	408	129.002	138	19.3495
MvSl-1064-A2-R4_MC02g04304	2181	1845	1137	11.1468
MvSl-1064-A2-R4_A2g00351	1830	1494	8826	106.856
MvSl-1064-A2-R4_MC02g04305	1410	1074	2269	38.2133
MvSl-1064-A2-R4_MC02g04306	744	413.607	1	0.0437319
MvSl-1064-A2-R4_MC02g04307	1092	756.004	876	20.9588
MvSl-1064-A2-R4_MC02g04308	579	263.919	2549	174.697
MvSl-1064-A2-R4_MC02g04309	2124	1788	3668	37.1062
MvSl-1064-A2-R4_MC02g04310	435	147.438	19	2.33094
MvSl-1064-A2-R4_MC02g04311	1710	1374	2047.55	26.9545
MvSl-1064-A2-R4_MC02g04312	4677	4341	1956	8.15013
MvSl-1064-A2-R4_MC02g04313	1359	1023	1865	32.9752
MvSl-1064-A2-R4_MC02g04314	4569	4233	584	2.49546
MvSl-1064-A2-R4_A2g01477	1192	856.004	555	11.7274
MvSl-1064-A2-R4_MC02g04315	1017	681.004	1087	28.8713
MvSl-1064-A2-R4_MC02g04316	780	447.877	614	24.7968
MvSl-1064-A2-R4_MC02g04317	1074	738.004	4057	99.4334
MvSl-1064-A2-R4_MC02g04318	1065	729.004	6341	157.331
MvSl-1064-A2-R4_MC02g04319	3390	3054	2393	14.1729
MvSl-1064-A2-R4_MC02g04320	183	29.9785	17868.5	10781.1
MvSl-1064-A2-R4_MC02g04321	1554	1218	2360.95	35.0609
MvSl-1064-A2-R4_MC02g04322	981	645.07	9.01852	0.25288
MvSl-1064-A2-R4_MC02g04323	168	24.6225	0	0
MvSl-1064-A2-R4_MC02g04324	4953	4617	4822	18.8909
MvSl-1064-A2-R4_A2g01494	76	3	13	78.3805
MvSl-1064-A2-R4_MC02g04325	195	33.6702	72	38.6788
MvSl-1064-A2-R4_MC02g04326	2010	1674	5259	56.8241
MvSl-1064-A2-R4_MC02g04327	1173	837.004	6697	144.723
MvSl-1064-A2-R4_MC02g04328	2397	2061	2726	23.924
MvSl-1064-A2-R4_MC02g04329	1212	876.004	970	20.0286
MvSl-1064-A2-R4_MC02g04330	4200	3864	1955	9.15156
MvSl-1064-A2-R4_MC02g04331	3708	3372	914	4.9028
MvSl-1064-A2-R4_MC02g04332	1845	1509	787	9.43344
MvSl-1064-A2-R4_MC02g04333	1404	1068	2063	34.9391
MvSl-1064-A2-R4_MC02g04334	429	143.585	1944	244.891
MvSl-1064-A2-R4_A2g01609	264	54.0685	1785	597.145
MvSl-1064-A2-R4_A2g00028	504	200.207	702	63.4226
MvSl-1064-A2-R4_MC02g04335	1473	1137	3156	50.2066
MvSl-1064-A2-R4_MC02g04336	3090	2754	2510	16.4852
MvSl-1064-A2-R4_MC02g04337	765	433.365	1778	74.2103
MvSl-1064-A2-R4_MC02g04338	1932	1596	30611	346.92
MvSl-1064-A2-R4_MC02g04339	297	67.3803	17	4.56354
MvSl-1064-A2-R4_MC02g04340	1761	1425	2769	35.1474
MvSl-1064-A2-R4_MC02g04341	1584	1248	1061	15.3775
MvSl-1064-A2-R4_MC02g04342	2919	2583	4871	34.1098
MvSl-1064-A2-R4_MC02g04343	816	482.941	647	24.2324
MvSl-1064-A2-R4_MC02g04344	462	167.5	489	52.8056
MvSl-1064-A2-R4_A2g01608	1026	690.004	784	20.5518
MvSl-1064-A2-R4_MC02g04345	942	606.38	210	6.26412
MvSl-1064-A2-R4_MC02g04346	3450	3114	4344	25.2323
MvSl-1064-A2-R4_MC02g04347	510	205.147	3120	275.09
MvSl-1064-A2-R4_MC02g04348	1083	747.004	609	14.7462
MvSl-1064-A2-R4_MC02g04349	1074	738.004	570	13.9702
MvSl-1064-A2-R4_MC02g04350	504	200.207	10.5851	0.956316
MvSl-1064-A2-R4_MC02g04351	666	340.393	15.4428	0.820601
MvSl-1064-A2-R4_MC02g04352	1443	1107	2	0.0326788
MvSl-1064-A2-R4_MC02g04353	1986	1650	2881	31.5823
MvSl-1064-A2-R4_MC02g04354	645	321.951	581	32.6417
MvSl-1064-A2-R4_A2g01572	1043	707.004	614	15.7084
MvSl-1064-A2-R4_MC02g04355	1008	672.004	240	6.45989
MvSl-1064-A2-R4_MC02g04356	225	43.0837	38	15.9535
MvSl-1064-A2-R4_MC02g04358	5589	5253	60.508	0.208349
MvSl-1064-A2-R4_MC02g04359	201	35.7158	0	0
MvSl-1064-A2-R4_MC02g04360	7308	6972	5905.16	15.3201
MvSl-1064-A2-R4_MC02g04361	1836	1500	1557	18.7751
MvSl-1064-A2-R4_MC02g04362	3291	2955	1931	11.8198
MvSl-1064-A2-R4_MC02g04363	3993	3657	5267	26.051
MvSl-1064-A2-R4_MC02g04364	2280	1944	2792	25.9779
MvSl-1064-A2-R4_MC02g04365	2553	2217	575	4.69124
MvSl-1064-A2-R4_A2g01577	1669	1333	251	3.40587
MvSl-1064-A2-R4_MC02g04366	849	514.94	515	18.0899
MvSl-1064-A2-R4_MC02g04367	1398	1062	1268	21.5963
MvSl-1064-A2-R4_MC02g04368	1824	1488	4385	53.303
MvSl-1064-A2-R4_MC02g04369	6729	6393	3260	9.22356
MvSl-1064-A2-R4_MC02g04370	2019	1683	2568	27.5992
MvSl-1064-A2-R4_MC02g04371	294	66.1229	49.9553	13.6652
MvSl-1064-A2-R4_MC02g04372	171	25.4892	45.0877	31.9954
MvSl-1064-A2-R4_MC02g04373	1572	1236	920	13.4634
MvSl-1064-A2-R4_MC02g04374	1110	774.004	3625	84.7131
MvSl-1064-A2-R4_MC02g04375	2010	1674	901	9.73541
MvSl-1064-A2-R4_A2g01578	1430	1094	3788	62.6292
MvSl-1064-A2-R4_MC02g04376	999	663.004	319	8.70283
MvSl-1064-A2-R4_MC02g04377	1485	1149	893	14.0578
MvSl-1064-A2-R4_MC02g04378	642	319.414	601	34.0335
MvSl-1064-A2-R4_MC02g04379	1830	1494	125	1.51337
MvSl-1064-A2-R4_MC02g04380	1710	1374	1073	14.1253
MvSl-1064-A2-R4_MC02g04381	1125	789.004	4979	114.143
MvSl-1064-A2-R4_MC02g04382	1035	699.004	850	21.9951
MvSl-1064-A2-R4_MC02g04383	1212	876.004	807	16.663
MvSl-1064-A2-R4_MC02g04384	1104	768.004	695	16.3684
MvSl-1064-A2-R4_MC02g04385	1230	894.004	648	13.1106
MvSl-1064-A2-R4_A2g01580	1353	1017	2145	38.1497
MvSl-1064-A2-R4_MC02g04386	1632	1296	1252	17.4737
MvSl-1064-A2-R4_MC02g04387	354	95.7863	539	101.782
MvSl-1064-A2-R4_MC02g04388	2028	1692	659	7.04482
MvSl-1064-A2-R4_MC02g04389	897	562.02	2903	93.429
MvSl-1064-A2-R4_MC02g04390	117	10.4107	0	0
MvSl-1064-A2-R4_MC02g04392	1038	702.004	196	5.05013
MvSl-1064-A2-R4_MC02g04393	837	503.297	123	4.42045
MvSl-1064-A2-R4_MC02g04394	1713	1377	685	8.9979
MvSl-1064-A2-R4_MC02g04395	501	197.827	21742	1987.93
MvSl-1064-A2-R4_MC02g04396	228	43.7368	97	40.1153
MvSl-1064-A2-R4_A2g01579	312	74.3707	494	120.147
MvSl-1064-A2-R4_MC02g04397	846	512.043	1591	56.2018
MvSl-1064-A2-R4_MC02g04398	1524	1188	1155	17.5853
MvSl-1064-A2-R4_MC02g04399	2508	2172	1306	10.876
MvSl-1064-A2-R4_MC02g04400	2478	2142	235	1.98442
MvSl-1064-A2-R4_MC02g04401	975	639.134	125	3.53756
MvSl-1064-A2-R4_MC02g04402	1179	843.004	1671	35.8536
MvSl-1064-A2-R4_MC02g04403	1164	828.004	255	5.57049
MvSl-1064-A2-R4_MC02g04404	429	143.585	2141	269.707
MvSl-1064-A2-R4_MC02g04405	552	240.582	844	63.4549
MvSl-1064-A2-R4_MC02g04406	420	137.345	177.709	23.4036
MvSl-1064-A2-R4_A2g01687	633	311.458	102.619	5.95955
MvSl-1064-A2-R4_MC02g04407	603	284.803	4194	266.36
MvSl-1064-A2-R4_MC02g04408	2163	1827	3307	32.7401
MvSl-1064-A2-R4_MC02g04409	1062	726.004	516	12.8557
MvSl-1064-A2-R4_MC02g04410	1755	1419	8930	113.829
MvSl-1064-A2-R4_MC02g04411	300	68.4285	1974	521.791
MvSl-1064-A2-R4_MC02g04412	1464	1128	3008	48.234
MvSl-1064-A2-R4_MC02g04413	1224	888.004	529	10.7752
MvSl-1064-A2-R4_MC02g04414	1815	1479	590	7.21554
MvSl-1064-A2-R4_MC02g04415	378	109.607	550	90.7632
MvSl-1064-A2-R4_MC02g04416	495	192.963	2202	206.409
MvSl-1064-A2-R4_A2g01182	1653	1317	1335	18.335
MvSl-1064-A2-R4_MC02g04417	2749	2413	2348	17.6005
MvSl-1064-A2-R4_MC02g04418	4728	4392	3115	12.8287
MvSl-1064-A2-R4_MC02g04419	3066	2730	2052	13.5957
MvSl-1064-A2-R4_MC02g04420	480	181.164	17	1.69732
MvSl-1064-A2-R4_MC02g04421	192	32.7333	0	0
MvSl-1064-A2-R4_MC02g04422	2319	1983	4130	37.6715
MvSl-1064-A2-R4_MC02g04423	978	642.134	1554	43.7735
MvSl-1064-A2-R4_MC02g04424	4194	3858	1674	7.84836
MvSl-1064-A2-R4_MC02g04425	519	212.649	358	30.4513
MvSl-1064-A2-R4_MC02g04426	1479	1143	1120	17.7238
MvSl-1064-A2-R4_A2g01186	714	385.145	749	35.1757
MvSl-1064-A2-R4_MC02g04427	732	402.186	2270	102.09
MvSl-1064-A2-R4_MC02g04428	1923	1587	2800	31.9129
MvSl-1064-A2-R4_MC02g04429	1755	1419	1166	14.8628
MvSl-1064-A2-R4_MC02g04430	3315	2979	23528	142.856
MvSl-1064-A2-R4_MC02g04431	1809	1473	2547	31.276
MvSl-1064-A2-R4_MC02g04432	834	500.347	5102	184.44
MvSl-1064-A2-R4_MC02g04433	588	271.733	643	42.801
MvSl-1064-A2-R4_MC02g04434	1125	789.004	1642	37.6426
MvSl-1064-A2-R4_MC02g04435	1509	1173	1462	22.5441
MvSl-1064-A2-R4_MC02g04436	687	359.927	674	33.8712
MvSl-1064-A2-R4_A2g01187	1950	1614	1903	21.3265
MvSl-1064-A2-R4_A2g00029	171	25.4892	3617	2566.72
MvSl-1064-A2-R4_MC02g04437	1176	840.004	416	8.95773
MvSl-1064-A2-R4_MC02g04438	4875	4539	870	3.46693
MvSl-1064-A2-R4_MC02g04439	870	535.57	534	18.0348
MvSl-1064-A2-R4_MC02g04440	855	520.94	265	9.2012
MvSl-1064-A2-R4_MC02g04441	1278	942.004	1382	26.5364
MvSl-1064-A2-R4_MC02g04442	1179	843.004	1122	24.074
MvSl-1064-A2-R4_MC02g04443	468	172.017	68540	7207.08
MvSl-1064-A2-R4_MC02g04444	1581	1245	1929	28.0251
MvSl-1064-A2-R4_MC02g04445	420	137.345	2262	297.897
MvSl-1064-A2-R4_MC02g04446	168	24.6225	216	158.675
MvSl-1064-A2-R4_A2g01188	111	11.7143	855	1320.19
MvSl-1064-A2-R4_MC02g04447	3366	3030	3222.45	19.2366
MvSl-1064-A2-R4_MC02g04448	225	43.0837	7	2.93881
MvSl-1064-A2-R4_MC02g04449	990	654.07	740	20.4641
MvSl-1064-A2-R4_MC02g04450	411	131.209	895	123.38
MvSl-1064-A2-R4_MC02g04451	1491	1155	76.2137	1.19354
MvSl-1064-A2-R4_MC02g04452	222	42.2168	0	0
MvSl-1064-A2-R4_MC02g04453	465	169.752	2	0.213109
MvSl-1064-A2-R4_MC02g04454	1581	1245	507	7.36585
MvSl-1064-A2-R4_MC02g04455	1737	1401	3273	42.2564
MvSl-1064-A2-R4_MC02g04456	534	225.248	469	37.6615
MvSl-1064-A2-R4_A2g01189	384	113.477	4268	680.302
MvSl-1064-A2-R4_MC02g04457	4608	4272	1981	8.38762
MvSl-1064-A2-R4_MC02g04458	336	86.7828	718	149.65
MvSl-1064-A2-R4_MC02g04459	1098	762.004	963.72	22.876
MvSl-1064-A2-R4_MC02g04460	381	111.514	23.2033	3.76364
MvSl-1064-A2-R4_MC02g04461	312	74.3707	3.36565	0.818566
MvSl-1064-A2-R4_MC02g04462	948	612.319	50.6818	1.49713
MvSl-1064-A2-R4_MC02g04463	1605	1269	200.562	2.85872
MvSl-1064-A2-R4_MC02g04464	1173	837.004	1549	33.4742
MvSl-1064-A2-R4_MC02g04465	981	645.07	4328	121.357
MvSl-1064-A2-R4_MC02g04466	1650	1314	8411	115.781
MvSl-1064-A2-R4_A2g01198	510	205.147	1116	98.3976
MvSl-1064-A2-R4_MC02g04467	1572	1236	2471	36.1609
MvSl-1064-A2-R4_MC02g04468	621	300.697	733	44.0921
MvSl-1064-A2-R4_MC02g04469	3309	2973	2343.17	14.2559
MvSl-1064-A2-R4_MC02g04470	1539	1203	24.01	0.361004
MvSl-1064-A2-R4_MC02g04471	345	91.474	0	0
MvSl-1064-A2-R4_MC02g04472	1584	1248	463.865	6.72297
MvSl-1064-A2-R4_MC02g04473	354	95.7863	64.5468	12.1887
MvSl-1064-A2-R4_MC02g04474	150	20.2027	3.33849	2.98901
MvSl-1064-A2-R4_MC02g04475	792	459.695	60.4055	2.3768
MvSl-1064-A2-R4_MC02g04476	441	152.126	52.8921	6.28887
MvSl-1064-A2-R4_A2g01286	237	46.6334	135	52.3628
MvSl-1064-A2-R4_MC02g04477	177	27.6863	5	3.26656
MvSl-1064-A2-R4_MC02g04478	1545	1209	2383.13	35.6537
MvSl-1064-A2-R4_MC02g04479	954	618.196	115.829	3.38904
MvSl-1064-A2-R4_MC02g04480	1521	1185	62	0.946363
MvSl-1064-A2-R4_MC02g04481	1857	1521	808	9.60875
MvSl-1064-A2-R4_MC02g04482	2007	1671	1490	16.1285
MvSl-1064-A2-R4_MC02g04483	1056	720.004	85.0678	2.13706
MvSl-1064-A2-R4_MC02g04484	1608	1272	83	1.18025
MvSl-1064-A2-R4_MC02g04485	4080	3744	2698.03	13.0346
MvSl-1064-A2-R4_MC02g04486	273	57.4045	698.082	219.962
MvSl-1064-A2-R4_A2g01287	1413	1077	3156	53.0036
MvSl-1064-A2-R4_MC02g04487	1395	1059	2453	41.8973
MvSl-1064-A2-R4_MC02g04488	615	295.411	138	8.44965
MvSl-1064-A2-R4_MC02g04489	702	374.029	889	42.9915
MvSl-1064-A2-R4_MC02g04490	2562	2226	2230	18.1203
MvSl-1064-A2-R4_MC02g04491	1989	1653	552	6.0402
MvSl-1064-A2-R4_MC02g04492	354	95.7863	0	0
MvSl-1064-A2-R4_MC02g04493	1071	735.004	0	0
MvSl-1064-A2-R4_MC02g04494	561	248.453	12.4456	0.906063
MvSl-1064-A2-R4_MC02g04495	4326	3990	188.851	0.856113
MvSl-1064-A2-R4_MC02g04496	2067	1731	1336	13.9603
MvSl-1064-A2-R4_A2g01288	780	447.877	776	31.3392
MvSl-1064-A2-R4_MC02g04497	774	442.101	300.359	12.2887
MvSl-1064-A2-R4_MC02g04498	483	183.518	91.4852	9.01691
MvSl-1064-A2-R4_MC02g04499	1344	1008	3	0.0538325
MvSl-1064-A2-R4_MC02g04500	1416	1080	889	14.8889
MvSl-1064-A2-R4_MC02g04501	693	365.558	143	7.07564
MvSl-1064-A2-R4_MC02g04502	1275	939.004	1494	28.7786
MvSl-1064-A2-R4_MC02g04503	159	22.7586	9	7.15291
MvSl-1064-A2-R4_MC02g04504	2586	2250	566.454	4.55373
MvSl-1064-A2-R4_MC02g04505	150	20.2027	78.9225	70.6608
MvSl-1064-A2-R4_MC02g04506	384	113.477	429	68.3808
MvSl-1064-A2-R4_A2g01289	1149	813.004	715	15.9074
MvSl-1064-A2-R4_MC02g04507	1245	909.004	1294	25.7486
MvSl-1064-A2-R4_MC02g04508	1587	1251	1230	17.7841
