gid	gname	chr	start	end	logCPM	logFC.MvSl.Mint	PV.MvSl.Mint	FDR.MvSl.Mint
MinSal-1389-A1-17072018_C003g02281	MinSal-1389-A1-17072018_C002	Chr02	2199044	2200287	8.39661949802488	16.3465215706475	9.8493115444439e-214	2.91982840735039e-210
MinSal-1389-A1-17072018_C003g02282	MinSal-1389-A1-17072018_C002	Chr02	2201578	2206372	4.10324696843487	11.8946039335627	1.34777158690163e-70	7.66884619840671e-70
MinSal-1389-A1-17072018_C003g02285	MinSal-1389-A1-17072018_C003	Chr03	14743	15887	6.59632782359808	14.5210476912896	1.99127063944231e-135	5.46585352835808e-134
MinSal-1389-A1-17072018_C003g02289	MinSal-1389-A1-17072018_C003	Chr03	24439	26234	5.99789545780098	13.9053029949894	8.26727016893614e-139	2.76930196788827e-137
MinSal-1389-A1-17072018_C003g02295	MinSal-1389-A1-17072018_C003	Chr03	42655	43715	5.39136835545784	5.55182089618225	3.33664386446355e-87	2.41255627712249e-86
MinSal-1389-A1-17072018_C003g02297	MinSal-1389-A1-17072018_C003	Chr03	43951	44786	3.41986711595642	11.1366458806636	3.06035420418899e-46	1.20643883488275e-45
MinSal-1389-A1-17072018_C003g02305	MinSal-1389-A1-17072018_C003	Chr03	73753	75324	4.45589390776999	12.2781547419262	4.88401406203603e-85	3.41075610998959e-84
MinSal-1389-A1-17072018_C003g02306	MinSal-1389-A1-17072018_C003	Chr03	77323	79684	4.91631317292669	12.771818883647	1.44800630067616e-100	1.36273481852523e-99
MinSal-1389-A1-17072018_C003g02312	MinSal-1389-A1-17072018_C003	Chr03	106599	109236	3.25529146110987	10.9502730711715	6.12775426901802e-44	2.35307351431398e-43
MinSal-1389-A1-17072018_C003g02315	MinSal-1389-A1-17072018_C003	Chr03	113731	115684	4.28665822268486	9.42127278773002	4.95850750162253e-76	3.06239489345e-75
MinSal-1389-A1-17072018_C003g02327	MinSal-1389-A1-17072018_C003	Chr03	132395	133549	4.40314329738683	7.40833070112719	1.47466327967214e-71	8.50513481048258e-71
MinSal-1389-A1-17072018_C003g02328	MinSal-1389-A1-17072018_C003	Chr03	134471	135456	4.7751757776257	9.94802006770578	3.2781195557645e-96	2.79654256778816e-95
MinSal-1389-A1-17072018_C003g02329	MinSal-1389-A1-17072018_C003	Chr03	136096	137124	4.05801005923107	3.50884465998231	5.98184885249833e-17	1.37041660921417e-16
MinSal-1389-A1-17072018_C003g02330	MinSal-1389-A1-17072018_C003	Chr03	138079	139012	3.8546263069896	8.06575641947913	1.59426088608753e-57	7.58617399166369e-57
MinSal-1389-A1-17072018_C003g02338	MinSal-1389-A1-17072018_C003	Chr03	155088	157773	4.62833242920091	12.4639027329076	2.84985606220739e-92	2.30515642466952e-91
MinSal-1389-A1-17072018_C003g02341	MinSal-1389-A1-17072018_C003	Chr03	162674	164141	6.19663028275065	11.4362523018835	1.61375529428728e-138	5.25711820869739e-137
MinSal-1389-A1-17072018_C003g02343	MinSal-1389-A1-17072018_C003	Chr03	168976	176630	3.17455822209532	7.29882824556028	7.04534543140953e-38	2.47610273045804e-37
MinSal-1389-A1-17072018_C003g02345	MinSal-1389-A1-17072018_C003	Chr03	180339	182195	8.94695686752853	3.40569882056765	3.86803117014187e-53	1.7114594632665e-52
MinSal-1389-A1-17072018_C003g02350	MinSal-1389-A1-17072018_C003	Chr03	190487	192704	5.2886281852189	6.81604294073817	6.7344562635575e-99	6.06817495237575e-98
MinSal-1389-A1-17072018_C003g02351	MinSal-1389-A1-17072018_C003	Chr03	193030	194119	5.56911946200509	10.7852339316059	3.26424113120094e-116	4.2629263583459e-115
MinSal-1389-A1-17072018_C003g02352	MinSal-1389-A1-17072018_C003	Chr03	195075	197337	5.51861738280755	7.77072099084488	6.40098053443136e-112	7.42689111323749e-111
MinSal-1389-A1-17072018_C003g02356	MinSal-1389-A1-17072018_C003	Chr03	201093	202900	4.58773331547225	12.4202445194661	8.23575306635211e-90	6.33330478993536e-89
MinSal-1389-A1-17072018_C003g02357	MinSal-1389-A1-17072018_C003	Chr03	204965	206711	3.56277268072273	8.61961231175145	8.23758280575482e-52	3.57806801870479e-51
MinSal-1389-A1-17072018_C003g02358	MinSal-1389-A1-17072018_C003	Chr03	206990	208360	5.56572134926935	10.7832681699735	1.31808609655213e-128	2.58772598227073e-127
MinSal-1389-A1-17072018_C003g02360	MinSal-1389-A1-17072018_C003	Chr03	217636	218971	5.50631369678438	13.3940478193708	2.0947672746643e-128	4.07209022015889e-127
MinSal-1389-A1-17072018_C003g02361	MinSal-1389-A1-17072018_C003	Chr03	223929	225956	4.55336265925148	12.3831410649726	6.53191881758397e-81	4.34654844775032e-80
MinSal-1389-A1-17072018_C003g02362	MinSal-1389-A1-17072018_C003	Chr03	227677	229056	3.30503893916922	11.0067650602606	7.90277453626313e-48	3.2005157257858e-47
MinSal-1389-A1-17072018_C003g02369	MinSal-1389-A1-17072018_C003	Chr03	239907	242015	3.05272173011591	10.7214148029744	1.18523490140089e-34	3.99502997749054e-34
MinSal-1389-A1-17072018_C003g02372	MinSal-1389-A1-17072018_C003	Chr03	247918	249428	3.64386552889647	11.3870989207842	1.2592086291625e-55	5.80096966768024e-55
MinSal-1389-A1-17072018_C003g02380	MinSal-1389-A1-17072018_C003	Chr03	262586	264191	5.96735790206708	13.8739485124686	1.64531582855556e-76	1.024693019696e-75
MinSal-1389-A1-17072018_C003g02381	MinSal-1389-A1-17072018_C003	Chr03	264967	266071	9.72602225234994	-4.25847501934697	1.20594981625752e-47	4.86069099972187e-47
MinSal-1389-A1-17072018_C003g02383	MinSal-1389-A1-17072018_C003	Chr03	268844	271110	0.904106972364583	8.19135070474761	8.81632903063338e-15	1.87220683462125e-14
MinSal-1389-A1-17072018_C003g02384	MinSal-1389-A1-17072018_C003	Chr03	272940	276644	0.540000372954792	7.74733470443215	4.95428010317868e-12	9.54939100511911e-12
MinSal-1389-A1-17072018_C003g02386	MinSal-1389-A1-17072018_C003	Chr03	280065	282431	6.0155408624688	-3.18719274208915	4.72390020127732e-25	1.35043415107875e-24
MinSal-1389-A1-17072018_C003g02392	MinSal-1389-A1-17072018_C003	Chr03	299173	301450	6.36619459732008	14.2851105590729	2.73042170273389e-99	2.49825158572673e-98
MinSal-1389-A1-17072018_C003g02398	MinSal-1389-A1-17072018_C003	Chr03	314437	320142	3.61709605090672	11.3574219986393	3.43553702142408e-52	1.50326929889471e-51
MinSal-1389-A1-17072018_C003g02405	MinSal-1389-A1-17072018_C003	Chr03	325682	329787	3.65643584854757	11.4012309424055	4.44669525252015e-54	1.99428563934886e-53
MinSal-1389-A1-17072018_C003g02406	MinSal-1389-A1-17072018_C003	Chr03	331271	334294	3.76767648464783	11.5249680772439	2.78530569868804e-55	1.27521833880474e-54
MinSal-1389-A1-17072018_C003g02409	MinSal-1389-A1-17072018_C003	Chr03	340058	341377	4.25806061341815	12.0631986872656	8.36822731123383e-61	4.14849701902476e-60
MinSal-1389-A1-17072018_C003g02411	MinSal-1389-A1-17072018_C003	Chr03	342881	345222	4.33857898690955	12.1510823263319	1.30826729280852e-80	8.6958708285445e-80
MinSal-1389-A1-17072018_C003g02413	MinSal-1389-A1-17072018_C003	Chr03	349552	350627	4.26575865606191	9.39613400019478	4.70389709588074e-69	2.63107602655443e-68
MinSal-1389-A1-17072018_C003g02415	MinSal-1389-A1-17072018_C003	Chr03	353011	353957	1.73323884340653	3.29161670415673	1.66486438289914e-11	3.14362449879267e-11
MinSal-1389-A1-17072018_C003g02429	MinSal-1389-A1-17072018_C003	Chr03	377629	378533	3.99592192949116	6.9586555606606	2.28474272025284e-59	1.10853024454821e-58
MinSal-1389-A1-17072018_C003g02438	MinSal-1389-A1-17072018_C003	Chr03	405619	408142	6.2997709563848	14.216728955214	3.15773029515405e-136	9.08843831066425e-135
MinSal-1389-A1-17072018_C003g02439	MinSal-1389-A1-17072018_C003	Chr03	408597	410337	4.27391251788397	7.26270681171195	3.31518448095889e-66	1.76919251013549e-65
MinSal-1389-A1-17072018_C003g02444	MinSal-1389-A1-17072018_C003	Chr03	423418	427019	9.05046611264499	-3.58125507596626	5.30329928495493e-27	1.5808577908747e-26
MinSal-1389-A1-17072018_C003g02445	MinSal-1389-A1-17072018_C003	Chr03	427757	429447	0.149896825816854	7.26345700387826	1.6347642218979e-09	2.87526463115771e-09
MinSal-1389-A1-17072018_C003g02446	MinSal-1389-A1-17072018_C003	Chr03	429925	431307	2.37849896970289	9.9416300635685	7.77618981540118e-26	2.26226837171313e-25
MinSal-1389-A1-17072018_C003g02448	MinSal-1389-A1-17072018_C003	Chr03	432675	434366	4.93905802345589	12.7959854913283	2.21300959679747e-103	2.16874940486152e-102
MinSal-1389-A1-17072018_C003g02452	MinSal-1389-A1-17072018_C003	Chr03	439700	441238	0.352339012758288	7.5156155483057	9.65510429717637e-11	1.77449204519401e-10
MinSal-1389-A1-17072018_C003g02454	MinSal-1389-A1-17072018_C003	Chr03	451884	454113	9.39959062332144	10.2330781392363	5.34788254364003e-181	9.60836230340658e-179
MinSal-1389-A1-17072018_C003g02455	MinSal-1389-A1-17072018_C003	Chr03	456987	459921	2.37917656548264	9.94441329060091	1.92692511414116e-29	6.03525567973742e-29
MinSal-1389-A1-17072018_C003g02459	MinSal-1389-A1-17072018_C003	Chr03	463020	464498	4.76710375474429	9.93742222618289	9.34804406942176e-97	8.02091943380631e-96
MinSal-1389-A1-17072018_C003g02461	MinSal-1389-A1-17072018_C003	Chr03	473643	475823	6.4905782440785	14.412614235186	2.24196162483533e-138	7.22423395306993e-137
MinSal-1389-A1-17072018_C003g02462	MinSal-1389-A1-17072018_C003	Chr03	478352	478537	2.25295845913623	9.79646516434083	2.47350435736597e-29	7.72270001833744e-29
MinSal-1389-A1-17072018_C003g02463	MinSal-1389-A1-17072018_C003	Chr03	478604	479734	4.577366538138	12.409150263508	4.95932439531267e-90	3.82862426299594e-89
MinSal-1389-A1-17072018_C003g02464	MinSal-1389-A1-17072018_C003	Chr03	479950	481973	0.293817065607842	7.44322619768839	2.16675920249518e-10	3.92986090902231e-10
MinSal-1389-A1-17072018_C003g02471	MinSal-1389-A1-17072018_C003	Chr03	491675	494177	1.45329342608509	8.85221072569457	3.07406458973164e-19	7.5595723569137e-19
MinSal-1389-A1-17072018_C003g02476	MinSal-1389-A1-17072018_C003	Chr03	494468	496652	7.22043570302568	15.1573235434062	2.62305392995348e-166	2.68139426736107e-164
MinSal-1389-A1-17072018_C003g02481	MinSal-1389-A1-17072018_C003	Chr03	500466	503202	5.59598120529098	9.91921516059761	1.88413674636705e-124	3.16460248419553e-123
MinSal-1389-A1-17072018_C003g02482	MinSal-1389-A1-17072018_C003	Chr03	503617	507656	5.74089092899264	8.58644489728226	1.64635169209394e-121	2.49010693429209e-120
MinSal-1389-A1-17072018_C003g02484	MinSal-1389-A1-17072018_C003	Chr03	509746	511154	3.6159639728681	11.3558068968465	5.81285537575604e-55	2.65110919406596e-54
MinSal-1389-A1-17072018_C003g02488	MinSal-1389-A1-17072018_C003	Chr03	518669	522852	5.82632780488014	9.6081995037147	5.18776240174066e-119	7.27145231203791e-118
MinSal-1389-A1-17072018_C003g02495	MinSal-1389-A1-17072018_C003	Chr03	534335	536772	5.78360258559583	11.0087562419724	4.8277275006714e-126	8.59567458002424e-125
MinSal-1389-A1-17072018_C003g02496	MinSal-1389-A1-17072018_C003	Chr03	537184	538546	4.23463825357728	6.25180462707173	8.87768002521521e-36	3.03901644743077e-35
MinSal-1389-A1-17072018_C003g02502	MinSal-1389-A1-17072018_C003	Chr03	547833	550671	4.65728767136906	12.4958227084058	4.35813086849093e-40	1.59403811963496e-39
MinSal-1389-A1-17072018_C003g02505	MinSal-1389-A1-17072018_C003	Chr03	550899	553194	7.30370247521761	3.46982623522677	3.09461700854916e-47	1.23889157621121e-46
MinSal-1389-A1-17072018_C003g02506	MinSal-1389-A1-17072018_C003	Chr03	553534	556556	11.4679623345674	-3.44795562889666	1.33794775716662e-17	3.13669128202487e-17
MinSal-1389-A1-17072018_C003g02508	MinSal-1389-A1-17072018_C003	Chr03	559325	559923	6.7034221947604	11.9565049956221	8.37801947858725e-155	5.22876605142566e-153
MinSal-1389-A1-17072018_C003g02514	MinSal-1389-A1-17072018_C003	Chr03	572712	573608	4.5514399032257	12.381152558774	2.69188548993594e-87	1.95830540734113e-86
MinSal-1389-A1-17072018_C003g02523	MinSal-1389-A1-17072018_C003	Chr03	589572	592333	7.35659884369167	12.6216752663156	8.48067743413136e-175	1.16934736062709e-172
MinSal-1389-A1-17072018_C003g02527	MinSal-1389-A1-17072018_C003	Chr03	592519	595356	7.45697711610565	15.3973950901024	1.04193979733668e-156	7.18332681210367e-155
MinSal-1389-A1-17072018_C003g02528	MinSal-1389-A1-17072018_C003	Chr03	595669	598262	5.17531402188216	8.9345554697989	1.94544729206922e-109	2.17633150842989e-108
MinSal-1389-A1-17072018_C003g02531	MinSal-1389-A1-17072018_C003	Chr03	608131	610965	6.21430580235397	-4.15326603333837	3.17567256268196e-49	1.31392621243136e-48
MinSal-1389-A1-17072018_C003g02532	MinSal-1389-A1-17072018_C003	Chr03	611187	612654	7.14830522409644	15.0840584067618	6.40585791091813e-158	4.46827430045101e-156
MinSal-1389-A1-17072018_C003g02543	MinSal-1389-A1-17072018_C003	Chr03	624779	626486	5.06143625992644	12.9260129175957	6.92598293686888e-85	4.83107680384654e-84
MinSal-1389-A1-17072018_C003g02548	MinSal-1389-A1-17072018_C003	Chr03	629206	630551	3.11997332578658	10.7971245184649	6.61417687913334e-44	2.53821713374638e-43
MinSal-1389-A1-17072018_C003g02549	MinSal-1389-A1-17072018_C003	Chr03	631690	632966	6.6302935936016	9.28807479688374	8.99166106854867e-139	2.99503137502388e-137
MinSal-1389-A1-17072018_C003g02554	MinSal-1389-A1-17072018_C003	Chr03	647552	648975	6.86169287526889	4.16267465014219	1.23867639275361e-67	6.75631309350152e-67
MinSal-1389-A1-17072018_C003g02556	MinSal-1389-A1-17072018_C003	Chr03	651029	651651	0.976477190398476	8.27900874513657	2.24722919778652e-15	4.87694799182879e-15
MinSal-1389-A1-17072018_C003g02558	MinSal-1389-A1-17072018_C003	Chr03	652590	653968	4.79823493589218	3.31184463451027	4.25567302009359e-36	1.46526627968263e-35
MinSal-1389-A1-17072018_C003g02559	MinSal-1389-A1-17072018_C003	Chr03	654076	655631	5.63718604901305	8.2400744412535	1.2148655764965e-120	1.78732952929225e-119
MinSal-1389-A1-17072018_C003g02563	MinSal-1389-A1-17072018_C003	Chr03	661391	663852	4.48474869893397	9.6339074232462	1.17542042992171e-82	8.01042267701816e-82
MinSal-1389-A1-17072018_C003g02577	MinSal-1389-A1-17072018_C003	Chr03	704425	707767	4.59140199206787	12.4241834682503	1.99274659053945e-89	1.51086886640772e-88
MinSal-1389-A1-17072018_C003g02579	MinSal-1389-A1-17072018_C003	Chr03	711691	713394	8.74877480757024	16.7009394906391	9.54150213431725e-198	5.6571566154367e-195
MinSal-1389-A1-17072018_C003g02582	MinSal-1389-A1-17072018_C003	Chr03	717738	720648	5.14179228559559	8.21331512204164	2.68046960055122e-103	2.62252545572082e-102
MinSal-1389-A1-17072018_C003g02583	MinSal-1389-A1-17072018_C003	Chr03	721685	724342	6.55269093875948	10.9208866214663	2.88085472051905e-95	2.41934669092882e-94
MinSal-1389-A1-17072018_C003g02584	MinSal-1389-A1-17072018_C003	Chr03	724488	727028	5.27713171009401	13.1535613548769	1.4748476727975e-119	2.08696225585116e-118
MinSal-1389-A1-17072018_C003g02585	MinSal-1389-A1-17072018_C003	Chr03	727444	729533	1.44198782143891	6.15081937647096	1.74914694879307e-17	4.07973731683482e-17
MinSal-1389-A1-17072018_C003g02586	MinSal-1389-A1-17072018_C003	Chr03	730038	732372	3.37477731062067	11.0853869046739	2.12410725491751e-49	8.85019811272377e-49
MinSal-1389-A1-17072018_C003g02590	MinSal-1389-A1-17072018_C003	Chr03	735629	736677	1.44174828481178	8.83655507347972	8.26320312588525e-19	2.00624616434782e-18
MinSal-1389-A1-17072018_C003g02593	MinSal-1389-A1-17072018_C003	Chr03	741315	742938	1.91971811593748	9.40407461515156	6.19022623621643e-24	1.72228302930677e-23
MinSal-1389-A1-17072018_C003g02595	MinSal-1389-A1-17072018_C003	Chr03	744589	746017	5.84558024108704	3.26304571193749	4.06244327622648e-26	1.18885617891149e-25
MinSal-1389-A1-17072018_C003g02614	MinSal-1389-A1-17072018_C003	Chr03	772136	774871	6.01852565657078	4.45229264456974	3.75545029579228e-66	2.00234395717198e-65
MinSal-1389-A1-17072018_C003g02624	MinSal-1389-A1-17072018_C003	Chr03	778570	781677	3.33461720621133	11.0400426257554	1.37304773358845e-47	5.5229308089864e-47
MinSal-1389-A1-17072018_C003g02625	MinSal-1389-A1-17072018_C003	Chr03	781771	783594	4.59818564940699	9.75645656953	6.12720937966574e-78	3.8895315216315e-77
MinSal-1389-A1-17072018_C003g02627	MinSal-1389-A1-17072018_C003	Chr03	783715	784233	5.26660135809315	13.1425244488973	1.81882693939253e-112	2.13541087597194e-111
MinSal-1389-A1-17072018_C003g02633	MinSal-1389-A1-17072018_C003	Chr03	806208	807618	4.33914779622409	12.151670659255	2.18161981123961e-80	1.44361873446871e-79
MinSal-1389-A1-17072018_C003g02634	MinSal-1389-A1-17072018_C003	Chr03	808206	809598	7.50406641499767	15.4451122374456	1.77210590622161e-161	1.47983322788563e-159
MinSal-1389-A1-17072018_C003g02637	MinSal-1389-A1-17072018_C003	Chr03	811814	812256	5.87172459426926	3.05294759990693	1.88473632028436e-40	6.93213501424689e-40
MinSal-1389-A1-17072018_C003g02639	MinSal-1389-A1-17072018_C003	Chr03	814179	815494	2.9253062301227	10.5763538014331	4.70672173282253e-29	1.46105513894789e-28
MinSal-1389-A1-17072018_C003g02645	MinSal-1389-A1-17072018_C003	Chr03	827397	828665	4.80918524272948	12.6576184394283	8.63862293406529e-99	7.73691773052464e-98
MinSal-1389-A1-17072018_C003g02647	MinSal-1389-A1-17072018_C003	Chr03	830701	833912	3.66672992585432	11.4128350829647	3.52863612701811e-51	1.52044212188157e-50
MinSal-1389-A1-17072018_C003g02648	MinSal-1389-A1-17072018_C003	Chr03	835280	836260	1.70047886662256	9.14583314094693	2.42249283639907e-22	6.48148015659301e-22
MinSal-1389-A1-17072018_C003g02649	MinSal-1389-A1-17072018_C003	Chr03	836714	838212	6.48760239891198	3.5068027042457	4.4936812585253e-21	1.1634513616505e-20
MinSal-1389-A1-17072018_C003g02651	MinSal-1389-A1-17072018_C003	Chr03	842680	846022	4.34753614372476	12.1607645586814	2.7700945636189e-80	1.82690663711862e-79
MinSal-1389-A1-17072018_C003g02653	MinSal-1389-A1-17072018_C003	Chr03	852144	853733	5.73521349078349	13.6328408137999	5.09438706716376e-130	1.07873646147193e-128
MinSal-1389-A1-17072018_C003g02654	MinSal-1389-A1-17072018_C003	Chr03	854035	856181	5.29806605515745	13.1755757481584	1.26953867449922e-120	1.86314227750145e-119
MinSal-1389-A1-17072018_C003g02660	MinSal-1389-A1-17072018_C003	Chr03	868902	873002	5.6478201825256	13.5418335777852	4.69148375506806e-129	9.42908718094866e-128
MinSal-1389-A1-17072018_C003g02664	MinSal-1389-A1-17072018_C003	Chr03	875085	876586	4.89486507803411	10.0740418300097	2.14659907682773e-92	1.74584169087951e-91
MinSal-1389-A1-17072018_C003g02665	MinSal-1389-A1-17072018_C003	Chr03	878401	879912	3.45157419778958	11.1718699350663	9.20189109710114e-52	3.99399797325862e-51
MinSal-1389-A1-17072018_C003g02674	MinSal-1389-A1-17072018_C003	Chr03	888496	890898	5.36813235310536	13.2492980865642	2.47901821496909e-110	2.81572777711719e-109
MinSal-1389-A1-17072018_C003g02679	MinSal-1389-A1-17072018_C003	Chr03	897770	898777	3.48475056558069	11.2090541089109	1.9958876501641e-52	8.75267594513532e-52
MinSal-1389-A1-17072018_C003g02684	MinSal-1389-A1-17072018_C003	Chr03	905013	906270	5.45375245107949	13.3390004824873	1.17470148254372e-127	2.21104923492118e-126
MinSal-1389-A1-17072018_C003g02688	MinSal-1389-A1-17072018_C003	Chr03	928475	929776	4.69780742366267	12.5384792662974	3.84199172586973e-95	3.21285880714833e-94
MinSal-1389-A1-17072018_C003g02689	MinSal-1389-A1-17072018_C003	Chr03	930058	930622	6.43693989396308	5.5094738941947	6.4249236779134e-92	5.16870725730645e-91
MinSal-1389-A1-17072018_C003g02697	MinSal-1389-A1-17072018_C003	Chr03	931062	932116	7.20948774295577	15.1462009856132	4.49615011577317e-166	4.44294567273652e-164
MinSal-1389-A1-17072018_C003g02702	MinSal-1389-A1-17072018_C003	Chr03	939664	941967	2.59168739156099	4.49915273409958	1.69740845246134e-22	4.56414272772939e-22
MinSal-1389-A1-17072018_C003g02705	MinSal-1389-A1-17072018_C003	Chr03	950151	953363	4.70887673419047	9.87558963375315	2.39512736979136e-72	1.4046201953999e-71
MinSal-1389-A1-17072018_C003g02706	MinSal-1389-A1-17072018_C003	Chr03	953438	955427	6.85269336856366	12.1092355409317	2.06994481908581e-125	3.54702393998838e-124
MinSal-1389-A1-17072018_C003g02707	MinSal-1389-A1-17072018_C003	Chr03	956363	960450	5.34973885299053	7.3098133546039	1.90538230525912e-88	1.41744186799013e-87
MinSal-1389-A1-17072018_C003g02712	MinSal-1389-A1-17072018_C003	Chr03	968552	969248	2.01719118826702	9.51870145951234	3.21888467443458e-24	9.02779907035128e-24
MinSal-1389-A1-17072018_C003g02714	MinSal-1389-A1-17072018_C003	Chr03	969673	973898	5.54743141134838	13.4369731653815	5.82664013303045e-123	9.33679712128041e-122
MinSal-1389-A1-17072018_C003g02715	MinSal-1389-A1-17072018_C003	Chr03	974747	981051	6.98978028301393	10.1304499370942	3.884435452872e-149	2.15241287851197e-147
MinSal-1389-A1-17072018_C003g02716	MinSal-1389-A1-17072018_C003	Chr03	983580	985563	5.83334512491086	13.7347877678615	1.79418291185352e-135	4.94777231831606e-134
MinSal-1389-A1-17072018_C003g02717	MinSal-1389-A1-17072018_C003	Chr03	986207	988199	2.23184812981468	9.77200856031432	1.21061001090121e-28	3.71709308888309e-28
MinSal-1389-A1-17072018_C003g02719	MinSal-1389-A1-17072018_C003	Chr03	991154	992811	4.77181923018294	12.6176467219557	5.74194371269797e-99	5.21347385491367e-98
MinSal-1389-A1-17072018_C003g02723	MinSal-1389-A1-17072018_C003	Chr03	994953	998305	4.66966370774572	12.5082120002265	5.24177693752624e-90	4.04141683518766e-89
MinSal-1389-A1-17072018_C003g02728	MinSal-1389-A1-17072018_C003	Chr03	1011439	1013760	3.40628466850328	11.1209474110075	8.19576562181079e-51	3.50849778857157e-50
MinSal-1389-A1-17072018_C003g02735	MinSal-1389-A1-17072018_C003	Chr03	1015618	1016317	2.75804302537757	10.3817222276229	2.23533260941416e-30	7.09490740964483e-30
MinSal-1389-A1-17072018_C003g02739	MinSal-1389-A1-17072018_C003	Chr03	1029062	1030635	10.7382031411505	-5.57627418348065	3.84992617036102e-51	1.65647403948262e-50
MinSal-1389-A1-17072018_C003g02740	MinSal-1389-A1-17072018_C003	Chr03	1032695	1034615	3.9285865692309	11.7038551108953	1.83717169171868e-32	6.00804796480975e-32
MinSal-1389-A1-17072018_C003g02742	MinSal-1389-A1-17072018_C003	Chr03	1039047	1040875	4.80003351060997	12.647932662642	2.77040524778145e-90	2.14715460314983e-89
MinSal-1389-A1-17072018_C003g02745	MinSal-1389-A1-17072018_C003	Chr03	1042433	1043122	3.27568160887267	10.9735076362198	1.73416039514361e-46	6.86829457769304e-46
MinSal-1389-A1-17072018_C003g02747	MinSal-1389-A1-17072018_C003	Chr03	1046909	1047698	6.10156029762188	9.51983823266451	7.44025836957031e-135	1.99607655534762e-133
MinSal-1389-A1-17072018_C003g02748	MinSal-1389-A1-17072018_C003	Chr03	1049054	1049461	4.52489972809072	12.352395334395	6.82106278000277e-74	4.10163095564264e-73
MinSal-1389-A1-17072018_C003g02752	MinSal-1389-A1-17072018_C003	Chr03	1059288	1061551	6.30675912022893	14.2238542907183	5.53994406052629e-141	2.01511216778284e-139
MinSal-1389-A1-17072018_C003g02754	MinSal-1389-A1-17072018_C003	Chr03	1063944	1065774	4.57532068378775	12.4067542438298	2.53972261187806e-79	1.64748526978392e-78
MinSal-1389-A1-17072018_C003g02758	MinSal-1389-A1-17072018_C003	Chr03	1070229	1070919	0.989983382599068	8.29344020508552	2.93707100746016e-14	6.09516765951393e-14
MinSal-1389-A1-17072018_C003g02768	MinSal-1389-A1-17072018_C003	Chr03	1089350	1090204	1.02620372155571	3.7775129942568	1.56361088067055e-10	2.84725089419401e-10
MinSal-1389-A1-17072018_C003g02770	MinSal-1389-A1-17072018_C003	Chr03	1095413	1097055	3.53629009238291	6.76795762364263	4.73483749914122e-46	1.85912924055684e-45
MinSal-1389-A1-17072018_C003g02771	MinSal-1389-A1-17072018_C003	Chr03	1097810	1099221	4.92383547887309	12.7797788745089	2.63234712564546e-104	2.62747240874612e-103
MinSal-1389-A1-17072018_C003g02772	MinSal-1389-A1-17072018_C003	Chr03	1099886	1101438	5.19748116971316	13.0695990139879	3.69041697689627e-115	4.6653480290017e-114
MinSal-1389-A1-17072018_C003g02775	MinSal-1389-A1-17072018_C003	Chr03	1106612	1107425	10.9121675364842	5.6776397310466	1.7783668893999e-73	1.06396945380949e-72
MinSal-1389-A1-17072018_C003g02780	MinSal-1389-A1-17072018_C003	Chr03	1125763	1128722	4.61936774992954	9.78104279115936	1.98163537141163e-89	1.50436826083221e-88
MinSal-1389-A1-17072018_C003g02781	MinSal-1389-A1-17072018_C003	Chr03	1128980	1131090	6.17709911961738	11.4160983418821	8.2071859506075e-145	3.65867710534976e-143
MinSal-1389-A1-17072018_C003g02791	MinSal-1389-A1-17072018_C003	Chr03	1132417	1135020	2.33074595123488	-4.59370610645415	8.38802339076422e-29	2.58754374005416e-28
MinSal-1389-A1-17072018_C004g02817	MinSal-1389-A1-17072018_C003	Chr03	1144115	1145393	4.45951837093626	6.81969557392342	3.68626387055844e-73	2.18777362247658e-72
MinSal-1389-A1-17072018_C004g02820	MinSal-1389-A1-17072018_C003	Chr03	1149641	1151809	1.02538481910492	8.33699118305777	2.96349572469395e-15	6.41261538383591e-15
MinSal-1389-A1-17072018_C004g02821	MinSal-1389-A1-17072018_C003	Chr03	1153133	1154701	5.11898277522467	6.80379960234784	3.9171908600051e-91	3.11745296764701e-90
MinSal-1389-A1-17072018_C004g02822	MinSal-1389-A1-17072018_C003	Chr03	1154962	1156432	6.10025463891599	14.0111276124474	5.50214362887069e-136	1.56837546036415e-134
MinSal-1389-A1-17072018_C004g02827	MinSal-1389-A1-17072018_C003	Chr03	1183841	1185038	12.4031079311802	-4.00321994296296	2.25173094203581e-25	6.47768692640967e-25
MinSal-1389-A1-17072018_C004g02831	MinSal-1389-A1-17072018_C003	Chr03	1191026	1191874	4.60373735280778	3.97343971396658	4.06798346232597e-42	1.53136977448449e-41
MinSal-1389-A1-17072018_C004g02834	MinSal-1389-A1-17072018_C003	Chr03	1198469	1201247	3.96162077214367	4.99635653330828	1.79131217272737e-40	6.60080166072129e-40
MinSal-1389-A1-17072018_C004g02843	MinSal-1389-A1-17072018_C003	Chr03	1223930	1224743	5.13767822761387	13.0065219114752	5.66460847435553e-111	6.48368024024208e-110
MinSal-1389-A1-17072018_C004g02844	MinSal-1389-A1-17072018_C003	Chr03	1226664	1229370	7.72300974635428	3.43962386355122	3.58637514570979e-54	1.61088016961465e-53
MinSal-1389-A1-17072018_C004g02848	MinSal-1389-A1-17072018_C003	Chr03	1235593	1237389	3.84975424904103	11.6161900782531	2.85300489983133e-47	1.1437096721501e-46
