gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	average	ward.D
MvSl-1064-A1-R4_MC01-1g02258	MvSl-1064-A1-R4_MC01-1	Chr01	848559	849912	5.20466330861616	0.709559331164834	0.00184198978020631	0.0293243400949418	5.53220299459383	5.49656481488352	4.94591645867093	4.65246937327162	1	1
MvSl-1064-A1-R4_MC01-1g02267	MvSl-1064-A1-R4_MC01-1	Chr01	862521	862738	3.80687905792122	-0.991272367029161	0.00106818905353875	0.0186747407335435	3.2981975793235	3.17094786307938	4.45240201535253	3.94221645015752	2	2
MvSl-1064-A1-R4_MC01-1g02299	MvSl-1064-A1-R4_MC01-1	Chr01	934290	936000	4.23977975521748	-0.871000447370762	0.00172334038762223	0.0277454556945056	3.67436358289155	3.81231266127344	4.3732111808224	4.81613661028906	2	2
MvSl-1064-A1-R4_MC01-1g02327	MvSl-1064-A1-R4_MC01-1	Chr01	1003116	1003975	5.06975248892047	1.30208939348291	8.41851842158576e-07	2.72885817356967e-05	5.35695122362856	5.76507510576605	4.50062312183022	4.01264647921688	1	1
MvSl-1064-A1-R4_MC01-1g02347	MvSl-1064-A1-R4_MC01-1	Chr01	1042881	1043799	3.19103774517107	-3.64365361394245	6.54177939207161e-21	7.76745444761391e-19	0.557162870449652	0.50600137782733	4.36206762957333	3.7435446565871	2	2
MvSl-1064-A1-R4_MC01-1g02351	MvSl-1064-A1-R4_MC01-1	Chr01	1049308	1050374	4.85559816034517	-0.69166359131221	0.00347011078312745	0.0498786030909701	4.37863561608923	4.55865800669687	5.19440861744304	5.12629474664187	2	2
MvSl-1064-A1-R4_MC01-1g02352	MvSl-1064-A1-R4_MC01-1	Chr01	1050803	1050955	2.7742537133059	1.31388111209048	0.00119683723477371	0.0205045321043697	3.69556978921518	2.67076761814539	1.80837794869511	2.13272310258893	1	1
MvSl-1064-A1-R4_MC01-1g02353	MvSl-1064-A1-R4_MC01-1	Chr01	1051049	1051717	2.58975146965654	1.00210006312558	0.00336109782582946	0.048619332170924	3.09774007046129	2.87915545720784	1.91389185348118	2.09612040360616	1	1
MvSl-1064-A1-R4_MC01-1g02359	MvSl-1064-A1-R4_MC01-1	Chr01	1072505	1073440	5.29290041343793	-1.09547034512489	5.27351142188019e-05	0.0012663834029678	4.22668054106877	4.97215264220187	5.81733401592341	5.65744867841854	2	2
MvSl-1064-A1-R4_MC01-1g02382	MvSl-1064-A1-R4_MC01-1	Chr01	1117355	1118182	2.80540675294022	1.01560034918587	0.0020700792959521	0.0325314483476002	3.2981975793235	3.1249343533997	2.24030763820914	2.18594272470428	1	1
MvSl-1064-A1-R4_MC01-1g02398	MvSl-1064-A1-R4_MC01-1	Chr01	1148765	1149067	2.97669674091397	1.47762746999123	5.30173082877648e-06	0.000148119270768661	3.46184594383609	3.57625675439113	2.04973753973225	2.07746481579429	1	1
MvSl-1064-A1-R4_MC01-1g02419	MvSl-1064-A1-R4_MC01-1	Chr01	1199211	1200619	0.855704400554783	1.58694582985597	0.000780450570455402	0.0143177509159297	1.6221348694183	1.12036799449591	0.0806468900748873	-0.295355899160384	1	1
MvSl-1064-A1-R4_MC01-1g02422	MvSl-1064-A1-R4_MC01-1	Chr01	1205423	1215381	2.35714220919708	1.30680223868804	0.00107746135619548	0.0187615643800613	3.19028592572682	2.40161013551242	1.37790070972854	1.74059885814552	1	1
MvSl-1064-A1-R4_MC01-1g02440	MvSl-1064-A1-R4_MC01-1	Chr01	1271215	1271952	2.23030793449656	1.36113381866955	0.000772005158009437	0.0141932733243499	2.80758168199542	2.66005223069026	0.849294503005419	1.81004580930926	1	1
MvSl-1064-A1-R4_MC01-1g02509	MvSl-1064-A1-R4_MC01-1	Chr01	1434301	1436358	6.43434881086461	0.92421790990648	0.0023452031304101	0.0360596071256762	6.39461204799932	7.15239582996446	6.28383367164488	5.37380391541211	1	1
MvSl-1064-A1-R4_MC01-1g02511	MvSl-1064-A1-R4_MC01-1	Chr01	1440178	1441399	2.29057499001442	1.26949428482688	0.00128572144182497	0.0217314486041584	3.08172169395986	2.37564727971392	1.34808921050696	1.6923712843319	1	1
MvSl-1064-A1-R4_MC01-1g02545	MvSl-1064-A1-R4_MC01-1	Chr01	1536813	1536986	5.37211309409617	0.713898684232401	0.00149627317472685	0.0245993064821921	5.7480274878496	5.6164207176249	4.82668093333684	5.1034246291023	1	1
MvSl-1064-A1-R4_MC01-1g02603	MvSl-1064-A1-R4_MC01-1	Chr01	1669135	1669419	4.7934823271414	-0.994476218620095	0.00164844939177957	0.0266905186559158	3.62547826321101	4.6345124328354	5.33782176721978	5.06369353148579	2	2
MvSl-1064-A1-R4_MC01-1g02647	MvSl-1064-A1-R4_MC01-1	Chr01	1766685	1770043	6.44077373817244	0.68443681700071	0.00294091428123052	0.0432734529952491	6.98223794693422	6.45366887705445	5.85226469479063	6.23882985711975	1	1
MvSl-1064-A1-R4_MC01-1g02686	MvSl-1064-A1-R4_MC01-1	Chr01	1852201	1852996	3.75305614992179	1.06794888052148	0.000179705821195241	0.00381217137815909	4.11306311744574	4.25118000690445	3.1229005991065	3.12516578190208	1	1
MvSl-1064-A1-R4_MC01-1g02724	MvSl-1064-A1-R4_MC01-1	Chr01	1942767	1945079	0.911793129279886	-1.49633329111919	0.000789035266405409	0.0144442451659525	-0.145252180929452	0.244290534367845	1.49134370985511	1.45285246727985	2	2
MvSl-1064-A1-R4_MC01-1g02725	MvSl-1064-A1-R4_MC01-1	Chr01	1946927	1950270	4.2932923322619	1.20674615755228	8.34218054382282e-06	0.000228581094452376	4.89176726902021	4.6345124328354	3.45203641584295	3.67694715288774	1	1
MvSl-1064-A1-R4_MC01-1g02736	MvSl-1064-A1-R4_MC01-1	Chr01	1975065	1975229	4.43573829433846	1.78823182742148	1.80045710106172e-10	9.66017196480195e-09	5.08494859507043	5.03984376836065	2.99408153776092	3.52689401054721	1	1
MvSl-1064-A1-R4_MC01-1g02744	MvSl-1064-A1-R4_MC01-1	Chr01	1992894	1995725	4.18856146518285	0.98921115679224	0.000522361415782057	0.0101262307109315	4.77209839819898	4.39382192717585	3.4308609985383	3.77282894836757	1	1
MvSl-1064-A1-R4_MC01-1g02763	MvSl-1064-A1-R4_MC01-1	Chr01	2041497	2045395	8.79141570325901	0.787958755702714	0.00189338282562535	0.0299750551412428	9.01603119444815	9.23949888832296	8.33467339878211	8.35387579613605	1	1
MvSl-1064-A1-R4_MC01-1g02764	MvSl-1064-A1-R4_MC01-1	Chr01	2045748	2047942	8.06424828374645	0.947348825082406	3.79889863470201e-05	0.000952398370324559	8.58661632502059	8.32382306985603	7.41097756314316	7.61057148596539	1	1
MvSl-1064-A1-R4_MC01-1g02787	MvSl-1064-A1-R4_MC01-1	Chr01	2125745	2127140	2.61570148973135	2.28643332515574	3.74285762388666e-10	1.89335442760988e-08	3.45564431113084	3.17847609845084	1.04780327569477	1.12972397181356	1	1
MvSl-1064-A1-R4_MC01-1g02828	MvSl-1064-A1-R4_MC01-1	Chr01	2213276	2215089	0.262128092264434	-3.85726996307054	2.67210890285866e-10	1.41011475373695e-08	-2.04367854798851	-2.04623097551044	1.01022669503295	1.30031598577104	2	2
MvSl-1064-A1-R4_MC01-1g02832	MvSl-1064-A1-R4_MC01-1	Chr01	2224752	2226292	9.01390419823801	5.80349037307582	4.03728924696814e-65	3.13770779748461e-62	10.1357680580538	9.82303095975405	4.35833390247357	4.00279311782594	1	1
MvSl-1064-A1-R4_MC01-1g02833	MvSl-1064-A1-R4_MC01-1	Chr01	2227350	2228536	7.0519940657595	9.42693284125416	1.45540308752879e-179	1.24422409952836e-175	8.14882387084059	7.93985752606308	-0.926941009877497	-1.21642429837907	1	1
MvSl-1064-A1-R4_MC01-1g02837	MvSl-1064-A1-R4_MC01-1	Chr01	2239253	2239736	3.73079451802399	-1.87684873364298	1.75348960601914e-09	7.93152520733208e-08	2.32655746755869	2.70244437816515	4.20462486374117	4.54793596159232	2	2
MvSl-1064-A1-R4_MC01-1g02838	MvSl-1064-A1-R4_MC01-1	Chr01	2240124	2240829	6.60232348871641	-0.88505480025868	0.00032243240686278	0.00650111944874978	5.65094847513519	6.43257462171282	7.00460941111166	6.95131334833953	2	2
MvSl-1064-A1-R4_MC01-1g02839	MvSl-1064-A1-R4_MC01-1	Chr01	2241972	2244590	4.7263552993556	-1.6714225908978	2.21794960191726e-09	9.82448245947701e-08	3.90122622765378	3.39426912093496	5.11254941972038	5.52602980608751	2	2
MvSl-1064-A1-R4_MC01-1g02843	MvSl-1064-A1-R4_MC01-1	Chr01	2250647	2251923	3.38990022936414	1.67807745448683	8.42693365098132e-07	2.72885817356967e-05	4.27326569152423	3.62665910302256	2.34966020756547	2.30298095625112	1	1
MvSl-1064-A1-R4_MC01-1g02848	MvSl-1064-A1-R4_MC01-1	Chr01	2268999	2270752	5.81634111769264	-0.704662555742945	0.000953111206957057	0.0169048707640578	5.33177652258023	5.50856062326756	6.25299708613779	5.987257951959	2	2
MvSl-1064-A1-R4_MC01-1g02849	MvSl-1064-A1-R4_MC01-1	Chr01	2271169	2273596	5.39387777361637	-0.916923322618459	0.000105321031151166	0.00238198279182889	4.83556329212674	4.89657113820589	5.99134863723844	5.53460368356731	2	2
MvSl-1064-A1-R4_MC01-1g02852	MvSl-1064-A1-R4_MC01-1	Chr01	2277804	2277986	4.59284834514769	-1.69385588497475	2.79771396406739e-11	1.63819566293234e-09	3.44941590468077	3.58761043403708	5.23976095731157	5.17097526466097	2	2
MvSl-1064-A1-R4_MC01-1g02853	MvSl-1064-A1-R4_MC01-1	Chr01	2278915	2279088	5.74740815778976	0.836664945829479	5.16523135823492e-05	0.0012473887819647	6.06152402535535	6.14623674458254	5.3302175680746	5.20574936619421	1	1
MvSl-1064-A1-R4_MC01-1g02857	MvSl-1064-A1-R4_MC01-1	Chr01	2286759	2287328	0.844164726337059	-5.47851614157306	5.14401242183209e-17	5.23525740407649e-15	-2.75614320967759	-2.35848309050666	1.83010712347053	1.81004580930926	2	2
MvSl-1064-A1-R4_MC01-1g02861	MvSl-1064-A1-R4_MC01-1	Chr01	2306805	2311302	5.21369047069654	-1.84242984238371	1.65995217193269e-15	1.46298258946934e-13	4.06498644001147	3.98108750260541	5.75622289845076	5.95695963460616	2	2
MvSl-1064-A1-R4_MC01-1g02870	MvSl-1064-A1-R4_MC01-1	Chr01	2328123	2333632	2.89604051146462	2.90930574703867	1.23251314127867e-14	1.01314950430686e-12	3.88285541228195	3.47596301006137	0.715598021809095	0.977053557325568	1	1
MvSl-1064-A1-R4_MC01-1g02871	MvSl-1064-A1-R4_MC01-1	Chr01	2337505	2339194	2.23260607840075	2.40751466508176	4.85980486929948e-08	1.8714626949388e-06	3.26311628821132	2.5598544265307	0.151396552986335	0.977053557325568	1	1
MvSl-1064-A1-R4_MC01-1g02873	MvSl-1064-A1-R4_MC01-1	Chr01	2340468	2340984	2.80328458578181	0.998863033376518	0.00234453668249141	0.0360596071256762	3.14475494866299	3.26587784847129	2.20747876506447	2.23726877160566	1	1
MvSl-1064-A1-R4_MC01-1g02885	MvSl-1064-A1-R4_MC01-1	Chr01	2382803	2384819	1.08046485627058	4.06051059319346	1.90018906469533e-13	1.40040657880003e-11	2.02531850611488	1.82395148435483	-1.67408628624139	-1.64167478848162	1	1
MvSl-1064-A1-R4_MC01-1g02899	MvSl-1064-A1-R4_MC01-1	Chr01	2407407	2407795	2.45283453737698	-1.51286852598415	2.62503078198123e-05	0.000665916562467583	1.74926735773866	1.29674664930978	2.98442462611867	3.06014098886735	2	2
MvSl-1064-A1-R4_MC01-2g02957	MvSl-1064-A1-R4_MC01-2	Chr01	2530520	2530747	3.10176790779329	2.55986319082185	2.59248183686348e-13	1.87823112062253e-11	3.87822592303408	3.83630707984131	1.08442592653801	1.56423926218576	1	1
MvSl-1064-A1-R4_MC01-2g02960	MvSl-1064-A1-R4_MC01-2	Chr01	2533966	2535470	8.98160372045965	2.87796983024957	4.34425857267664e-24	5.62713129360796e-22	9.94910313688855	9.62745744761726	6.90575160399322	6.93456635336149	1	1
MvSl-1064-A1-R4_MC01-2g02966	MvSl-1064-A1-R4_MC01-2	Chr01	2548787	2549811	1.03684677898699	2.75977420724543	3.2798514029019e-08	1.2921405365626e-06	2.00847066842992	1.50268714970483	-0.661372867160665	-0.888402933258452	1	1
MvSl-1064-A1-R4_MC01-2g02969	MvSl-1064-A1-R4_MC01-2	Chr01	2551682	2553176	1.81111133853503	3.83631345810619	1.19525011014677e-15	1.07559928333103e-13	2.83650754394742	2.47680778097865	-0.788054896218895	-1.04311097013009	1	1
MvSl-1064-A1-R4_MC01-2g02970	MvSl-1064-A1-R4_MC01-2	Chr01	2553249	2553440	5.44741020160318	1.64800222418025	9.60604461896833e-14	7.39838517545587e-12	5.97852919748143	6.10831082531143	4.46287165695435	4.33669976832318	1	1
MvSl-1064-A1-R4_MC01-2g02971	MvSl-1064-A1-R4_MC01-2	Chr01	2553752	2554384	2.63855937316839	-1.62420769152516	1.22421196018097e-05	0.000328081130018404	1.95671347857672	1.24031619886368	3.16625521077932	3.30431159771981	2	2
MvSl-1064-A1-R4_MC01-2g02987	MvSl-1064-A1-R4_MC01-2	Chr01	2588368	2590196	6.56527986888119	1.27018574894459	7.1325349867308e-09	3.01861592086939e-07	7.29820724668819	6.7836192538038	5.85624127070814	5.73091262798225	1	1
MvSl-1064-A1-R4_MC01-2g03005	MvSl-1064-A1-R4_MC01-2	Chr01	2638903	2639454	7.12878317260922	1.22983109635536	1.99469989319252e-06	6.09024620960815e-05	7.91514125360522	7.23729460368095	6.10488710285589	6.62261876074314	1	1
MvSl-1064-A1-R4_MC01-2g03006	MvSl-1064-A1-R4_MC01-2	Chr01	2639620	2640860	3.48281000774994	7.96846527084097	3.83107293252713e-49	1.72378118421971e-46	4.60283823095566	4.29685670499121	-2.69985424494484	-2.2472827604228	1	1
MvSl-1064-A1-R4_MC01-2g03070	MvSl-1064-A1-R4_MC01-2	Chr01	2811814	2812791	4.87754655450574	1.34546219807531	2.19202510404665e-08	8.79794488943418e-07	5.44097167960331	5.347593128971	4.14952040940859	3.9524908475602	1	1
MvSl-1064-A1-R4_MC01-2g03077	MvSl-1064-A1-R4_MC01-2	Chr01	2821947	2826170	6.6076177691459	0.562050943761734	0.00268861732820421	0.039973894850118	6.8263425733143	6.89462139141355	6.30435466614728	6.29441072912221	1	1
MvSl-1064-A1-R4_MC01-2g03096	MvSl-1064-A1-R4_MC01-2	Chr01	2862188	2867899	4.18257310886817	4.96459121253161	1.12306304438619e-46	4.57193617450357e-44	5.15551662804629	5.09458708272029	0.0806468900748873	0.448044860513447	1	1
MvSl-1064-A1-R4_MC01-2g03112	MvSl-1064-A1-R4_MC01-2	Chr01	2892242	2893054	5.89956625394766	-0.753072656932437	0.00214913711673402	0.0335886164734171	5.43310211547618	5.51749247313077	6.53105204884882	5.8428462407845	2	2
MvSl-1064-A1-R4_MC01-2g03113	MvSl-1064-A1-R4_MC01-2	Chr01	2893115	2893489	3.90502051347028	-1.19090281723685	0.000162497681161667	0.0034816859053912	3.51649269261596	2.79350382455878	4.46634472124063	4.29289804041323	2	2
MvSl-1064-A1-R4_MC01-2g03117	MvSl-1064-A1-R4_MC01-2	Chr01	2894136	2896739	7.54145238488072	0.833389279112588	0.000738685523081696	0.0136393575309404	8.09497778882627	7.67067164919485	6.75842334071733	7.31852459484772	1	1
MvSl-1064-A1-R4_MC01-2g03144	MvSl-1064-A1-R4_MC01-2	Chr01	2976089	2980943	4.95936034058285	0.708243776263681	0.00280534536760029	0.0414703215758946	5.35361987011898	5.17769699142614	4.46287165695435	4.65561706677124	1	1
MvSl-1064-A1-R4_MC01-2g03166	MvSl-1064-A1-R4_MC02	Chr02	1	793	6.29110168964055	3.77786773545109	5.88385896814146e-30	1.00602220637283e-27	6.62622189996069	7.58970298639464	3.70229023266128	3.06961161416266	1	1
MvSl-1064-A1-R4_MC02g03205	MvSl-1064-A1-R4_MC02	Chr02	92362	93729	6.22888995848944	0.993299368411201	5.27965316884399e-06	0.000147986081771958	6.85430920683997	6.38943765055122	5.7333428267051	5.55834295740531	1	1
MvSl-1064-A1-R4_MC02g03224	MvSl-1064-A1-R4_MC02	Chr02	146032	148493	5.58138438095054	-0.827229125900568	0.00151777999339937	0.0248572819225501	4.88486035323027	5.30695774198684	6.22661602455115	5.5734001974887	2	2
MvSl-1064-A1-R4_MC02g03229	MvSl-1064-A1-R4_MC02	Chr02	158789	159670	4.75119909078576	0.806135047455121	0.00101942332964231	0.0178953799694294	5.2337072267516	4.94371942012489	4.31275880581092	4.27253987374029	1	1
MvSl-1064-A1-R4_MC02g03274	MvSl-1064-A1-R4_MC02	Chr02	268343	269781	2.96198253694017	1.64634088718937	1.15550403072014e-06	3.67226912960093e-05	3.70605713494774	3.3681726138369	2.03109675786657	1.81004580930926	1	1
MvSl-1064-A1-R4_MC02g03288	MvSl-1064-A1-R4_MC02	Chr02	293276	295296	6.21567185767906	0.990964440606804	2.44581323608945e-07	8.74864324490739e-06	6.65762864482639	6.5946837577448	5.673000738634	5.5997866417493	1	1
MvSl-1064-A1-R4_MC02g03297	MvSl-1064-A1-R4_MC02	Chr02	314523	318088	7.58394663346496	1.45837639487562	1.84392183715352e-09	8.29667778201341e-08	8.3673283133421	7.85930172627651	6.48042288507779	6.85190731202707	1	1
MvSl-1064-A1-R4_MC02g03352	MvSl-1064-A1-R4_MC02	Chr02	449144	458208	7.14391387890707	1.09483753807501	1.21544565334826e-08	4.99559850503572e-07	7.56087106462966	7.6169697156318	6.55978547380453	6.42742473459142	1	1
MvSl-1064-A1-R4_MC02g03359	MvSl-1064-A1-R4_MC02	Chr02	500634	501370	7.21531470152336	1.25206927453766	1.34813763538302e-08	5.51446346645426e-07	7.85397566742814	7.54744824825634	6.25299708613779	6.6370231504096	1	1
MvSl-1064-A1-R4_MC02g03360	MvSl-1064-A1-R4_MC02	Chr02	501565	509249	3.03253427388162	-1.93255610177833	2.68475660885283e-08	1.06753415112013e-06	2.0584351783898	1.47849584029158	3.78249381514462	3.61361484131838	2	2
MvSl-1064-A1-R4_MC02g03362	MvSl-1064-A1-R4_MC02	Chr02	509780	510497	5.13312276332538	2.04236844747715	1.51768610122023e-09	7.0133505293685e-08	6.2024452657049	5.28445947701692	3.3654034956011	4.10304239332847	1	1
MvSl-1064-A1-R4_MC02g03366	MvSl-1064-A1-R4_MC02	Chr02	510570	514733	0.531627402803425	2.54812789529872	1.2609309660661e-05	0.000335816162894052	1.7081222028458	0.50600137782733	-1.08063573678298	-1.04311097013009	1	1
MvSl-1064-A1-R4_MC02g03373	MvSl-1064-A1-R4_MC02	Chr02	524827	527169	2.52723475269491	1.10586335350931	0.00141538027109828	0.0234055587497929	2.95555503947015	2.96871568106351	1.71803271455867	2.02000543269473	1	1
MvSl-1064-A1-R4_MC02g03374	MvSl-1064-A1-R4_MC02	Chr02	527610	533747	7.4514867221123	0.689665320979059	0.00110072757362723	0.019126260217356	7.89980577253339	7.5942833790592	6.97565677407821	7.15075979608643	1	1
MvSl-1064-A1-R4_MC02g03384	MvSl-1064-A1-R4_MC02	Chr02	549572	549877	7.47162282037515	2.46821859570815	2.51226014149867e-28	4.13025229801387e-26	8.38620039470281	8.05705574926641	5.84960754173673	5.67461761209318	1	1
MvSl-1064-A1-R4_MC02g03392	MvSl-1064-A1-R4_MC02	Chr02	576424	584158	3.07836997090441	-1.9038751496469	2.22789838418631e-08	8.90014172262092e-07	2.10672704614377	1.57291846714159	3.73144887491579	3.74944926182125	2	2
MvSl-1064-A1-R4_MC02g03394	MvSl-1064-A1-R4_MC02	Chr02	592447	594811	4.00714518212392	1.8291713794906	5.12198522250839e-10	2.51654319926576e-08	4.79683946505836	4.46634420559412	2.93514599404503	2.70659432448718	1	1
MvSl-1064-A1-R4_MC02g03432	MvSl-1064-A1-R4_MC02	Chr02	707663	711864	0.808276003923292	-3.71058701450855	4.83513058277218e-11	2.77514834059543e-09	-1.06233123218983	-2.35848309050666	1.51836347027561	1.87630276455497	2	2
MvSl-1064-A1-R4_MC02g03433	MvSl-1064-A1-R4_MC02	Chr02	712271	712823	3.96341142111896	-6.15807300064508	2.39874513917908e-46	9.32130554310998e-44	-0.926535426603776	-0.930066675749633	5.22548472033309	4.60441078425021	2	2
MvSl-1064-A1-R4_MC02g03442	MvSl-1064-A1-R4_MC02	Chr02	714322	716738	2.28746129145769	-5.15311711882882	4.70764238859905e-19	5.09438414938396e-17	-1.06233123218983	-2.04623097551044	3.70229023266128	2.60604735657791	2	2
MvSl-1064-A1-R4_MC02g03451	MvSl-1064-A1-R4_MC02	Chr02	723169	723507	0.554277049085742	-2.6689685386527	2.35020487998542e-07	8.4419754281493e-06	-0.802429188761263	-1.38279581846911	1.15499496187091	1.50962058403976	2	2
MvSl-1064-A1-R4_MC02g03455	MvSl-1064-A1-R4_MC02	Chr02	724443	725309	1.73322949264237	2.51532292193645	5.57327081126367e-07	1.8684663594311e-05	2.57563242685072	2.33580534794333	0.668129847997322	-1.04311097013009	1	1
MvSl-1064-A1-R4_MC02g03469	MvSl-1064-A1-R4_MC02	Chr02	757207	758019	1.82516288901169	2.57115330819563	3.00944325066888e-09	1.31937078717786e-07	2.78797046527307	2.29483180359121	0.218838248055707	-0.0296366851500259	1	1
MvSl-1064-A1-R4_MC02g03482	MvSl-1064-A1-R4_MC02	Chr02	767990	769723	4.75170072642697	1.17419778586814	1.05292736191276e-06	3.35875970783289e-05	5.21913685126244	5.21843609958103	4.03256459003909	4.06566892433745	1	1
MvSl-1064-A1-R4_MC02g03493	MvSl-1064-A1-R4_MC02	Chr02	787392	787596	5.50280854911076	0.873272705233076	4.76015016133715e-05	0.00116270067797918	5.83062131722501	5.9134312487254	5.08570346332537	4.91138346548943	1	1
MvSl-1064-A1-R4_MC02g03495	MvSl-1064-A1-R4_MC02	Chr02	787700	788051	4.30732527125174	1.67574264549019	8.26391655331941e-10	3.99142500645919e-08	4.94364955441997	4.87124543965098	3.07820265976814	3.38996392586438	1	1
MvSl-1064-A1-R4_MC02g03508	MvSl-1064-A1-R4_MC02	Chr02	829013	830241	1.94043226762337	-2.30060021077798	5.95249102853678e-08	2.27177883048933e-06	0.689890189916278	0.185727546265585	2.93514599404503	2.36583000547417	2	2
MvSl-1064-A1-R4_MC02g03522	MvSl-1064-A1-R4_MC02	Chr02	843831	845750	4.19482958741135	-4.51041665996518	9.27264447796024e-36	2.20199549005784e-33	0.887114917158941	0.50600137782733	4.8076404072726	5.40593509616456	2	2
MvSl-1064-A1-R4_MC02g03579	MvSl-1064-A1-R4_MC02	Chr02	974889	975798	6.6798981245357	5.13562295049679	6.40106126287569e-82	6.08029697070269e-79	7.84540335945596	7.39383478935454	2.33453678726991	2.69440255316691	1	1
MvSl-1064-A1-R4_MC02g03584	MvSl-1064-A1-R4_MC02	Chr02	986958	989474	2.92079560681204	1.42518762193602	2.41399685351631e-05	0.00061973751053186	3.26311628821132	3.61560976993062	1.9540274786094	2.13272310258893	1	1
MvSl-1064-A1-R4_MC02g03606	MvSl-1064-A1-R4_MC02	Chr02	1060724	1063651	8.12043105716006	1.35453939728501	1.6873521279516e-09	7.67296454354162e-08	8.62977303801023	8.65774579727589	7.22973804943562	7.3475236345556	1	1
MvSl-1064-A1-R4_MC02g03617	MvSl-1064-A1-R4_MC02	Chr02	1086136	1086456	5.29635982415237	0.854666214952727	0.000260414802769912	0.00530068130685709	5.47202756810908	5.82506148213127	4.76878847249223	4.84399764863349	1	1
MvSl-1064-A1-R4_MC02g03663	MvSl-1064-A1-R4_MC02	Chr02	1191973	1193730	1.35117702871982	3.42823119451393	5.00982989310073e-08	1.92058456305463e-06	2.39297214582387	1.89877907238651	-0.155154508071774	-3.31105332834029	1	1
MvSl-1064-A1-R4_MC02g03664	MvSl-1064-A1-R4_MC02	Chr02	1194204	1196896	4.64729028341302	-0.849419290411889	0.00251015978454126	0.0379140565336454	4.04859814032041	4.27244139810623	5.29939351498903	4.64931479706798	2	2
MvSl-1064-A1-R4_MC02g03676	MvSl-1064-A1-R4_MC02	Chr02	1223395	1223826	0.906972995451236	2.18975381485717	3.96084681743687e-06	0.000113628454504254	1.45810047436225	1.66153904222846	-0.33691547747192	-0.62132059775888	1	1
MvSl-1064-A1-R4_MC02g03772	MvSl-1064-A1-R4_MC02	Chr02	1436112	1442398	2.77979671798526	1.34298624325271	0.00013977778062911	0.0030406113144994	3.44316049230746	3.10926451030242	2.17388543382239	1.7166865856371	1	1
MvSl-1064-A1-R4_MC02g03808	MvSl-1064-A1-R4_MC02	Chr02	1519005	1519896	5.85307536705909	1.72278790323278	8.64912820790123e-14	6.72194518630433e-12	6.66436665895781	6.24275307317003	4.6363099484969	4.85499313632948	1	1
MvSl-1064-A1-R4_MC02g03872	MvSl-1064-A1-R4_MC02	Chr02	1658307	1658501	3.97121485478345	1.13363561054279	5.9464544431101e-05	0.00141211775094856	4.54851259750867	4.28644355539959	3.24115428039417	3.35166021598964	1	1
MvSl-1064-A1-R4_MC02g03891	MvSl-1064-A1-R4_MC02	Chr02	1689978	1693166	6.16494946246066	2.2102657203855	3.49819313427972e-16	3.36023068595026e-14	7.22717079272084	6.42309947546248	4.51746166204218	4.81613661028906	1	1
MvSl-1064-A1-R4_MC02g03893	MvSl-1064-A1-R4_MC02	Chr02	1694164	1698896	5.70666689325622	1.92545197266448	1.10828028333784e-14	9.19872635170408e-13	6.63035741401847	6.04382832905214	4.316612205187	4.56477691650402	1	1
MvSl-1064-A1-R4_MC02g03915	MvSl-1064-A1-R4_MC02	Chr02	1749117	1751879	3.48803074400568	0.900234537317137	0.00327019565408394	0.0475457528006184	3.9854286387641	3.72761095135919	2.84196682918452	3.08836837006673	1	1
MvSl-1064-A1-R4_MC02g03922	MvSl-1064-A1-R4_MC02	Chr02	1768204	1771270	4.40532685513257	1.25893494203609	7.77673264227492e-05	0.00180661106953284	5.03798649438387	4.74003150136468	3.13167637655954	4.02243300007923	1	1
MvSl-1064-A1-R4_MC02g04109	MvSl-1064-A1-R4_MC02	Chr02	2235170	2236092	3.94556379129365	1.27881048202208	3.85181622958917e-05	0.000962841431191748	4.67668000118816	4.15905513087486	2.94513729902537	3.36710394889433	1	1
MvSl-1064-A1-R4_MC02g04171	MvSl-1064-A1-R4_MC02	Chr02	2391779	2393227	5.72770988617572	-0.712761873301639	0.00193142812125178	0.030464536916202	5.13237537055038	5.50257518697418	6.20391050542572	5.85658846727687	2	2
MvSl-1064-A1-R4_MC02g04181	MvSl-1064-A1-R4_MC02	Chr02	2412588	2413529	6.129770526823	-0.798356861086234	9.44594506389389e-05	0.00215342358269944	5.51291993818413	5.82506148213127	6.54343651295862	6.40234722928582	2	2
MvSl-1064-A1-R4_MC02g04185	MvSl-1064-A1-R4_MC02	Chr02	2419609	2421508	5.14143423073812	-2.52290304084362	1.19173851908844e-24	1.61717025391859e-22	3.26311628821132	3.52402959247856	5.83758941610052	5.98225221401036	2	2
MvSl-1064-A1-R4_MC02g04198	MvSl-1064-A1-R4_MC02	Chr02	2450386	2452210	0.630684748589222	1.9821770545965	9.48652604149443e-05	0.00215692316831744	1.38165765980252	1.08875523930524	-1.08063573678298	-0.201239106103365	1	1
MvSl-1064-A1-R4_MC02g04206	MvSl-1064-A1-R4_MC02	Chr02	2471733	2472188	1.43367612351739	1.29612334136398	0.00146227579161608	0.0241331964141427	2.00847066842992	1.80462204622823	0.668129847997322	0.663497503183999	1	1
MvSl-1064-A1-R4_MC02g04208	MvSl-1064-A1-R4_MC02	Chr02	2472298	2473826	4.53896534914735	0.905097022114573	0.000421154930540746	0.00827690460044331	5.04832648406106	4.77521245176167	3.91548384189859	4.11223641920562	1	1
