gid	ortholog	gname	chr	start	end	logFC.water.diploid	FDR.water.diploid	water1	water2	di1	di2
MvSl-1064-A1-R4_MC13g11623	genegain	MvSl-1064-A1-R4_MC13	Chr13	789584	789834	-0.75190395144719	0.0936599324524449	4.84623194162288	4.05846666866136	5.16102670774645	5.34378824172621
MvSl-1064-A1-R4_MC13g11624	genegain	MvSl-1064-A1-R4_MC13	Chr13	791250	791689	0.71313387410216	0.269422428976852	3.00480106218401	2.0787348472932	1.67102791712273	2.11939491634095
MvSl-1064-A1-R4_MC13g11637	genegain	MvSl-1064-A1-R4_MC13	Chr13	812588	813240	1.1727042267244	0.698008472226858	-3.0086206404986	-3.02145282948393	-3.66975599204333	-3.13862243965337
MvSl-1064-A1-R4_MC13g11649	genegain	MvSl-1064-A1-R4_MC13	Chr13	843880	844195	0.867264030165153	0.0616460906720817	2.57800312127672	3.03418787577236	1.85921623728661	2.07218474845535
MvSl-1064-A1-R4_MC13g11671	genegain	MvSl-1064-A1-R4_MC13	Chr13	893910	894571	-1.56960379238359	1.45386023294116e-08	4.89577370669795	4.77871860328008	6.2417773981042	6.55263089801179
MvSl-1064-A1-R4_MC13g11675	genegain	MvSl-1064-A1-R4_MC13	Chr13	902657	902830	-0.463435646957155	0.64658704056424	-0.477787217948564	0.546468707752111	0.721206710912934	0.381376428383882
MvSl-1064-A1-R4_MC13g11676	genegain	MvSl-1064-A1-R4_MC13	Chr13	902883	903167	-0.459335186336992	0.574216777017254	0.895337662163393	0.896629797951217	1.36180908733193	1.31708392314097
MvSl-1064-A1-R4_MC13g11685	genegain	MvSl-1064-A1-R4_MC13	Chr13	923847	924372	0.48718216546612	0.643761030413584	1.12419308638847	0.358613330675194	0.048541573089699	0.563101705069462
MvSl-1064-A1-R4_MC13g11690	genegain	MvSl-1064-A1-R4_MC13	Chr13	934865	935143	0.230042326120777	0.723038732740709	3.08465175371461	3.06525441566371	2.8366317983112	2.85753573512031
MvSl-1064-A1-R4_MC13g11696	genegain	MvSl-1064-A1-R4_MC13	Chr13	949788	951002	-0.332004721611211	0.366653709241775	5.91695700103026	5.79530154637326	6.17860208896211	6.19935920580332
MvSl-1064-A1-R4_MC13g11697	genegain	MvSl-1064-A1-R4_MC13	Chr13	951171	952546	-0.217245968241606	0.69139390568363	5.45413485146362	4.91712437473399	5.58692896018978	5.24746555341555
MvSl-1064-A1-R4_MC13g11710	genegain	MvSl-1064-A1-R4_MC13	Chr13	989788	992069	-1.07296839462244	0.0204569040461397	1.47176951719079	1.41366053377765	2.54758810744637	2.44074959694806
MvSl-1064-A1-R4_MC13g11714	genegain	MvSl-1064-A1-R4_MC13	Chr13	1001026	1001217	-0.0512228587322576	0.957295798698304	4.11645774849041	3.73534407225244	3.70575760971608	4.22638988862401
MvSl-1064-A1-R4_MC13g11715	genegain	MvSl-1064-A1-R4_MC13	Chr13	1001755	1002676	-0.237317226187222	0.633341249653274	4.99002820385767	5.24510093199099	5.17880755017554	5.52125168011713
MvSl-1064-A1-R4_MC13g11716	genegain	MvSl-1064-A1-R4_MC13	Chr13	1002894	1003594	-0.270388688905692	0.757018604985944	1.21215342501063	1.05977318221592	1.17817399357366	1.59272939876304
MvSl-1064-A1-R4_MC13g11725	genegain	MvSl-1064-A1-R4_MC13	Chr13	1026026	1030720	-0.379439211868531	0.406744739327885	5.29706532043746	5.44877652647959	5.81570223452778	5.68906993191022
MvSl-1064-A1-R4_MC14g11729	genegain	MvSl-1064-A1-R4_MC14	Chr14	1	420	-0.154321046730756	0.869607319061932	1.60771658049835	2.31678250444623	2.26982847870848	2.03573481544666
MvSl-1064-A1-R4_MC14g11730	genegain	MvSl-1064-A1-R4_MC14	Chr14	1184	1366	-0.0608305805505793	0.966634797959821	0.534994917050561	1.59490667287108	0.835989285308764	1.52421807218171
MvSl-1064-A1-R4_MC14g11731	genegain	MvSl-1064-A1-R4_MC14	Chr14	1863	2608	-0.680343810964266	0.166540927996973	3.05323981299412	2.50981049279738	3.27846945999134	3.65917051822446
MvSl-1064-A1-R4_MC14g11732	genegain	MvSl-1064-A1-R4_MC14	Chr14	2749	3213	0.633270557880545	0.273209393818954	3.89515419581546	3.10316984429922	2.62944082713184	3.16933894943876
MvSl-1064-A1-R4_MC14g11733	genegain	MvSl-1064-A1-R4_MC14	Chr14	3654	4613	-0.490894303076844	0.39119415076849	1.86453828448177	2.04796034255501	2.38742289668525	2.49545657236067
MvSl-1064-A1-R4_MC14g11739	genegain	MvSl-1064-A1-R4_MC14	Chr14	19883	20260	-3.35486021611828	1.8488224263254e-06	-1.70383029049058	-1.53096047579132	1.74634046811591	0.976030087862098
MvSl-1064-A1-R4_MC14g11747	genegain	MvSl-1064-A1-R4_MC14	Chr14	34100	34994	-0.200754575343419	0.84491306983328	0.930339085826859	0.964116621040636	0.992667781250758	1.2760061479335
MvSl-1064-A1-R4_MC14g11749	genegain	MvSl-1064-A1-R4_MC14	Chr14	38927	40489	-0.968227046867874	0.0641444358370354	3.02112868530284	2.34237134449644	3.6597472365202	3.70244514914714
MvSl-1064-A1-R4_MC14g11762	genegain	MvSl-1064-A1-R4_MC14	Chr14	78811	79587	0.533064313615698	0.231394066737844	5.16737162058706	4.96938175644168	4.19677777757522	4.81740709184065
MvSl-1064-A1-R4_MC14g11763	genegain	MvSl-1064-A1-R4_MC14	Chr14	79824	80423	0.737583372610754	0.240364363434922	3.13052336330466	3.00243760864358	2.19652752523668	2.46836238008572
MvSl-1064-A1-R4_MC14g11766	genegain	MvSl-1064-A1-R4_MC14	Chr14	83124	83470	0.288232783530223	0.604764384676425	3.62298457825942	3.66102898385601	3.32343207877283	3.38752158549301
MvSl-1064-A1-R4_MC14g11772	genegain	MvSl-1064-A1-R4_MC14	Chr14	101549	101785	-0.135217409953452	0.892417590366999	2.72478732852918	2.09387937775649	2.23886867203051	2.85055764701579
MvSl-1064-A1-R4_MC14g11785	genegain	MvSl-1064-A1-R4_MC14	Chr14	121412	122671	-0.824661344326895	0.0470537416507428	3.35321653468015	3.28571073726939	4.00769647402018	4.26101110514699
MvSl-1064-A1-R4_MC14g11786	genegain	MvSl-1064-A1-R4_MC14	Chr14	122920	123075	0.731300846950807	0.262038990534999	3.02112868530284	3.80601789498674	2.07324319459923	3.19711098011342
MvSl-1064-A1-R4_MC14g11788	genegain	MvSl-1064-A1-R4_MC14	Chr14	124076	124473	-0.665623356260175	0.396579677517517	0.579774611474931	-0.18280658112894	0.992667781250758	0.754692610190813
MvSl-1064-A1-R4_MC14g11789	genegain	MvSl-1064-A1-R4_MC14	Chr14	124746	125238	-0.849582273653603	0.124488315054464	1.03051964417167	0.825830468913143	1.76094243396923	1.75099692751009
MvSl-1064-A1-R4_MC14g11790	genegain	MvSl-1064-A1-R4_MC14	Chr14	125350	125666	-1.1476733722895	0.143196283737502	-0.305011939103887	-1.20023736986667	0.459976813208178	0.260229361653199
MvSl-1064-A1-R4_MC14g11791	genegain	MvSl-1064-A1-R4_MC14	Chr14	127468	130934	-0.521584534737942	0.190800376816753	5.07459473354899	4.77871860328008	5.5725152972529	5.32628940437054
MvSl-1064-A1-R4_MC14g11792	genegain	MvSl-1064-A1-R4_MC14	Chr14	131534	132661	-0.270014913066914	0.770854254724804	1.26794883033463	0.964116621040636	1.65548186401597	1.05099621431374
MvSl-1064-A1-R4_MC14g11796	genegain	MvSl-1064-A1-R4_MC14	Chr14	142201	143803	-0.0397745120703559	0.954652069813418	6.06210291193985	6.35386576211908	6.243728038701	6.26643448811821
MvSl-1064-A1-R4_MC14g11800	genegain	MvSl-1064-A1-R4_MC14	Chr14	157242	158904	-0.134174984443644	0.927291161979297	0.964511410303	0.0210854133505257	0.386545607837168	0.950150001586361
MvSl-1064-A1-R4_MC14g11804	genegain	MvSl-1064-A1-R4_MC14	Chr14	162459	164123	-0.621190815489827	0.166994561338486	7.15069771829768	7.37231887477556	7.47682889836145	8.20556965434457
MvSl-1064-A1-R4_MC14g11805	genegain	MvSl-1064-A1-R4_MC14	Chr14	164310	166688	-0.309190487075848	0.616631377011814	5.5765656941354	5.44435226632736	5.68014705999498	5.94880053891548
MvSl-1064-A1-R4_MC14g11806	genegain	MvSl-1064-A1-R4_MC14	Chr14	167027	167383	0.234219717401613	0.808135337908227	2.6843504610332	2.09387937775649	2.04965038302946	2.31458232032215
MvSl-1064-A1-R4_MC14g11808	genegain	MvSl-1064-A1-R4_MC14	Chr14	170760	171485	0.395244468561792	0.586129661618214	2.65326120456893	2.36751421812506	1.84558036920993	2.3644223807954
MvSl-1064-A1-R4_MC14g11810	genegain	MvSl-1064-A1-R4_MC14	Chr14	172461	173383	0.0360752024703968	0.978563973659483	1.06242471598105	1.12019300950161	1.17817399357366	0.923797166567447
MvSl-1064-A1-R4_MC14g11811	genegain	MvSl-1064-A1-R4_MC14	Chr14	173754	175781	-0.883196495729875	0.00257595682723196	5.42988017633692	5.34500254378793	6.14351004626288	6.38647981300419
MvSl-1064-A1-R4_MC14g11812	genegain	MvSl-1064-A1-R4_MC14	Chr14	175926	176429	-0.0921908440358456	0.925061983378091	2.27177209376618	2.30381584766549	2.5643343899968	2.16510902499475
MvSl-1064-A1-R4_MC14g11813	genegain	MvSl-1064-A1-R4_MC14	Chr14	176561	177297	-0.510000553484544	0.339936745059173	2.59990899024926	2.30381584766549	2.96198904471809	2.9648253717838
MvSl-1064-A1-R4_MC14g11814	genegain	MvSl-1064-A1-R4_MC14	Chr14	177415	178526	-0.18124168698937	0.807614495267797	3.02922372053472	2.74862338891942	3.23729125649106	2.89192870094138
MvSl-1064-A1-R4_MC14g11819	genegain	MvSl-1064-A1-R4_MC14	Chr14	187395	187571	1.03681654186336	0.169252071000441	0.441036884607362	0.7126573613786	-0.101863398864901	-0.729408337718091
MvSl-1064-A1-R4_MC14g11820	genegain	MvSl-1064-A1-R4_MC14	Chr14	187853	188398	1.11521126213001	0.0245061870472039	6.62762964646559	7.05975018044949	5.82615468426749	5.66042737146992
MvSl-1064-A1-R4_MC14g11825	genegain	MvSl-1064-A1-R4_MC14	Chr14	197560	197983	0.425010382959909	0.508730248714054	2.55575949874364	2.69003375751289	2.45183869277082	1.90712094599091
MvSl-1064-A1-R4_MC14g11827	genegain	MvSl-1064-A1-R4_MC14	Chr14	198670	198846	0.408916847161205	0.840554321125986	0.746166944730751	0.672870252754216	0.59649633960826	-0.0176517903319388
MvSl-1064-A1-R4_MC14g11830	genegain	MvSl-1064-A1-R4_MC14	Chr14	202206	205164	-0.140239830545685	0.799904137913241	5.71473189092426	5.62592112594595	5.61934355673802	5.98030967617455
MvSl-1064-A1-R4_MC14g11832	genegain	MvSl-1064-A1-R4_MC14	Chr14	207052	207770	1.43962575821683	0.0308292515826606	1.39866927751931	0.358613330675194	-0.101863398864901	-0.729408337718091
MvSl-1064-A1-R4_MC14g11834	genegain	MvSl-1064-A1-R4_MC14	Chr14	214884	216121	0.256948865894227	0.563143432710619	5.53595212527703	5.9920284877004	5.56733246121103	5.48228002740939
MvSl-1064-A1-R4_MC14g11837	genegain	MvSl-1064-A1-R4_MC14	Chr14	222349	222568	-0.399471274644217	0.444347761074393	3.30735464027483	3.35019581325398	3.64801165527984	3.7998484548027
MvSl-1064-A1-R4_MC14g11840	genegain	MvSl-1064-A1-R4_MC14	Chr14	229762	231735	-0.756839061479144	0.0951471247240345	2.49860209826736	2.45221605023483	3.07147376516685	3.3632124969309
MvSl-1064-A1-R4_MC14g11842	genegain	MvSl-1064-A1-R4_MC14	Chr14	233685	235035	0.284819830917105	0.58605824053266	5.14333293334746	4.80656343694765	4.9366379065045	4.41794060803062
MvSl-1064-A1-R4_MC14g11843	genegain	MvSl-1064-A1-R4_MC14	Chr14	235090	235727	0.26795803987116	0.634916351839838	4.22967690290488	4.16985171757776	4.08226289744766	3.76687086994014
MvSl-1064-A1-R4_MC14g11858	genegain	MvSl-1064-A1-R4_MC14	Chr14	280151	280539	-0.210471226168469	0.845430854707862	0.0535686464664512	0.407919694440864	0.386545607837168	0.493133830722367
MvSl-1064-A1-R4_MC14g11859	genegain	MvSl-1064-A1-R4_MC14	Chr14	280775	282212	-0.16305775390264	0.780992973238982	4.6423236769811	4.6868211864955	5.02700113845335	4.59538647910328
MvSl-1064-A1-R4_MC14g11861	genegain	MvSl-1064-A1-R4_MC14	Chr14	285864	286564	-0.0640262441193804	0.953022973212064	1.54134376570627	1.69761444629802	2.01352159056747	1.25502016643273
MvSl-1064-A1-R4_MC14g11871	genegain	MvSl-1064-A1-R4_MC14	Chr14	310088	310279	-1.69058764351742	1.86720313516683e-05	2.8024119170655	3.07291763691244	4.32268848711131	4.87528068877685
MvSl-1064-A1-R4_MC14g11880	genegain	MvSl-1064-A1-R4_MC14	Chr14	342456	347416	-0.405497481043221	0.316824039448382	6.4543451375784	6.56896497590763	6.60358062065638	7.17608699574903
MvSl-1064-A1-R4_MC14g11881	genegain	MvSl-1064-A1-R4_MC14	Chr14	349359	349862	-0.462688797647598	0.772290463155911	-0.57260949567186	-1.05954890712934	0.227419758312902	-1.48055977632011
MvSl-1064-A1-R4_MC14g11887	genegain	MvSl-1064-A1-R4_MC14	Chr14	366422	366811	-0.266317522575088	0.605651376939945	5.07654902205903	4.90858469455301	5.02094766641361	5.46639174069271
MvSl-1064-A1-R4_MC14g11891	genegain	MvSl-1064-A1-R4_MC14	Chr14	377945	378384	0.746854763071025	0.113283599814268	4.3411712306233	4.31907844393809	3.56723568313715	3.60629581637254
MvSl-1064-A1-R4_MC14g11894	genegain	MvSl-1064-A1-R4_MC14	Chr14	384160	384426	-0.986396739821753	0.109807405672862	0.534994917050561	0.30756203296563	1.0650562240577	1.62580240805297
MvSl-1064-A1-R4_MC14g11899	genegain	MvSl-1064-A1-R4_MC14	Chr14	395025	396943	-1.34656751812954	0.0387964088956663	0.930339085826859	-0.509072669184856	1.95122059911037	1.33719237465214
MvSl-1064-A1-R4_MC14g11901	genegain	MvSl-1064-A1-R4_MC14	Chr14	397612	399821	-0.451890079612311	0.449397536999712	2.47508963767581	2.18155253134145	2.58088851610235	2.95834852439576
MvSl-1064-A1-R4_MC14g11909	genegain	MvSl-1064-A1-R4_MC14	Chr14	415002	415371	-0.8473896289975	0.213719820217139	1.26794883033463	0.930767788388771	1.45455650349212	2.29415398550385
MvSl-1064-A1-R4_MC14g11921	genegain	MvSl-1064-A1-R4_MC14	Chr14	436188	436512	-0.124313321356102	0.877628758144716	2.54450774344462	2.71962597746132	2.75145139397726	2.76407677246604
MvSl-1064-A1-R4_MC14g11926	genegain	MvSl-1064-A1-R4_MC14	Chr14	443407	443892	0.768412756195203	0.206054849659631	5.23367536147491	5.73378834425878	4.57282802326555	4.88726403009075
MvSl-1064-A1-R4_MC14g11927	genegain	MvSl-1064-A1-R4_MC14	Chr14	444237	444413	0.408916700856639	0.840554321125986	0.746166944730751	0.672870252754216	0.59649633960826	-0.0176517903319388
MvSl-1064-A1-R4_MC14g11928	genegain	MvSl-1064-A1-R4_MC14	Chr14	445106	445553	0.413830595769543	0.625358404355683	1.73194912826229	1.77482086425813	1.30315667331636	1.39588886307279
MvSl-1064-A1-R4_MC14g11930	genegain	MvSl-1064-A1-R4_MC14	Chr14	447702	448232	-1.19370882081185	0.128484090349432	0.441036884607362	-0.704824319148176	0.750769793853935	1.39588886307279
MvSl-1064-A1-R4_MC14g11932	genegain	MvSl-1064-A1-R4_MC14	Chr14	452252	456230	-1.23201478251827	0.00230092498982306	3.39766532912863	3.31185165255425	4.7877224874576	4.34036377855159
MvSl-1064-A1-R4_MC14g11946	genegain	MvSl-1064-A1-R4_MC14	Chr14	491091	491468	0.356204222900704	0.517859892986919	4.71939255047483	4.86290275148915	4.08516686069077	4.72122224128957
MvSl-1064-A1-R4_MC14g11950	genegain	MvSl-1064-A1-R4_MC14	Chr14	499704	500959	0.121548781377001	0.870431949086412	4.58581616604207	4.51181910677871	4.54356776463376	4.30251194544206
MvSl-1064-A1-R4_MC14g11955	genegain	MvSl-1064-A1-R4_MC14	Chr14	513916	514520	0.0548822435864853	0.96671416770592	2.21612723999516	1.61604151872356	1.59156626050713	2.14243302870945
MvSl-1064-A1-R4_MC14g11961	genegain	MvSl-1064-A1-R4_MC14	Chr14	529127	530265	-0.279994896272146	0.677264037449105	2.03502578434387	2.00053158231681	2.18574518374082	2.39352035057645
MvSl-1064-A1-R4_MC14g11962	genegain	MvSl-1064-A1-R4_MC14	Chr14	530544	531644	0.83843411554897	0.0592393586421546	3.36605654231362	2.97815777783565	2.46081057917681	2.24178061729065
MvSl-1064-A1-R4_MC14g11964	genegain	MvSl-1064-A1-R4_MC14	Chr14	536214	537638	-0.565935859380017	0.231045811473279	3.18225954297526	3.19029688187717	3.82172756852913	3.67110200595065
MvSl-1064-A1-R4_MC14g11965	genegain	MvSl-1064-A1-R4_MC14	Chr14	538082	541861	-1.85506837090035	5.72504792080096e-06	1.82788256997779	1.71730684346218	3.87303764493739	3.27735660017564
MvSl-1064-A1-R4_MC14g11969	genegain	MvSl-1064-A1-R4_MC14	Chr14	546722	550595	-1.05426860917306	0.000203584016387545	6.261670020639	6.08116874520236	7.21408758841101	7.24122952902619
MvSl-1064-A1-R4_MC14g11971	genegain	MvSl-1064-A1-R4_MC14	Chr14	552263	553716	0.607431300109338	0.0801710867536917	5.08044967507082	5.05506078157843	4.42020462812211	4.50272877110192
MvSl-1064-A1-R4_MC14g11972	genegain	MvSl-1064-A1-R4_MC14	Chr14	553891	554548	1.03417543510509	0.0116686675465412	3.19670682544603	3.21820791811298	2.30013783125428	2.0601368054829
MvSl-1064-A1-R4_MC14g11973	genegain	MvSl-1064-A1-R4_MC14	Chr14	554862	557277	0.342896802969463	0.457948662293848	5.01470009205957	4.76459202550025	4.50505380114963	4.59955463388479
MvSl-1064-A1-R4_MC14g11974	genegain	MvSl-1064-A1-R4_MC14	Chr14	558424	558851	-1.59650911549905	0.000141748068779197	1.846326841755	1.46115105711741	3.14010416336764	3.33349036980246
MvSl-1064-A1-R4_MC14g11978	genegain	MvSl-1064-A1-R4_MC14	Chr14	566578	567290	-0.304805369190955	0.790007299835731	0.441036884607362	-0.111592445665843	0.42372835359668	0.528541889384316
MvSl-1064-A1-R4_MC14g11979	genegain	MvSl-1064-A1-R4_MC14	Chr14	567354	571062	-0.552758672409406	0.484607752154006	1.49533571002292	0.789083774768143	1.38084170977852	1.99834004572676
MvSl-1064-A1-R4_MC14g11983	genegain	MvSl-1064-A1-R4_MC14	Chr14	573669	574172	-4.27203777180637	7.91617828700886e-13	-1.17134869071611	-1.72992069373974	2.30013783125428	2.75663046757507
MvSl-1064-A1-R4_MC14g11984	genegain	MvSl-1064-A1-R4_MC14	Chr14	574762	577385	-1.55132632613928	0.0165574288701781	-0.0793689383212664	-0.509072669184856	1.15624887105531	1.21210957560376
MvSl-1064-A1-R4_MC14g11992	genegain	MvSl-1064-A1-R4_MC14	Chr14	595791	600758	-0.257032594732193	0.776765813252847	1.15411305034717	1.81192799344148	1.65548186401597	1.87996273070508
MvSl-1064-A1-R4_MC15g12017	genegain	MvSl-1064-A1-R4_MC15	Chr15	15060	17453	-0.374985977567723	0.517905355002937	2.6427474362642	2.6598218151555	3.05971110973518	2.98408325709123
MvSl-1064-A1-R4_MC15g12022	genegain	MvSl-1064-A1-R4_MC15	Chr15	31125	31328	-0.466069095137165	0.769646616796771	0.746166944730751	-0.25771934095146	0.348379137337192	1.09889339549633
MvSl-1064-A1-R4_MC15g12027	genegain	MvSl-1064-A1-R4_MC15	Chr15	44970	45507	-0.549757302162529	0.393925032518958	3.07686265447817	2.61852914064977	2.89737097227471	3.78893946949152
MvSl-1064-A1-R4_MC15g12036	genegain	MvSl-1064-A1-R4_MC15	Chr15	62473	64057	0.814951672583117	0.105246691631128	3.52334200132326	2.99438964837801	2.22839931340879	2.68782553025648
MvSl-1064-A1-R4_MC15g12040	genegain	MvSl-1064-A1-R4_MC15	Chr15	69789	70966	0.797292530405165	0.101357512475597	3.08465175371461	2.91133996429936	2.28000251210757	2.14243302870945
MvSl-1064-A1-R4_MC15g12042	genegain	MvSl-1064-A1-R4_MC15	Chr15	72251	76615	-0.0737734505140723	0.93321539394041	3.88626839452386	3.74975852224244	3.8147462477637	3.96725681876236
MvSl-1064-A1-R4_MC15g12050	genegain	MvSl-1064-A1-R4_MC15	Chr15	100639	102207	-0.555280269697985	0.256470604837598	3.57954628455834	3.02631557596168	3.82867526873268	3.93133021298413
MvSl-1064-A1-R4_MC15g12053	genegain	MvSl-1064-A1-R4_MC15	Chr15	110317	111367	0.54291250743844	0.538625590634192	1.69171531761117	1.73673406030827	0.967708016637131	1.37658749812138
MvSl-1064-A1-R4_MC15g12060	genegain	MvSl-1064-A1-R4_MC15	Chr15	125515	126448	-0.403916079900309	0.417474933832901	4.24713384997009	3.8951667838102	4.27006633477068	4.67061303233503
MvSl-1064-A1-R4_MC15g12072	genegain	MvSl-1064-A1-R4_MC15	Chr15	157206	157884	5.06154250186182	2.4781906156735e-08	0.623206133436033	2.5542858225122	-3.14935473798679	-1.98031332194827
MvSl-1064-A1-R4_MC15g12074	genegain	MvSl-1064-A1-R4_MC15	Chr15	159570	162539	0.446952315994208	0.581165109866814	2.77378990107336	1.69761444629802	2.11930197993348	1.62580240805297
MvSl-1064-A1-R4_MC15g12077	genegain	MvSl-1064-A1-R4_MC15	Chr15	164316	165375	-0.0548403428787667	0.961022014069979	2.6427474362642	2.2642016100961	2.32982349980491	2.68782553025648
MvSl-1064-A1-R4_MC15g12108	genegain	MvSl-1064-A1-R4_MC15	Chr15	251702	252064	0.576468270397928	0.346104956178539	2.17293826014609	2.09387937775649	1.34252201824994	1.76590911980929
MvSl-1064-A1-R4_MC15g12109	genegain	MvSl-1064-A1-R4_MC15	Chr15	252407	253015	0.0784335954851486	0.954652069813418	1.06242471598105	1.31371555700216	0.992667781250758	1.23372440325514
MvSl-1064-A1-R4_MC15g12110	genegain	MvSl-1064-A1-R4_MC15	Chr15	255963	257202	-0.28541247548505	0.777769891974913	0.623206133436033	1.28760870016065	1.19977089449119	1.33719237465214
MvSl-1064-A1-R4_MC15g12114	genegain	MvSl-1064-A1-R4_MC15	Chr15	268407	269411	-0.557220037656884	0.224860770311721	4.19411623642192	4.06616593334615	4.46325290368641	4.8804285993842
MvSl-1064-A1-R4_MC15g12115	genegain	MvSl-1064-A1-R4_MC15	Chr15	269612	270491	-0.35982082582667	0.447417286613703	4.69670107092512	4.53973792076527	4.87420955163379	5.07708340904513
MvSl-1064-A1-R4_MC15g12120	genegain	MvSl-1064-A1-R4_MC15	Chr15	281441	281599	-0.824696835959232	0.200964530763635	2.88502091097077	1.86585828923889	3.37180013767788	3.18051199690516
MvSl-1064-A1-R4_MC15g12121	genegain	MvSl-1064-A1-R4_MC15	Chr15	283366	288489	-0.430234779323635	0.497173051298493	3.21811005039935	3.11063480542328	3.62425016197684	3.55999048338589
MvSl-1064-A1-R4_MC15g12122	genegain	MvSl-1064-A1-R4_MC15	Chr15	288558	289205	0.0521492694619328	0.960595423350111	3.44078550803602	2.96174120118256	2.8435082624207	3.43494442194183
MvSl-1064-A1-R4_MC15g12125	genegain	MvSl-1064-A1-R4_MC15	Chr15	297091	297497	-1.87815771733969	1.77815040539198e-06	1.49533571002292	1.86585828923889	3.69819039354054	3.37784704666847
MvSl-1064-A1-R4_MC15g12133	genegain	MvSl-1064-A1-R4_MC15	Chr15	315621	318785	-1.05638281038354	0.0558571642029333	0.623206133436033	1.09029936928058	1.97646474980852	1.82406270878797
MvSl-1064-A1-R4_MC15g12136	genegain	MvSl-1064-A1-R4_MC15	Chr15	321509	322154	-0.238717617342485	0.681252194631485	3.73610629260976	3.66610420730527	3.8830842554723	3.9928345312787
MvSl-1064-A1-R4_MC15g12137	genegain	MvSl-1064-A1-R4_MC15	Chr15	322785	329053	-0.336984010345177	0.383167739606586	7.48419975799914	7.25680163314424	7.72391372744111	7.69960757024338
MvSl-1064-A1-R4_MC15g12138	genegain	MvSl-1064-A1-R4_MC15	Chr15	330002	331275	-1.31189297229136	0.00136644005363839	1.846326841755	1.73673406030827	3.0831412917974	3.08860666608535
MvSl-1064-A1-R4_MC15g12139	genegain	MvSl-1064-A1-R4_MC15	Chr15	331331	332123	-1.20575216837321	0.00799166921829398	2.01885556629476	1.84810458527586	3.17868086111121	3.07070306005027
MvSl-1064-A1-R4_MC15g12142	genegain	MvSl-1064-A1-R4_MC15	Chr15	338080	339343	-0.578188403409592	0.317989245524929	1.90028568826397	2.31678250444623	2.66092439367732	2.72645485927866
MvSl-1064-A1-R4_MC15g12143	genegain	MvSl-1064-A1-R4_MC15	Chr15	339399	340493	-0.774249723317083	0.249076331482837	1.03051964417167	0.358613330675194	1.5585142411266	1.39588886307279
MvSl-1064-A1-R4_MC15g12147	genegain	MvSl-1064-A1-R4_MC15	Chr15	344729	352588	-1.20448789109157	0.0040872908436962	3.05323981299412	2.77704943298785	3.8830842554723	4.32029979035506
MvSl-1064-A1-R4_MC15g12164	genegain	MvSl-1064-A1-R4_MC15	Chr15	392763	394254	0.157527432067601	0.889873486950277	0.78493035007178	0.672870252754216	0.628699060050443	0.528541889384316
MvSl-1064-A1-R4_MC15g12167	genegain	MvSl-1064-A1-R4_MC15	Chr15	401633	404318	0.194000550370569	0.905492721409687	-1.70383029049058	-0.25771934095146	-0.93713866678268	-1.00509795423555
MvSl-1064-A1-R4_MC16g12187	genegain	MvSl-1064-A1-R4_MC16	Chr16	39987	46008	-0.587243268507439	0.302782696933717	3.17498128336517	2.31678250444623	3.48166745072654	3.29288368733654
MvSl-1064-A1-R4_MC16g12190	genegain	MvSl-1064-A1-R4_MC16	Chr16	48492	48776	-0.62897011280557	0.14310386387861	3.22517447350317	3.33752732494671	3.86292058111141	3.95103736514357
MvSl-1064-A1-R4_MC16g12196	genegain	MvSl-1064-A1-R4_MC16	Chr16	56518	64704	-1.76548497989439	2.62080778231754e-09	4.08573808982314	3.97504208180549	5.79811141676244	5.78643642462561
MvSl-1064-A1-R4_MC17g12215	genegain	MvSl-1064-A1-R4_MC17	Chr17	7738	8183	-0.226569597306894	0.824718644423228	1.09363944923029	0.825830468913143	1.17817399357366	1.19016597707984
MvSl-1064-A1-R4_MC17g12218	genegain	MvSl-1064-A1-R4_MC17	Chr17	11812	12015	0.0258369383555642	0.982556431473199	0.665368294223995	0.546468707752111	0.309175472478748	0.813290992767697
MvSl-1064-A1-R4_MC17g12228	genegain	MvSl-1064-A1-R4_MC17	Chr17	34048	34323	-0.327086294792891	0.612139677500145	4.08961401030042	4.35409219142996	4.52443929942644	4.58280926955398
MvSl-1064-A1-R4_MC17g12240	genegain	MvSl-1064-A1-R4_MC17	Chr17	73987	77846	-1.02689210463245	0.000618314990935828	4.8913395546033	4.68181844765268	5.68685370646605	5.93319699722407
MvSl-1064-A1-R4_MC18g12247	genegain	MvSl-1064-A1-R4_MC18	Chr18	5104	6195	-0.004064366686842	0.997275087944679	8.34769918537118	7.99674768946802	8.16117879233296	8.21221980085108
MvSl-1064-A1-R4_MC18g12249	genegain	MvSl-1064-A1-R4_MC18	Chr18	8644	9108	0.0310304236388481	0.978563973659483	3.18950126868906	2.69003375751289	2.99941477219283	2.85753573512031
MvSl-1064-A1-R4_MC18g12250	genegain	MvSl-1064-A1-R4_MC18	Chr18	9249	9994	-0.292415830388154	0.581165109866814	3.71618751661531	3.76875645804187	3.94513787900839	4.11724343661853
MvSl-1064-A1-R4_MC18g12251	genegain	MvSl-1064-A1-R4_MC18	Chr18	10491	10685	-0.57521819889558	0.233136016012275	2.56692417889694	2.70982919283436	3.17868086111121	3.24046333547395
