gid	logFC.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC01-1g01993	1.6031021047202	3.56224694363276e-10	8.27724874127791	8.5776806369452	6.85319730311423	6.81229945550955
MvSl-1064-A1-R4_MC01-1g01995	-0.749959307224291	0.0180588864855988	5.48655387621946	5.86804380647138	6.25525190814141	6.60336328150656
MvSl-1064-A1-R4_MC01-1g01997	-0.408153815537101	0.510575029040715	3.88787118447868	3.59889451694931	3.81398796726632	4.43157407821407
MvSl-1064-A1-R4_MC01-1g01998	0.34166452732144	0.507547217712339	8.95344420982403	9.44649122190497	8.98417460675973	8.76637004556383
MvSl-1064-A1-R4_MC01-1g01999	0.716276949848388	0.211742785967842	11.0951932241268	11.7890712487273	10.7608515415055	10.7735403214292
MvSl-1064-A1-R4_MC01-1g02000	0.32210913052031	0.420104525516921	6.69950021577093	6.93811888818354	6.6599110817901	6.32495374388894
MvSl-1064-A1-R4_MC01-1g02001	0.0861778407300712	0.885132680195276	6.1990105964412	6.54799516294724	6.2448957495907	6.35005425651021
MvSl-1064-A1-R4_MC01-1g02002	-0.420036312033628	0.237285270447049	6.65664686583913	6.31324296103867	6.82195427803862	7.00128420971681
MvSl-1064-A1-R4_MC01-1g02003	-0.375405580056462	0.27534195185681	7.1583336356633	7.05865011809518	7.58001373978611	7.38218624975691
MvSl-1064-A1-R4_MC01-1g02004	-0.835686781706059	0.133908911159733	2.17615130976224	2.17159222524907	2.90844917567398	3.08464242037934
MvSl-1064-A1-R4_MC01-1g02005	-0.413973116766661	0.575391348316189	2.26578354610442	2.56859425265993	2.7058995166348	2.95640305981008
MvSl-1064-A1-R4_MC01-1g02007	-0.154699997058619	0.82629862805055	4.75073269665164	5.14075824611168	4.87053879467633	5.32245103340338
MvSl-1064-A1-R4_MC01-1g02008	0.121415565156925	0.835617336414847	6.46494886054448	5.96757235765821	6.13852026107285	6.09226116352634
MvSl-1064-A1-R4_MC01-1g02009	0.00913232007915092	0.989373070357584	6.57132295622172	6.3079221014248	6.43908792690354	6.4331136200337
MvSl-1064-A1-R4_MC01-1g02010	0.149306873387358	0.762388292962724	7.40842007660974	7.15329030619079	7.23302349308551	7.03421885362507
MvSl-1064-A1-R4_MC01-1g02011	-0.266825641133136	0.650788447236989	7.22968384030496	6.30525429445192	7.26172874670623	6.93221764126308
MvSl-1064-A1-R4_MC01-1g02013	-0.460340524048117	0.295424752429041	6.90003171378581	6.26669206450067	6.79617969968396	7.31251663895026
MvSl-1064-A1-R4_MC01-1g02014	0.483447069495992	0.459744696757368	3.31136614047941	3.11105744874433	2.69782296046647	2.77058959202481
MvSl-1064-A1-R4_MC01-1g02015	0.118853767898261	0.822795180871531	7.02349036099095	6.68050889423712	6.82148973590135	6.66004669057014
MvSl-1064-A1-R4_MC01-1g02016	-0.387785345951893	0.357393257444675	5.17761953666198	5.33767699531425	5.55658596624584	5.73288036829003
MvSl-1064-A1-R4_MC01-1g02017	0.0849719665411118	0.886304635359692	7.1872985205008	7.59732159953951	7.32110000380933	7.32328149116199
MvSl-1064-A1-R4_MC01-1g02018	-1.11130189953645	0.000135397676734902	5.9536180820686	6.07797123935022	6.81263489542289	7.38623644876103
MvSl-1064-A1-R4_MC01-1g02020	-0.0602082937343742	0.931572870218442	6.87295027437168	6.38448186528473	6.62519798505196	6.78801382657339
MvSl-1064-A1-R4_MC01-1g02021	-0.150318288623755	0.764015434196564	6.8202980712279	6.49513313782321	6.76993625435631	6.86191671132136
MvSl-1064-A1-R4_MC01-1g02022	1.43574318596594	0.000764191169455765	4.1378240371165	4.03864339671069	2.90844917567398	2.36858275289559
MvSl-1064-A1-R4_MC01-1g02023	-0.23816353633667	0.861166769111788	0.465845650704818	-0.441878888885603	0.226810513664148	0.342604511755311
MvSl-1064-A1-R4_MC01-1g02025	0.541429753001338	0.496226327677745	2.70022412292973	2.09951346459412	1.6326139977736	2.11588879255934
MvSl-1064-A1-R4_MC01-1g02026	0.418675912916829	0.518317856296135	3.74971127995246	3.42303075315539	3.30919414788354	3.03470606447033
MvSl-1064-A1-R4_MC01-1g02027	-0.156615789542863	0.857139080279099	3.39320235862972	3.18837862639118	3.53904396146935	3.35262920211871
MvSl-1064-A1-R4_MC01-1g02028	0.017039943228519	0.991244492460246	0.306005989900184	-0.305146115392767	0.396096894520374	-0.533628019666725
MvSl-1064-A1-R4_MC01-1g02029	-0.00507456978519345	0.993493226065936	7.21005888212158	7.0066390326404	7.20551674604657	7.0222566305524
MvSl-1064-A1-R4_MC01-1g02030	-0.18601342097288	0.769732373624826	4.40441170974181	4.58550395376643	4.65177281418738	4.71530309340796
MvSl-1064-A1-R4_MC01-1g02031	0.489901167810639	0.138040417641381	7.47883663420078	7.79710104589013	7.15884140549072	7.15563567569519
MvSl-1064-A1-R4_MC01-1g02032	0.587530184965022	0.226944697915042	9.4009367078442	10.0920290063416	9.11284857497637	9.28228790984823
MvSl-1064-A1-R4_MC01-1g02033	0.422702561189457	0.362242914178406	5.22866993229118	5.67799416131957	5.07612046622098	5.02283526270065
MvSl-1064-A1-R4_MC01-1g02034	0.436896708648059	0.275591673850144	7.44245698670705	7.93916934200898	7.42474574965357	7.10926840009772
MvSl-1064-A1-R4_MC01-1g02035	0.458456324072494	0.235089167741274	8.00933869191609	8.490831834551	7.84861578478621	7.77425491386535
MvSl-1064-A1-R4_MC01-1g02036	-0.0247747898305574	0.977767901643005	5.073899392671	5.29797159159947	5.18413370674883	5.24633683661957
MvSl-1064-A1-R4_MC01-1g02037	0.311610977910015	0.637174740448341	9.74564890151091	10.4550867928185	9.86096587459539	9.80242209170209
MvSl-1064-A1-R4_MC01-1g02038	0.320550632932732	0.68165032968785	3.08382514565928	3.26725924585073	2.65674771148208	3.04104345525991
MvSl-1064-A1-R4_MC01-1g02039	-0.372809048773586	0.315437519687539	7.26271774102112	6.97383605633499	7.34876594765626	7.63299359932149
MvSl-1064-A1-R4_MC01-1g02040	0.0550972473972245	0.950067806212247	4.73250692167204	4.32340075988858	4.55001474345601	4.41946371809153
MvSl-1064-A1-R4_MC01-1g02041	-0.613802092503019	0.425274890742428	1.2006841785023	1.41985061330841	1.90934454220671	1.92349838520309
MvSl-1064-A1-R4_MC01-1g02042	-0.400469578615379	0.650788447236989	5.08214803714689	4.23645172508429	4.23821737378174	5.66166620627551
MvSl-1064-A1-R4_MC01-1g02043	0.0332723571853205	0.9600926433175	6.53947744780324	6.48750483699396	6.60104181672219	6.34877761902397
MvSl-1064-A1-R4_MC01-1g02044	0.171097737005272	0.723680486614906	6.43949269454432	6.76351084195818	6.44573455432576	6.43431779843796
MvSl-1064-A1-R4_MC01-1g02045	0.487398642737021	0.161558587329257	6.46731250721739	6.08731859152517	5.87221922433528	5.72896039431699
MvSl-1064-A1-R4_MC01-1g02046	-0.0762409107202011	0.955217789119918	1.04059509891629	1.27466750037855	1.22393449220737	1.2548502760144
MvSl-1064-A1-R4_MC01-1g02047	0.0204831616572161	0.982429227847579	4.71669944883585	4.87895579823203	4.91476263403435	4.63169229852821
MvSl-1064-A1-R4_MC01-1g02048	0.44509845909755	0.433425628183017	3.85455170049836	3.87916784301901	3.48374880550029	3.36278375943173
MvSl-1064-A1-R4_MC01-1g02049	0.0434698120428087	0.947989246004642	5.9252423550113	5.82025950558923	5.77096054897183	5.88682495052991
MvSl-1064-A1-R4_MC01-1g02050	0.252590449041367	0.728944357074561	3.59690553757402	3.47618036184732	3.29320123520501	3.27947269398426
MvSl-1064-A1-R4_MC01-1g02051	0.190808724056918	0.685533863576852	6.97669506740437	6.65139530041038	6.70945926146949	6.55048240676092
MvSl-1064-A1-R4_MC01-1g02052	-1.18982800415579	0.0162823451276405	8.42013879952589	8.5593253458879	8.86142510893555	10.2005572838552
MvSl-1064-A1-R4_MC01-1g02053	-0.0602151486984343	0.943531108462655	4.74294982683202	5.13024531807209	4.87053879467633	5.13817103812115
MvSl-1064-A1-R4_MC01-1g02054	0.650165542219324	0.0640224575793554	7.80149823941816	8.39810508004812	7.45620773423104	7.50474629553825
MvSl-1064-A1-R4_MC01-1g02055	0.643129228006858	0.416452148292453	1.54900555523041	1.58732207015376	0.809856303929208	1.06888374112563
MvSl-1064-A1-R4_MC01-1g02056	0.562621434864554	0.395464280579186	2.81355172871052	2.80601336626574	2.17673711832919	2.3276955499693
MvSl-1064-A1-R4_MC01-1g02057	0.444567974858111	0.342012533318531	4.92364284134261	4.80345474896085	4.3583717179173	4.48135585382821
MvSl-1064-A1-R4_MC01-1g02058	-0.179508662011487	0.707177054478649	6.90178036082254	6.57814408085511	6.97974564259566	6.87439165282897
MvSl-1064-A1-R4_MC01-1g02060	-0.702433649929089	0.0102986972337794	6.20185221635597	6.38195206141445	6.992595002635	7.00128420971681
MvSl-1064-A1-R4_MC01-1g02061	-0.362754728890171	0.707177054478649	1.17005604529636	1.11322238596575	1.59831474996504	1.3801112766975
MvSl-1064-A1-R4_MC01-1g02062	-0.290142216882665	0.461223531684262	6.9374525009017	7.2663086661219	7.37622765760761	7.42642768868489
MvSl-1064-A1-R4_MC01-1g02063	0.221999193026264	0.745607545857821	4.02254641650028	3.88989110843525	3.74511627240596	3.72743404778068
MvSl-1064-A1-R4_MC01-1g02064	-0.0568506531313827	0.94406595681282	4.60091432411216	4.58330344235882	4.58765463634311	4.7073559655967
MvSl-1064-A1-R4_MC01-1g02065	0.049655498996439	0.977767901643005	-0.00742019004503106	0.402345984832044	-0.0714243049473717	0.383077199003963
MvSl-1064-A1-R4_MC01-1g02067	-0.0972977020672335	0.876983235701438	5.86317409911176	6.41015975681796	6.21549665865915	6.30402720551808
MvSl-1064-A1-R4_MC01-1g02068	-0.711841387059894	0.00960865650472854	6.10701358622516	6.02463867568167	6.74761454586702	6.80673125504881
MvSl-1064-A1-R4_MC01-1g02071	-0.15705041117209	0.772525885343705	5.58416122415552	5.66244346272205	5.8909369417205	5.66166620627551
MvSl-1064-A1-R4_MC01-1g02072	-0.229276287996821	0.593345323824374	7.08121414474494	7.3685595608082	7.51513580045459	7.40570485964704
MvSl-1064-A1-R4_MC01-1g02073	0.328578393194136	0.395244365844311	6.40209413277829	6.61684913161507	6.27642191510356	6.08844177653836
MvSl-1064-A1-R4_MC01-1g02074	-0.0481749035049264	0.95186671302958	5.30112730490963	5.75626158856331	5.75839535891607	5.41196690707066
MvSl-1064-A1-R4_MC01-1g02075	-0.539477518703741	0.227473605535289	4.75331768423909	5.36355288399614	5.47031786940803	5.77436081059465
MvSl-1064-A1-R4_MC01-1g02076	-0.0201468512847758	0.983938889689976	4.6516784327207	5.26951295886405	4.93035709195027	5.09466103595366
MvSl-1064-A1-R4_MC01-1g02077	-0.324532467432471	0.458950088318888	5.40341576811437	5.42750937000856	5.59296869740089	5.87268205492957
MvSl-1064-A1-R4_MC01-1g02078	-0.155170891582934	0.836565724903963	9.76723182082375	9.12856998715058	9.74841536546898	9.51854737416699
MvSl-1064-A1-R4_MC01-1g02079	0.0582440200046452	0.924850812300403	6.69076108616715	6.86119507859185	6.72295357058826	6.71805181783442
MvSl-1064-A1-R4_MC01-1g02080	-0.377325619493175	0.277603593745272	7.15882117999828	7.25321858960356	7.64367678736599	7.52183953746446
MvSl-1064-A1-R4_MC01-1g02081	-0.011725075510677	0.987746760769	6.37129292164558	6.78808132831	6.63739002004832	6.57580171843465
MvSl-1064-A1-R4_MC01-1g02082	0.165514532924864	0.815444832498014	5.12069765054786	4.65210651050414	4.57006400784646	4.89046939545042
MvSl-1064-A1-R4_MC01-1g02083	1.03326256761551	0.105934351429775	3.48937260738791	2.44800453816287	2.12948097985995	1.93715410324689
MvSl-1064-A1-R4_MC01-1g02084	0.181875120901587	0.744604154296168	6.79103354441712	6.14813287227077	6.31389439613425	6.33143152244592
MvSl-1064-A1-R4_MC01-1g02085	0.349011639260529	0.354536708034922	6.46573717312401	6.25222101628122	6.10073396444724	5.92158725911268
MvSl-1064-A1-R4_MC01-1g02086	0.153923265852802	0.741895637591287	7.4741431649699	7.42648026930764	7.35904542242578	7.23136645254234
MvSl-1064-A1-R4_MC01-1g02087	0.219614174096419	0.60769374341978	6.26480518131967	6.34541187283915	6.14596019419086	6.02431660130994
MvSl-1064-A1-R4_MC01-1g02088	-0.911266732094295	0.00233037836697116	5.30289292204106	5.50975901669276	6.07055788702056	6.53372714158894
MvSl-1064-A1-R4_MC01-1g02089	0.0106536008215587	0.988555920064546	5.89629730185645	6.27216688759014	6.0713395695167	6.1013866476004
MvSl-1064-A1-R4_MC01-1g02090	-0.171439616960394	0.7275500824401	7.72685013279564	7.84242906271016	8.0743872294105	7.82975766600658
MvSl-1064-A1-R4_MC01-1g02091	-0.101669925101213	0.889704420438101	4.74034617861304	4.65420461567699	4.73305825803464	4.86211601240174
MvSl-1064-A1-R4_MC01-1g02092	-0.0840540904248506	0.89529594729644	5.69453573079805	5.50045966041845	5.64849963599655	5.71911360633464
MvSl-1064-A1-R4_MC01-1g02093	-0.1307524506117	0.796874165409199	6.63157532973503	6.58585869768457	6.89397654562492	6.56649626630808
MvSl-1064-A1-R4_MC01-1g02094	-0.0633737416944333	0.938110787645073	4.79656829388713	5.04646303520299	4.9993401104918	4.98224581027145
MvSl-1064-A1-R4_MC01-1g02095	0.73388046340301	0.0490836683310179	8.9211907120647	9.44709640721069	8.43599833079735	8.51158673954701
MvSl-1064-A1-R4_MC01-1g02097	-0.0600999576016248	0.943611287548474	4.35761085023955	4.24482947351404	4.38376621307039	4.33945298352851
MvSl-1064-A1-R4_MC01-1g02099	0.231918030639704	0.846695207749438	0.898361322393865	0.903457065399213	0.868596546082271	0.460767795637278
MvSl-1064-A1-R4_MC01-1g02100	0.269386011128381	0.750557922730252	3.01655655156213	2.612417049838	2.57973000723143	2.53946098553761
MvSl-1064-A1-R4_MC01-1g02101	-0.118192060877724	0.92978407960323	1.84883944878788	1.29632407780084	1.80793704361556	1.60207949666111
MvSl-1064-A1-R4_MC01-1g02102	0.0330504089779109	0.958700005173462	6.44829400755956	6.36987453846181	6.4158883398771	6.33594872344647
MvSl-1064-A1-R4_MC01-1g02103	0.0488237369489013	0.943531108462655	5.82804687650283	5.75430687346671	5.84961488634764	5.62733076774896
MvSl-1064-A1-R4_MC01-1g02104	-0.0282112495200413	0.97171350879349	8.92892896919767	8.96283742043233	8.96779040051777	8.98057483249776
MvSl-1064-A1-R4_MC01-1g02105	0.169782877249641	0.735734241380316	6.42821280344101	6.40393886959285	6.4250906879055	6.04259240199364
MvSl-1064-A1-R4_MC01-1g02106	0.103046513035159	0.890516573873243	4.78145098961351	5.15416326867887	4.88127680472089	4.87458923810573
MvSl-1064-A1-R4_MC01-1g02107	-0.195557285549417	0.669575976841875	6.62876251684935	6.85801294742325	7.04367452709113	6.8361830305843
MvSl-1064-A1-R4_MC01-1g02108	0.156084777622035	0.766858752054559	5.80331305600925	5.84434948327225	5.69894045175855	5.63677631107673
MvSl-1064-A1-R4_MC01-1g02109	-0.158980550612156	0.802877067763522	4.82387852100464	5.0239234400019	4.98115383157694	5.18470665766401
MvSl-1064-A1-R4_MC01-1g02110	0.0342616035855494	0.956621971122576	6.88949508727648	7.11419576613924	6.97891270853854	6.96549929439852
MvSl-1064-A1-R4_MC01-1g02111	-1.28956560065686	8.17736441326155e-07	5.21560711471213	5.52703537774105	6.71096487734924	6.62514504773362
MvSl-1064-A1-R4_MC01-1g02112	0.69918667976818	0.019188333590501	7.03362728796187	7.50501378246943	6.59833265967376	6.58179106697686
MvSl-1064-A1-R4_MC01-1g02113	0.047994519276979	0.943108523407682	5.79078529122909	5.89490844119361	5.72699124631591	5.86198314807402
MvSl-1064-A1-R4_MC01-1g02114	-0.0693517244498943	0.905501745418773	7.26317126106832	7.37334344054821	7.47464259625661	7.29737579182887
MvSl-1064-A1-R4_MC01-1g02115	-0.291221158792079	0.575606301855316	4.96660319396079	5.07649990717971	5.13562915873406	5.47183098463808
MvSl-1064-A1-R4_MC01-1g02116	-0.495300090083283	0.161601051119341	5.70525610603327	5.86351732632862	6.04611323649936	6.48400659922086
MvSl-1064-A1-R4_MC01-1g02117	0.447534273445147	0.655580734131917	0.740555667169856	0.845877717436281	0.547588887881243	0.168303957849387
MvSl-1064-A1-R4_MC01-1g02118	0.183444082099245	0.741787552664863	7.4376434598337	6.80234146607214	7.12986862289966	6.79224647082165
MvSl-1064-A1-R4_MC01-1g02119	-0.218097203926835	0.820783787747302	2.62317719335274	2.1239420378804	2.38221451592831	2.80078073379062
MvSl-1064-A1-R4_MC01-1g02120	-0.196621310694304	0.749326630312238	4.86986624168855	5.06708196613809	5.32450835854924	4.99372644014213
MvSl-1064-A1-R4_MC01-1g02121	0.0549595236707015	0.948847822079305	4.44335274182369	4.68326213921925	4.39879108424273	4.62115622416535
MvSl-1064-A1-R4_MC01-1g02122	0.340410100400473	0.411800393109223	5.82067115260287	5.93687770480668	5.55993166313302	5.5202655900785
MvSl-1064-A1-R4_MC01-1g02123	-0.635054990548643	0.0569855314112087	7.26588939152049	7.59950084896207	8.24984423762861	7.88143928414611
MvSl-1064-A1-R4_MC01-1g02124	-0.570482280455039	0.265590124235607	3.47691431187121	3.43772136823199	3.90098304143769	4.13839046232025
MvSl-1064-A1-R4_MC01-1g02125	-0.475387978865277	0.33048098261097	9.31987763654575	9.6125511913648	10.0772899277144	9.80818109428785
MvSl-1064-A1-R4_MC01-1g02126	0.365608806534462	0.534142407025494	4.33016966806712	4.10149968331074	4.00610614424343	3.68759440156175
MvSl-1064-A1-R4_MC01-1g02127	0.222898941709091	0.709080889780969	4.97105180408349	5.16155703297978	4.88483845382419	4.80926068959124
MvSl-1064-A1-R4_MC01-1g02128	0.208056183275641	0.632604485743115	6.08152550938729	6.14887705958699	5.94567568684228	5.86912456116754
MvSl-1064-A1-R4_MC01-1g02129	0.591812204453581	0.0780843205802316	6.65457413236934	7.16031952254523	6.25249752654405	6.41980089374017
MvSl-1064-A1-R4_MC01-1g02130	-0.00921491575701445	0.98959190061243	6.13404416060397	6.60605094328743	6.40662691690506	6.39156178825906
MvSl-1064-A1-R4_MC01-1g02131	0.360806244914686	0.528515355132435	4.25189881951437	4.42765434951443	3.81771945067746	4.13246743418517
MvSl-1064-A1-R4_MC01-1g02132	-0.0768583214943788	0.890756699535979	6.76693103958413	6.6738025553716	6.81169963756205	6.78376872785269
MvSl-1064-A1-R4_MC01-1g02133	-0.226022629393694	0.60405614751058	6.25298053145469	6.04156795342621	6.43605658000462	6.31452841724826
MvSl-1064-A1-R4_MC01-1g02134	0.140738361836897	0.917733572945197	0.654669301566443	0.624063789845825	0.617759117438837	0.383077199003963
MvSl-1064-A1-R4_MC01-1g02135	0.994087956096456	0.0066229195663213	5.3169406048883	4.99275961036103	4.26306215262391	4.07495159691359
MvSl-1064-A1-R4_MC01-1g02137	0.1207163449168	0.857139080279099	5.49738839470674	5.20514111293487	5.11454837345276	5.35078684054993
MvSl-1064-A1-R4_MC01-1g02138	0.288727191101732	0.60405614751058	8.55811170376053	9.19591945140392	8.67986019875947	8.56464919939142
MvSl-1064-A1-R4_MC01-1g02139	-0.105668370418272	0.841060703390929	6.90991280584961	6.9959252431184	6.92846706549684	7.17917031313126
MvSl-1064-A1-R4_MC01-1g02140	0.43424109629364	0.293266740858735	5.50967188152731	5.8014511050657	5.13113770688066	5.32245103340338
MvSl-1064-A1-R4_MC01-1g02141	0.365047847378642	0.441842024041387	5.59140291830097	5.26402803603566	4.99275341265218	5.14701157409298
MvSl-1064-A1-R4_MC01-1g02142	-0.0218143478223978	0.979390414351315	6.1280809816225	6.5406420137548	6.53117011637437	6.1917384268752
MvSl-1064-A1-R4_MC01-1g02143	0.18626155869639	0.711064977962561	7.50629817504617	7.93162116210804	7.49895844789953	7.59661662479893
MvSl-1064-A1-R4_MC01-1g02144	0.0525086688704165	0.936111689941266	7.18346997058332	7.36055100700428	7.35808482707386	7.07261829938327
MvSl-1064-A1-R4_MC01-1g02145	-0.0505087317372123	0.943108523407682	5.71058656803197	6.14738830088128	5.87401236354632	6.10970126895046
MvSl-1064-A1-R4_MC01-1g02146	0.088006914726497	0.878754554173694	6.3137870878356	6.52180625260667	6.21832252564782	6.44092287334688
MvSl-1064-A1-R4_MC01-1g02147	-0.18179839678512	0.730167305485073	5.42465374841547	5.39901671501204	5.52497952475664	5.6585783516199
MvSl-1064-A1-R4_MC01-1g02148	0.772372493091073	0.00639446270652607	6.82890164267125	7.15551376089256	6.29928892307357	6.15714924436099
MvSl-1064-A1-R4_MC01-1g02149	-0.59769392903268	0.0730554223877464	6.44988849353978	6.03755515478587	6.68770429799255	7.00493593805406
MvSl-1064-A1-R4_MC01-1g02150	-0.587784204340153	0.150241167499939	5.03406109294005	4.80911520890587	5.29670296570437	5.69921608642504
MvSl-1064-A1-R4_MC01-1g02151	-0.0188640648480507	0.982359220389929	8.75797826642029	8.4920053396104	8.78712198642877	8.49826238241315
MvSl-1064-A1-R4_MC01-1g02152	1.23543130310228	0.0981762377372702	1.39860273262293	0.985733889809943	-0.447817716687701	0.383077199003963
MvSl-1064-A1-R4_MC01-1g02154	0.225061162710471	0.824757697857086	1.92418785643968	1.90178818561394	1.77760425649346	1.60207949666111
MvSl-1064-A1-R4_MC01-1g02155	0.0383253258091642	0.954369052356366	6.26299230073079	6.46497262873062	6.390431583354	6.26598291499634
MvSl-1064-A1-R4_MC01-1g02156	0.426644887862799	0.393985549238533	4.73512474313177	4.540843077197	4.11018541037568	4.31351145941304
MvSl-1064-A1-R4_MC01-1g02157	-0.548515613025541	0.0594649722646078	6.91569375581335	7.06851644292822	7.51369874658361	7.57084213540127
MvSl-1064-A1-R4_MC01-1g02158	-0.268044231454053	0.49926134828758	6.41030712683138	6.32448504722859	6.68923277757318	6.58016007266043
MvSl-1064-A1-R4_MC01-1g02159	-0.363496064658684	0.300003925746345	6.63227767689687	6.66029562394293	7.10336255946325	6.9094512146956
MvSl-1064-A1-R4_MC01-1g02160	-1.85602714084629	0.00400514153797061	0.465845650704818	1.705340163998	3.45048667643302	2.49398892987737
MvSl-1064-A1-R4_MC01-1g02161	-0.927805371915424	0.0728998250902082	3.03367002840306	3.74779284565417	4.6621875055862	3.9791938051714
MvSl-1064-A1-R4_MC01-1g02162	0.373712799895889	0.415476868754235	8.63931453613241	9.09237326225097	8.49908510819284	8.52082693526754
MvSl-1064-A1-R4_MC01-1g02163	0.0391343773281599	0.951975908557696	6.7135063915146	6.74049085055687	6.53966781939959	6.82245233920214
MvSl-1064-A1-R4_MC01-1g02164	0.369335328169805	0.389843301571267	6.7168212486498	7.33756126440669	6.63686206853995	6.74450471671505
MvSl-1064-A1-R4_MC01-1g02165	0.276401524095041	0.512965309644178	6.8386718773753	7.29314795094515	6.87529847907035	6.73720520989394
MvSl-1064-A1-R4_MC01-1g02166	-0.281428787526877	0.61550371821567	4.65721018879677	4.90209300091721	4.93894839286589	5.18327491316941
MvSl-1064-A1-R4_MC01-1g02167	0.400667444133671	0.234818557899661	7.07502807533121	7.33298451241145	6.73533675095552	6.88014712493304
MvSl-1064-A1-R4_MC01-1g02168	0.0408206807023512	0.962631105450478	4.86986624168855	4.61811509547155	4.65803064659891	4.75632211360058
MvSl-1064-A1-R4_MC01-1g02169	-0.0355510232046544	0.980646638713408	1.99579556206546	1.65593823381515	1.92326651981673	1.80933371518903
MvSl-1064-A1-R4_MC01-1g02170	0.85889390049182	0.223796678122996	4.17685980919829	3.08017907247727	3.26067351167129	2.34828399384284
MvSl-1064-A1-R4_MC01-1g02174	0.726749988085396	0.107331625456404	4.61235060847413	4.42765434951443	3.99296459895526	3.57418542302224
MvSl-1064-A1-R4_MC01-1g02175	0.0487178204964943	0.973478500077721	1.78962774828278	1.35940901661135	1.49023490463757	1.58483217457151
MvSl-1064-A1-R4_MC01-1g02176	1.11764695272105	0.100806368346781	2.51765747234678	2.1479638499542	0.717002608109013	1.63596762777766
MvSl-1064-A1-R4_MC01-1g02177	-0.50033077578528	0.54636310494394	1.70669779681237	1.6725942151507	1.83764519183424	2.4565503244126
MvSl-1064-A1-R4_MC01-1g02179	1.11885244733944	0.215105411787204	2.04726129654279	0.517459986508183	0.684674104115754	0.0221991987695331
MvSl-1064-A1-R4_MC01-1g02180	1.18984078446839	0.0712662901202994	6.61461559774658	4.9642938566574	5.27786378026864	4.16184235746515
MvSl-1064-A1-R4_MC01-1g02181	0.0527474861876895	0.936348821825994	6.32425658490573	6.57316281114541	6.37405237900031	6.4288910628339
MvSl-1064-A1-R4_MC01-1g02182	-0.35375163748325	0.350378054239089	7.22083893558068	7.07792505478505	7.31219979800301	7.67434810876228
MvSl-1064-A1-R4_MC01-1g02183	-0.0775360078217826	0.924041189143726	4.87699530728122	4.68941333272229	4.93035709195027	4.79245563196204
MvSl-1064-A1-R4_MC01-1g02184	-0.138603516838143	0.806842317427942	5.78574356572208	6.28576373362784	6.28251030690904	6.10517196237915
MvSl-1064-A1-R4_MC01-1g02186	-0.513914621353846	0.275242084581883	4.20734535171076	3.98963611696623	4.50443738458444	4.71530309340796
MvSl-1064-A1-R4_MC01-1g02188	0.331043170726827	0.803982380716311	2.71090246783339	0.785904447582963	1.59831474996504	1.82410821751983
MvSl-1064-A1-R4_MC01-1g02189	1.18528456588263	0.0668893454984696	6.4751634780134	4.55213857753213	4.60934553327137	4.64839158902247
MvSl-1064-A1-R4_MC01-1g02190	-0.137570614305425	0.790755755292326	7.17240595495488	7.50994596077331	7.5421713227082	7.43337005068729
MvSl-1064-A1-R4_MC01-1g02191	-0.637889821188957	0.0333002384546791	6.5691238432831	6.43538859967831	7.30390962115005	6.95756468830025
MvSl-1064-A1-R4_MC01-1g02192	0.390109001883874	0.375311804106384	7.17192298067686	7.86502291823412	7.15626491913658	7.18383151849104
MvSl-1064-A1-R4_MC01-1g02193	0.194376694404034	0.700239357150658	7.06205460331912	7.55948182184725	7.04168164925472	7.22859280388593
MvSl-1064-A1-R4_MC01-1g02194	0.284493342733622	0.500164878556107	7.56043935097321	7.92598826633899	7.388197350688	7.54849634388652
MvSl-1064-A1-R4_MC01-1g02195	0.027978083057258	0.97004796385139	5.86795280052631	5.64777667189778	5.68470784211931	5.78100197932819
MvSl-1064-A1-R4_MC01-1g02196	-0.0182393457877605	0.981397857165489	7.19967160226198	6.7522916273881	6.8436207323479	7.16110092131459
MvSl-1064-A1-R4_MC01-1g02197	-0.00175482562776432	0.998262978028037	7.32094712219322	7.41662642595791	7.35198615844152	7.3905855228633
MvSl-1064-A1-R4_MC01-1g02198	0.206562412353732	0.618622634976342	7.33568364172179	7.1797482346169	7.10221562993324	7.00250247980685
MvSl-1064-A1-R4_MC01-1g02199	0.193456751194896	0.720088113485202	6.42335143514873	6.02787865301731	5.81642954139994	6.24280274253972
MvSl-1064-A1-R4_MC01-1g02200	0.412959742743922	0.579080048876127	5.77433484778248	4.4103798513849	4.79115123139883	4.87636235667407
MvSl-1064-A1-R4_MC01-1g02201	0.34559740470587	0.436947740506536	5.65222514048666	5.48404014183341	5.30603110129378	5.13964822791978
MvSl-1064-A1-R4_MC01-1g02202	1.22513672210697	0.192352831277487	1.97822407972022	0.140255512197164	0.271030491805395	0.0221991987695331
MvSl-1064-A1-R4_MC01-1g02203	-0.463514715897077	0.262292988884246	7.19824934277311	6.73504973238806	7.13959100985595	7.70210693837532
MvSl-1064-A1-R4_MC01-1g02204	0.141443736733687	0.778356975446491	6.20468825024407	6.21575051237902	5.95078219174999	6.17814587028495
MvSl-1064-A1-R4_MC01-1g02205	-0.086061935185501	0.882516555793911	7.11678027266332	6.79997454332881	6.91372400218553	7.17952940254802
MvSl-1064-A1-R4_MC01-1g02206	0.214058157131608	0.659825612140774	5.79078529122909	5.8369799338672	5.54199761267762	5.65651610403093
