#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
MvSl-1064-A1-R4_MC01-1g01907	MvSl-1064-A2-R4_MC01g02188	1092	1092	100	100	1092	100.000	2234
MvSl-1064-A1-R4_MC01-1g01908	MvSl-1064-A2-R4_MC01g02189	39	39	100	100	39	100.000	84.3
MvSl-1064-A1-R4_MC01-1g01909	MvSl-1064-A2-R4_MC01g02190	189	189	100	100	189	100.000	383
MvSl-1064-A1-R4_MC01-1g01910	MvSl-1064-A2-R4_MC01g02191	75	75	100	100	75	100.000	154
MvSl-1064-A1-R4_MC01-1g01911	MvSl-1064-A2-R4_MC01g02192	432	432	100	100	432	100.000	895
MvSl-1064-A1-R4_MC01-1g01912	MvSl-1064-A2-R4_MC01g02193	335	335	100	100	335	100.000	682
MvSl-1064-A1-R4_MC01-1g01913	MvSl-1064-A2-R4_MC01g02194	1073	1073	100	100	1073	100.000	2222
MvSl-1064-A1-R4_MC01-1g01914	MvSl-1064-A2-R4_MC01g02195	323	323	100	100	323	100.000	644
MvSl-1064-A1-R4_MC01-1g01915	MvSl-1064-A2-R4_MC01g02196	703	703	100	100	703	100.000	1446
MvSl-1064-A1-R4_MC01-1g01916	MvSl-1064-A2-R4_MC01g02197	886	886	100	100	886	100.000	1810
MvSl-1064-A1-R4_MC01-1g01918	MvSl-1064-A2-R4_MC01g02199	1104	1104	100	100	1104	100.000	2196
MvSl-1064-A1-R4_MC01-1g01919	MvSl-1064-A2-R4_MC01g02200	303	303	100	100	303	100.000	611
MvSl-1064-A1-R4_MC01-1g01921	MvSl-1064-A2-R4_MC01g02202	592	592	100	100	592	100.000	1197
MvSl-1064-A1-R4_MC01-1g01922	MvSl-1064-A2-R4_MC01g02203	781	781	100	100	781	100.000	1592
MvSl-1064-A1-R4_MC01-1g01923	MvSl-1064-A2-R4_MC01g02204	396	396	100	100	396	100.000	823
MvSl-1064-A1-R4_MC01-1g01924	MvSl-1064-A2-R4_MC01g02205	648	648	100	100	648	100.000	1317
MvSl-1064-A1-R4_MC01-1g01925	MvSl-1064-A2-R4_MC01g02206	923	923	100	100	923	100.000	1860
MvSl-1064-A1-R4_MC01-1g01926	MvSl-1064-A2-R4_MC01g02207	514	514	100	100	514	100.000	1046
MvSl-1064-A1-R4_MC01-1g01927	MvSl-1064-A2-R4_MC01g02208	1639	1639	100	100	1639	100.000	3355
MvSl-1064-A1-R4_MC01-1g01928	MvSl-1064-A2-R4_MC01g02209	1051	1051	100	100	1051	100.000	2134
MvSl-1064-A1-R4_MC01-1g01930	MvSl-1064-A2-R4_MC01g02211	78	78	100	100	78	100.000	160
MvSl-1064-A1-R4_MC01-1g01931	MvSl-1064-A2-R4_MC01g02212	245	245	100	100	245	100.000	496
MvSl-1064-A1-R4_MC01-1g01932	MvSl-1064-A2-R4_MC01g02213	945	945	100	100	945	100.000	1883
MvSl-1064-A1-R4_MC01-1g01933	MvSl-1064-A2-R4_MC01g02214	674	674	100	100	674	100.000	1367
MvSl-1064-A1-R4_MC01-1g01934	MvSl-1064-A2-R4_MC01g02215	825	825	100	100	825	100.000	1673
MvSl-1064-A1-R4_MC01-1g01935	MvSl-1064-A2-R4_MC01g02216	623	623	100	100	623	100.000	1292
MvSl-1064-A1-R4_MC01-1g01936	MvSl-1064-A2-R4_MC01g02217	498	498	100	100	498	100.000	1002
MvSl-1064-A1-R4_MC01-1g01937	MvSl-1064-A2-R4_MC01g02218	50	50	100	100	50	100.000	103
MvSl-1064-A1-R4_MC01-1g01938	MvSl-1064-A2-R4_MC01g02219	345	345	100	100	345	100.000	723
MvSl-1064-A1-R4_MC01-1g01939	MvSl-1064-A2-R4_MC01g02220	444	444	100	100	444	100.000	917
MvSl-1064-A1-R4_MC01-1g01940	MvSl-1064-A2-R4_MC01g02221	176	176	100	100	176	100.000	370
MvSl-1064-A1-R4_MC01-1g01941	MvSl-1064-A2-R4_MC01g02222	431	431	100	100	431	100.000	885
MvSl-1064-A1-R4_MC01-1g01942	MvSl-1064-A2-R4_MC01g02223	217	217	100	100	217	100.000	451
MvSl-1064-A1-R4_MC01-1g01943	MvSl-1064-A2-R4_MC01g02224	513	513	100	100	513	100.000	1041
MvSl-1064-A1-R4_MC01-1g01944	MvSl-1064-A2-R4_MC01g02225	689	689	100	100	689	100.000	1411
MvSl-1064-A1-R4_MC01-1g01945	MvSl-1064-A2-R4_MC01g02226	1076	1076	100	100	1076	100.000	2214
MvSl-1064-A1-R4_MC01-1g01946	MvSl-1064-A2-R4_MC01g02227	430	430	100	100	430	100.000	887
MvSl-1064-A1-R4_MC01-1g01947	MvSl-1064-A2-R4_MC01g02228	198	198	100	100	198	100.000	397
MvSl-1064-A1-R4_MC01-1g01948	MvSl-1064-A2-R4_MC01g02229	605	605	100	100	605	100.000	1258
MvSl-1064-A1-R4_MC01-1g01949	MvSl-1064-A2-R4_MC01g02230	298	298	100	100	298	100.000	603
MvSl-1064-A1-R4_MC01-1g01950	MvSl-1064-A2-R4_MC01g02231	1205	1205	100	100	1205	100.000	2475
MvSl-1064-A1-R4_MC01-1g01951	MvSl-1064-A2-R4_MC01g02232	1172	1172	100	100	1172	100.000	2407
MvSl-1064-A1-R4_MC01-1g01952	MvSl-1064-A2-R4_MC01g02233	328	328	100	100	328	100.000	678
MvSl-1064-A1-R4_MC01-1g01953	MvSl-1064-A2-R4_MC01g02234	224	224	100	100	224	100.000	451
MvSl-1064-A1-R4_MC01-1g01954	MvSl-1064-A2-R4_MC01g02235	751	751	100	100	751	100.000	1513
MvSl-1064-A1-R4_MC01-1g01955	MvSl-1064-A2-R4_MC01g02236	98	98	100	100	98	100.000	197
MvSl-1064-A1-R4_MC01-1g01956	MvSl-1064-A2-R4_MC01g02237	132	132	100	100	132	100.000	275
MvSl-1064-A1-R4_MC01-1g01957	MvSl-1064-A2-R4_MC01g02238	306	306	100	100	306	100.000	628
MvSl-1064-A1-R4_MC01-1g01958	MvSl-1064-A2-R4_MC01g02239	866	866	100	100	866	100.000	1763
MvSl-1064-A1-R4_MC01-1g01959	MvSl-1064-A2-R4_MC01g02240	515	515	100	100	515	100.000	1055
MvSl-1064-A1-R4_MC01-1g01960	MvSl-1064-A2-R4_MC01g02241	253	253	100	100	253	100.000	509
MvSl-1064-A1-R4_MC01-1g01961	MvSl-1064-A2-R4_MC01g02242	54	54	100	100	54	100.000	110
MvSl-1064-A1-R4_MC01-1g01962	MvSl-1064-A2-R4_MC01g02243	424	424	100	100	424	100.000	879
MvSl-1064-A1-R4_MC01-1g01963	MvSl-1064-A2-R4_MC01g02244	87	87	100	100	87	100.000	176
MvSl-1064-A1-R4_MC01-1g01964	MvSl-1064-A2-R4_MC01g02245	91	91	100	100	91	100.000	179
MvSl-1064-A1-R4_MC01-1g01965	MvSl-1064-A2-R4_MC01g02246	210	210	100	100	210	100.000	434
MvSl-1064-A1-R4_MC01-1g01966	MvSl-1064-A2-R4_MC01g02247	696	696	100	100	696	100.000	1398
MvSl-1064-A1-R4_MC01-1g01967	MvSl-1064-A2-R4_MC01g02248	540	540	100	100	540	100.000	1089
MvSl-1064-A1-R4_MC01-1g01968	MvSl-1064-A2-R4_MC01g02249	294	294	100	100	294	100.000	598
MvSl-1064-A1-R4_MC01-1g01969	MvSl-1064-A2-R4_MC01g02250	770	770	100	100	770	100.000	1583
MvSl-1064-A1-R4_MC01-1g01970	MvSl-1064-A2-R4_MC01g02251	207	207	100	100	207	100.000	426
MvSl-1064-A1-R4_MC01-1g01971	MvSl-1064-A2-R4_MC01g02252	46	46	100	100	46	100.000	91.3
MvSl-1064-A1-R4_MC01-1g01972	MvSl-1064-A2-R4_MC01g02253	1964	1964	100	100	1964	100.000	4083
MvSl-1064-A1-R4_MC01-1g01973	MvSl-1064-A2-R4_MC01g02254	127	127	100	100	127	100.000	261
MvSl-1064-A1-R4_MC01-1g01974	MvSl-1064-A2-R4_MC01g02255	1524	1524	100	100	1524	100.000	3115
MvSl-1064-A1-R4_MC01-1g01975	MvSl-1064-A2-R4_MC01g02256	844	844	100	100	844	100.000	1753
MvSl-1064-A1-R4_MC01-1g01978	MvSl-1064-A2-R4_MC01g02259	76	76	100	100	76	100.000	151
MvSl-1064-A1-R4_MC01-1g01981	MvSl-1064-A2-R4_MC01g02262	80	80	100	100	80	100.000	163
MvSl-1064-A1-R4_MC01-1g01982	MvSl-1064-A2-R4_MC01g02263	115	115	100	100	115	100.000	239
MvSl-1064-A1-R4_MC01-1g01983	MvSl-1064-A2-R4_MC01g02264	105	105	100	100	105	100.000	205
MvSl-1064-A1-R4_MC01-1g01984	MvSl-1064-A2-R4_MC01g02265	299	299	100	100	299	100.000	609
MvSl-1064-A1-R4_MC01-1g01985	MvSl-1064-A2-R4_MC01g02266	522	522	100	100	522	100.000	1069
MvSl-1064-A1-R4_MC01-1g01986	MvSl-1064-A2-R4_MC01g02267	121	121	100	100	121	100.000	247
MvSl-1064-A1-R4_MC01-1g01987	MvSl-1064-A2-R4_MC01g02268	702	702	100	100	702	100.000	1449
MvSl-1064-A1-R4_MC01-1g01988	MvSl-1064-A2-R4_MC01g02269	1224	1224	100	100	1224	100.000	2526
MvSl-1064-A1-R4_MC01-1g01989	MvSl-1064-A2-R4_MC01g02270	1309	1309	100	100	1309	100.000	2631
MvSl-1064-A1-R4_MC01-1g01990	MvSl-1064-A2-R4_MC01g02271	1015	1015	100	100	1015	100.000	2036
MvSl-1064-A1-R4_MC01-1g01991	MvSl-1064-A2-R4_MC01g02272	56	56	100	100	56	100.000	114
MvSl-1064-A1-R4_MC01-1g01993	MvSl-1064-A2-R4_MC01g02274	460	460	100	100	460	100.000	957
MvSl-1064-A1-R4_MC01-1g01994	MvSl-1064-A2-R4_MC01g02275	57	57	100	100	57	100.000	120
MvSl-1064-A1-R4_MC01-1g01995	MvSl-1064-A2-R4_MC01g02276	541	541	100	100	541	100.000	1123
MvSl-1064-A1-R4_MC01-1g01996	MvSl-1064-A2-R4_MC01g02277	63	63	100	100	63	100.000	130
MvSl-1064-A1-R4_MC01-1g01997	MvSl-1064-A2-R4_MC01g02278	369	369	100	100	369	100.000	770
MvSl-1064-A1-R4_MC01-1g01998	MvSl-1064-A2-R4_MC01g02279	430	430	100	100	430	100.000	880
MvSl-1064-A1-R4_MC01-1g01999	MvSl-1064-A2-R4_MC01g02280	67	67	100	100	67	100.000	122
MvSl-1064-A1-R4_MC01-1g02000	MvSl-1064-A2-R4_MC01g02281	602	602	100	100	602	100.000	1223
MvSl-1064-A1-R4_MC01-1g02001	MvSl-1064-A2-R4_MC01g02282	576	576	100	100	576	100.000	1180
MvSl-1064-A1-R4_MC01-1g02002	MvSl-1064-A2-R4_MC01g02283	378	378	100	100	378	100.000	757
MvSl-1064-A1-R4_MC01-1g02003	MvSl-1064-A2-R4_MC01g02284	1163	1163	100	100	1163	100.000	2354
MvSl-1064-A1-R4_MC01-1g02004	MvSl-1064-A2-R4_MC01g02285	251	251	100	100	251	100.000	518
MvSl-1064-A1-R4_MC01-1g02005	MvSl-1064-A2-R4_MC01g02286	189	189	100	100	189	100.000	382
MvSl-1064-A1-R4_MC01-1g02006	MvSl-1064-A2-R4_MC01g02287	76	76	100	100	76	100.000	157
MvSl-1064-A1-R4_MC01-1g02008	MvSl-1064-A2-R4_MC01g02289	421	421	100	100	421	100.000	868
MvSl-1064-A1-R4_MC01-1g02009	MvSl-1064-A2-R4_MC01g02290	390	390	100	100	390	100.000	797
MvSl-1064-A1-R4_MC01-1g02010	MvSl-1064-A2-R4_MC01g02291	499	499	100	100	499	100.000	1035
MvSl-1064-A1-R4_MC01-1g02011	MvSl-1064-A2-R4_MC01g02292	1128	1128	100	100	1128	100.000	2301
MvSl-1064-A1-R4_MC01-1g02012	MvSl-1064-A2-R4_MC01g02293	94	94	100	100	94	100.000	190
MvSl-1064-A1-R4_MC01-1g02013	MvSl-1064-A2-R4_MC01g02294	95	95	100	100	95	100.000	192
MvSl-1064-A1-R4_MC01-1g02014	MvSl-1064-A2-R4_MC01g02295	183	183	100	100	183	100.000	372
MvSl-1064-A1-R4_MC01-1g02015	MvSl-1064-A2-R4_MC01g02296	913	913	100	100	913	100.000	1811
MvSl-1064-A1-R4_MC01-1g02016	MvSl-1064-A2-R4_MC01g02297	291	291	100	100	291	100.000	599
MvSl-1064-A1-R4_MC01-1g02017	MvSl-1064-A2-R4_MC01g02298	478	478	100	100	478	100.000	976
MvSl-1064-A1-R4_MC01-1g02018	MvSl-1064-A2-R4_MC01g02299	1229	1229	100	100	1229	100.000	2451
MvSl-1064-A1-R4_MC01-1g02019	MvSl-1064-A2-R4_MC01g02300	106	106	100	100	106	100.000	209
MvSl-1064-A1-R4_MC01-1g02020	MvSl-1064-A2-R4_MC01g02301	1053	1053	100	100	1053	100.000	2123
MvSl-1064-A1-R4_MC01-1g02021	MvSl-1064-A2-R4_MC01g02302	1364	1364	100	100	1364	100.000	2743
MvSl-1064-A1-R4_MC01-1g02022	MvSl-1064-A2-R4_MC01g02303	87	87	100	100	87	100.000	181
MvSl-1064-A1-R4_MC01-1g02023	MvSl-1064-A2-R4_MC01g02304	33	33	100	100	33	100.000	70.9
MvSl-1064-A1-R4_MC01-1g02024	MvSl-1064-A2-R4_MC01g02305	54	54	100	100	54	100.000	107
MvSl-1064-A1-R4_MC01-1g02025	MvSl-1064-A2-R4_MC01g02306	125	125	100	100	125	100.000	253
MvSl-1064-A1-R4_MC01-1g02026	MvSl-1064-A2-R4_MC01g02307	459	459	100	100	459	100.000	954
MvSl-1064-A1-R4_MC01-1g02029	MvSl-1064-A2-R4_MC01g02310	1302	1302	100	100	1302	100.000	2679
MvSl-1064-A1-R4_MC01-1g02030	MvSl-1064-A2-R4_MC01g02311	473	473	100	100	473	100.000	972
MvSl-1064-A1-R4_MC01-1g02031	MvSl-1064-A2-R4_MC01g02312	690	690	100	100	690	100.000	1405
MvSl-1064-A1-R4_MC01-1g02032	MvSl-1064-A2-R4_MC01g02313	561	561	100	100	561	100.000	1151
MvSl-1064-A1-R4_MC01-1g02033	MvSl-1064-A2-R4_MC01g02314	404	404	100	100	404	100.000	812
MvSl-1064-A1-R4_MC01-1g02034	MvSl-1064-A2-R4_MC01g02315	367	367	100	100	367	100.000	747
MvSl-1064-A1-R4_MC01-1g02035	MvSl-1064-A2-R4_MC01g02316	412	412	100	100	412	100.000	827
MvSl-1064-A1-R4_MC01-1g02036	MvSl-1064-A2-R4_MC01g02317	279	279	100	100	279	100.000	576
MvSl-1064-A1-R4_MC01-1g02037	MvSl-1064-A2-R4_MC01g02318	121	121	100	100	121	100.000	247
MvSl-1064-A1-R4_MC01-1g02038	MvSl-1064-A2-R4_MC01g02319	202	202	100	100	202	100.000	416
MvSl-1064-A1-R4_MC01-1g02039	MvSl-1064-A2-R4_MC01g02320	962	962	100	100	962	100.000	1945
MvSl-1064-A1-R4_MC01-1g02040	MvSl-1064-A2-R4_MC01g02321	72	72	100	100	72	100.000	136
MvSl-1064-A1-R4_MC01-1g02041	MvSl-1064-A2-R4_MC01g02322	42	42	100	100	42	100.000	87.8
MvSl-1064-A1-R4_MC01-1g02042	MvSl-1064-A2-R4_MC01g02323	180	180	100	100	180	100.000	365
MvSl-1064-A1-R4_MC01-1g02043	MvSl-1064-A2-R4_MC01g02324	113	113	100	100	113	100.000	233
MvSl-1064-A1-R4_MC01-1g02044	MvSl-1064-A2-R4_MC01g02325	198	198	100	100	198	100.000	402
MvSl-1064-A1-R4_MC01-1g02045	MvSl-1064-A2-R4_MC01g02326	529	529	100	100	529	100.000	1073
MvSl-1064-A1-R4_MC01-1g02046	MvSl-1064-A2-R4_MC01g02327	105	105	100	100	105	100.000	208
MvSl-1064-A1-R4_MC01-1g02047	MvSl-1064-A2-R4_MC01g02328	78	78	100	100	78	100.000	154
MvSl-1064-A1-R4_MC01-1g02048	MvSl-1064-A2-R4_MC01g02329	80	80	100	100	80	100.000	164
MvSl-1064-A1-R4_MC01-1g02049	MvSl-1064-A2-R4_MC01g02330	1331	1331	100	100	1331	100.000	2774
MvSl-1064-A1-R4_MC01-1g02050	MvSl-1064-A2-R4_MC01g02331	122	122	100	100	122	100.000	241
MvSl-1064-A1-R4_MC01-1g02051	MvSl-1064-A2-R4_MC01g02332	722	722	100	100	722	100.000	1493
MvSl-1064-A1-R4_MC01-1g02052	MvSl-1064-A2-R4_MC01g02333	923	923	100	100	923	100.000	1860
MvSl-1064-A1-R4_MC01-1g02053	MvSl-1064-A2-R4_MC01g02334	361	361	100	100	361	100.000	751
MvSl-1064-A1-R4_MC01-1g02054	MvSl-1064-A2-R4_MC01g02335	421	421	100	100	421	100.000	853
MvSl-1064-A1-R4_MC01-1g02055	MvSl-1064-A2-R4_MC01g02336	101	101	100	100	101	100.000	200
MvSl-1064-A1-R4_MC01-1g02056	MvSl-1064-A2-R4_MC01g02337	182	182	100	100	182	100.000	361
MvSl-1064-A1-R4_MC01-1g02057	MvSl-1064-A2-R4_MC01g02338	375	375	100	100	375	100.000	755
MvSl-1064-A1-R4_MC01-1g02058	MvSl-1064-A2-R4_MC01g02339	1414	1414	100	100	1414	100.000	2893
MvSl-1064-A1-R4_MC01-1g02060	MvSl-1064-A2-R4_MC01g02341	783	783	100	100	783	100.000	1600
MvSl-1064-A1-R4_MC01-1g02061	MvSl-1064-A2-R4_MC01g02342	109	109	100	100	109	100.000	220
MvSl-1064-A1-R4_MC01-1g02062	MvSl-1064-A2-R4_MC01g02343	607	607	100	100	607	100.000	1256
MvSl-1064-A1-R4_MC01-1g02063	MvSl-1064-A2-R4_MC01g02344	469	469	100	100	469	100.000	953
MvSl-1064-A1-R4_MC01-1g02064	MvSl-1064-A2-R4_MC01g02345	1092	1092	100	100	1092	100.000	2269
MvSl-1064-A1-R4_MC01-1g02065	MvSl-1064-A2-R4_MC01g02346	92	92	100	100	92	100.000	191
MvSl-1064-A1-R4_MC01-1g02067	MvSl-1064-A2-R4_MC01g02348	324	324	100	100	324	100.000	664
MvSl-1064-A1-R4_MC01-1g02068	MvSl-1064-A2-R4_MC01g02349	1477	1477	100	100	1477	100.000	2987
MvSl-1064-A1-R4_MC01-1g02069	MvSl-1064-A2-R4_MC01g02350	124	124	100	100	124	100.000	253
MvSl-1064-A1-R4_MC01-1g02070	MvSl-1064-A2-R4_MC01g02351	85	85	100	100	85	100.000	174
MvSl-1064-A1-R4_MC01-1g02071	MvSl-1064-A2-R4_MC01g02352	278	278	100	100	278	100.000	572
MvSl-1064-A1-R4_MC01-1g02072	MvSl-1064-A2-R4_MC01g02353	921	921	100	100	921	100.000	1886
MvSl-1064-A1-R4_MC01-1g02073	MvSl-1064-A2-R4_MC01g02354	437	437	100	100	437	100.000	903
MvSl-1064-A1-R4_MC01-1g02074	MvSl-1064-A2-R4_MC01g02355	71	71	100	100	71	100.000	142
MvSl-1064-A1-R4_MC01-1g02075	MvSl-1064-A2-R4_MC01g02356	549	549	100	100	549	100.000	1123
MvSl-1064-A1-R4_MC01-1g02076	MvSl-1064-A2-R4_MC01g02357	260	260	100	100	260	100.000	528
MvSl-1064-A1-R4_MC01-1g02077	MvSl-1064-A2-R4_MC01g02358	150	150	100	100	150	100.000	308
MvSl-1064-A1-R4_MC01-1g02078	MvSl-1064-A2-R4_MC01g02359	307	307	100	100	307	100.000	615
MvSl-1064-A1-R4_MC01-1g02079	MvSl-1064-A2-R4_MC01g02360	402	402	100	100	402	100.000	834
MvSl-1064-A1-R4_MC01-1g02080	MvSl-1064-A2-R4_MC01g02361	399	399	100	100	399	100.000	819
MvSl-1064-A1-R4_MC01-1g02081	MvSl-1064-A2-R4_MC01g02362	365	365	100	100	365	100.000	760
MvSl-1064-A1-R4_MC01-1g02082	MvSl-1064-A2-R4_MC01g02363	660	660	100	100	660	100.000	1364
MvSl-1064-A1-R4_MC01-1g02083	MvSl-1064-A2-R4_MC01g02364	106	106	100	100	106	100.000	219
MvSl-1064-A1-R4_MC01-1g02084	MvSl-1064-A2-R4_MC01g02365	617	617	100	100	617	100.000	1268
MvSl-1064-A1-R4_MC01-1g02085	MvSl-1064-A2-R4_MC01g02366	275	275	100	100	275	100.000	570
MvSl-1064-A1-R4_MC01-1g02086	MvSl-1064-A2-R4_MC01g02367	387	387	100	100	387	100.000	790
MvSl-1064-A1-R4_MC01-1g02087	MvSl-1064-A2-R4_MC01g02368	719	719	100	100	719	100.000	1440
MvSl-1064-A1-R4_MC01-1g02088	MvSl-1064-A2-R4_MC01g02369	1169	1169	100	100	1169	100.000	2434
MvSl-1064-A1-R4_MC01-1g02089	MvSl-1064-A2-R4_MC01g02370	263	263	100	100	263	100.000	536
MvSl-1064-A1-R4_MC01-1g02090	MvSl-1064-A2-R4_MC01g02371	208	208	100	100	208	100.000	412
MvSl-1064-A1-R4_MC01-1g02091	MvSl-1064-A2-R4_MC01g02372	321	321	100	100	321	100.000	662
MvSl-1064-A1-R4_MC01-1g02092	MvSl-1064-A2-R4_MC01g02373	271	271	100	100	271	100.000	561
MvSl-1064-A1-R4_MC01-1g02093	MvSl-1064-A2-R4_MC01g02374	938	938	100	100	938	100.000	1819
MvSl-1064-A1-R4_MC01-1g02094	MvSl-1064-A2-R4_MC01g02375	192	192	100	100	192	100.000	375
MvSl-1064-A1-R4_MC01-1g02095	MvSl-1064-A2-R4_MC01g02376	447	447	100	100	447	100.000	894
MvSl-1064-A1-R4_MC01-1g02097	MvSl-1064-A2-R4_MC01g02378	2036	2036	100	100	2036	100.000	4213
MvSl-1064-A1-R4_MC01-1g02098	MvSl-1064-A2-R4_MC01g02379	50	50	100	100	50	100.000	103
MvSl-1064-A1-R4_MC01-1g02099	MvSl-1064-A2-R4_MC01g02380	91	91	100	100	91	100.000	177
MvSl-1064-A1-R4_MC01-1g02100	MvSl-1064-A2-R4_MC01g02381	533	533	100	100	533	100.000	1093
MvSl-1064-A1-R4_MC01-1g02101	MvSl-1064-A2-R4_MC01g02382	77	77	100	100	77	100.000	163
MvSl-1064-A1-R4_MC01-1g02102	MvSl-1064-A2-R4_MC01g02383	201	201	100	100	201	100.000	411
MvSl-1064-A1-R4_MC01-1g02103	MvSl-1064-A2-R4_MC01g02384	570	570	100	100	570	100.000	1125
MvSl-1064-A1-R4_MC01-1g02104	MvSl-1064-A2-R4_MC01g02385	1016	1016	100	100	1016	100.000	2108
MvSl-1064-A1-R4_MC01-1g02105	MvSl-1064-A2-R4_MC01g02386	479	479	100	100	479	100.000	992
MvSl-1064-A1-R4_MC01-1g02106	MvSl-1064-A2-R4_MC01g02387	613	613	100	100	613	100.000	1239
MvSl-1064-A1-R4_MC01-1g02107	MvSl-1064-A2-R4_MC01g02388	283	283	100	100	283	100.000	586
MvSl-1064-A1-R4_MC01-1g02108	MvSl-1064-A2-R4_MC01g02389	345	346	100	100	346	99.711	658
MvSl-1064-A1-R4_MC01-1g02109	MvSl-1064-A2-R4_MC01g02390	212	212	100	100	212	100.000	407
MvSl-1064-A1-R4_MC01-1g02110	MvSl-1064-A2-R4_MC01g02391	447	447	100	100	447	100.000	924
MvSl-1064-A1-R4_MC01-1g02111	MvSl-1064-A2-R4_MC01g02392	208	208	100	100	208	100.000	436
MvSl-1064-A1-R4_MC01-1g02112	MvSl-1064-A2-R4_MC01g02393	107	107	100	100	107	100.000	215
MvSl-1064-A1-R4_MC01-1g02113	MvSl-1064-A2-R4_MC01g02394	411	411	100	100	411	100.000	838
MvSl-1064-A1-R4_MC01-1g02114	MvSl-1064-A2-R4_MC01g02395	153	153	100	100	153	100.000	319
MvSl-1064-A1-R4_MC01-1g02115	MvSl-1064-A2-R4_MC01g02396	289	289	100	100	289	100.000	541
MvSl-1064-A1-R4_MC01-1g02116	MvSl-1064-A2-R4_MC01g02397	939	939	100	100	939	100.000	1912
MvSl-1064-A1-R4_MC01-1g02117	MvSl-1064-A2-R4_MC01g02398	143	143	100	100	143	100.000	292
MvSl-1064-A1-R4_MC01-1g02118	MvSl-1064-A2-R4_MC01g02399	752	752	100	100	752	100.000	1491
MvSl-1064-A1-R4_MC01-1g02119	MvSl-1064-A2-R4_MC01g02400	96	96	100	100	96	100.000	194
MvSl-1064-A1-R4_MC01-1g02120	MvSl-1064-A2-R4_MC01g02401	697	697	100	100	697	100.000	1422
MvSl-1064-A1-R4_MC01-1g02121	MvSl-1064-A2-R4_MC01g02402	159	159	100	100	159	100.000	328
MvSl-1064-A1-R4_MC01-1g02122	MvSl-1064-A2-R4_MC01g02403	375	375	100	100	375	100.000	751
MvSl-1064-A1-R4_MC01-1g02123	MvSl-1064-A2-R4_MC01g02404	243	243	100	100	243	100.000	501
MvSl-1064-A1-R4_MC01-1g02124	MvSl-1064-A2-R4_MC01g02405	164	164	100	100	164	100.000	333
MvSl-1064-A1-R4_MC01-1g02125	MvSl-1064-A2-R4_MC01g02406	271	271	100	100	271	100.000	550
MvSl-1064-A1-R4_MC01-1g02126	MvSl-1064-A2-R4_MC01g02407	50	50	100	100	50	100.000	99.4
MvSl-1064-A1-R4_MC01-1g02127	MvSl-1064-A2-R4_MC01g02408	222	222	100	100	222	100.000	449
MvSl-1064-A1-R4_MC01-1g02128	MvSl-1064-A2-R4_MC01g02409	479	479	100	100	479	100.000	995
MvSl-1064-A1-R4_MC01-1g02129	MvSl-1064-A2-R4_MC01g02410	447	447	100	100	447	100.000	913
MvSl-1064-A1-R4_MC01-1g02130	MvSl-1064-A2-R4_MC01g02411	479	479	100	100	479	100.000	985
MvSl-1064-A1-R4_MC01-1g02131	MvSl-1064-A2-R4_MC01g02412	716	716	100	100	716	100.000	1444
MvSl-1064-A1-R4_MC01-1g02132	MvSl-1064-A2-R4_MC01g02413	1438	1438	100	100	1438	100.000	2868
MvSl-1064-A1-R4_MC01-1g02133	MvSl-1064-A2-R4_MC01g02414	678	678	100	100	678	100.000	1395
MvSl-1064-A1-R4_MC01-1g02134	MvSl-1064-A2-R4_MC01g02415	74	74	100	100	74	100.000	141
MvSl-1064-A1-R4_MC01-1g02135	MvSl-1064-A2-R4_MC01g02416	102	102	100	100	102	100.000	213
MvSl-1064-A1-R4_MC01-1g02136	MvSl-1064-A2-R4_MC01g02417	79	79	100	100	79	100.000	162
MvSl-1064-A1-R4_MC01-1g02137	MvSl-1064-A2-R4_MC01g02418	865	865	100	100	865	100.000	1786
MvSl-1064-A1-R4_MC01-1g02138	MvSl-1064-A2-R4_MC01g02419	88	88	100	100	88	100.000	185
MvSl-1064-A1-R4_MC01-1g02139	MvSl-1064-A2-R4_MC01g02420	912	912	100	100	912	100.000	1816
MvSl-1064-A1-R4_MC01-1g02140	MvSl-1064-A2-R4_MC01g02421	196	196	100	100	196	100.000	403
MvSl-1064-A1-R4_MC01-1g02141	MvSl-1064-A2-R4_MC01g02422	624	624	100	100	624	100.000	1302
MvSl-1064-A1-R4_MC01-1g02142	MvSl-1064-A2-R4_MC01g02423	499	499	100	100	499	100.000	1019
MvSl-1064-A1-R4_MC01-1g02143	MvSl-1064-A2-R4_MC01g02424	279	279	100	100	279	100.000	555
MvSl-1064-A1-R4_MC01-1g02144	MvSl-1064-A2-R4_MC01g02425	35	35	100	100	35	100.000	71.6
MvSl-1064-A1-R4_MC01-1g02145	MvSl-1064-A2-R4_MC01g02426	554	554	100	100	554	100.000	1115
MvSl-1064-A1-R4_MC01-1g02146	MvSl-1064-A2-R4_MC01g02427	332	332	100	100	332	100.000	672
MvSl-1064-A1-R4_MC01-1g02147	MvSl-1064-A2-R4_MC01g02428	443	443	100	100	443	100.000	896
MvSl-1064-A1-R4_MC01-1g02148	MvSl-1064-A2-R4_MC01g02429	465	465	100	100	465	100.000	963
MvSl-1064-A1-R4_MC01-1g02149	MvSl-1064-A2-R4_MC01g02430	445	445	100	100	445	100.000	905
