target_id	length	eff_length	est_counts	tpm
MvSl-1064-A2-R4_A2g01317	1284	948.004	6.84001	0.0802747
MvSl-1064-A2-R4_A2g01318	324	80.3349	2.0277	0.280822
MvSl-1064-A2-R4_A2g01319	2406	2070	690.898	3.71342
MvSl-1064-A2-R4_A2g01320	2889	2553	777.12	3.38663
MvSl-1064-A2-R4_A2g01321	1269	933.004	1402	16.7185
MvSl-1064-A2-R4_A2g01322	1470	1134	2008	19.7007
MvSl-1064-A2-R4_A2g01323	3669	3333	36643	122.317
MvSl-1064-A2-R4_A2g01324	360	99.1025	637.897	71.614
MvSl-1064-A2-R4_A2g01325	213	39.7549	26.5701	7.43592
MvSl-1064-A2-R4_A2g01326	336	86.7828	80.836	10.3634
MvSl-1064-A2-R4_A2g01327	702	374.029	224.039	6.66423
MvSl-1064-A2-R4_A2g01328	1122	786.004	109.665	1.5523
MvSl-1064-A2-R4_A2g01329	216	40.4064	0	0
MvSl-1064-A2-R4_A2g01330	774	442.101	0	0
MvSl-1064-A2-R4_A2g01331	4980	4644	38.2219	0.0915695
MvSl-1064-A2-R4_A2g01332	4218	3882	14.8404	0.0425325
MvSl-1064-A2-R4_A2g01333	3924	3588	1.8147	0.00562708
MvSl-1064-A2-R4_A2g01334	1950	1614	0	0
MvSl-1064-A2-R4_A2g01335	1935	1599	0.626613	0.00435995
MvSl-1064-A2-R4_A2g01336	1104	768.004	0	0
MvSl-1064-A2-R4_A2g01337	3786	3450	0	0
MvSl-1064-A2-R4_A2g01338	1923	1587	1.86807	0.0130963
MvSl-1064-A2-R4_A2g01339	804	471.229	0	0
MvSl-1064-A2-R4_A2g01340	1038	702.004	0	0
MvSl-1064-A2-R4_A2g01341	1125	789.004	0	0
MvSl-1064-A2-R4_A2g01342	6054	5718	1.08263e-08	2.10653e-11
MvSl-1064-A2-R4_A2g01343	4893	4557	0	0
MvSl-1064-A2-R4_A2g01344	276	58.6243	0	0
MvSl-1064-A2-R4_A2g01345	180	28.8345	0	0
MvSl-1064-A2-R4_A2g01346	1377	1041	29.3551	0.313734
MvSl-1064-A2-R4_A2g01347	1362	1026	43.2712	0.469226
MvSl-1064-A2-R4_A2g01348	810	477.085	0	0
MvSl-1064-A2-R4_A2g01349	8391	8055	644.472	0.890163
MvSl-1064-A2-R4_A2g01350	4848	4512	6.11092	0.0150684
MvSl-1064-A2-R4_A2g01351	993	657.004	12.1032	0.204957
MvSl-1064-A2-R4_A2g01352	8181	7845	55.473	0.0786719
MvSl-1064-A2-R4_A2g01353	381	111.514	0	0
MvSl-1064-A2-R4_A2g01354	660	335.224	0	0
MvSl-1064-A2-R4_A2g01355	2448	2112	274.151	1.4442
MvSl-1064-A2-R4_A2g01356	2454	2118	1.39129	0.00730838
MvSl-1064-A2-R4_A2g01357	4173	3837	11.655	0.0337949
MvSl-1064-A2-R4_A2g01358	456	163.251	5.27402	0.359433
MvSl-1064-A2-R4_A2g01359	4596	4260	120.385	0.314408
MvSl-1064-A2-R4_A2g01360	2613	2277	12.9409	0.0632313
MvSl-1064-A2-R4_A2g01361	2199	1863	0	0
MvSl-1064-A2-R4_A2g01362	3450	3114	3.01189	0.010761
MvSl-1064-A2-R4_A2g01363	858	523.887	2.43806	0.0517771
MvSl-1064-A2-R4_A2g01364	4638	4302	12.8016	0.0331074
MvSl-1064-A2-R4_A2g01365	3810	3474	1.23268	0.00394776
MvSl-1064-A2-R4_A2g01366	4620	4284	40.4004	0.104922
MvSl-1064-A2-R4_A2g01367	933	597.502	0	0
MvSl-1064-A2-R4_A2g01368	2514	2178	29.7554	0.151998
MvSl-1064-A2-R4_A2g01369	5316	4980	369.142	0.824698
MvSl-1064-A2-R4_A2g01370	2145	1809	116.033	0.713634
MvSl-1064-A2-R4_A2g01371	3699	3363	18.2327	0.0603192
MvSl-1064-A2-R4_A2g01372	153	21.6975	0	0
MvSl-1064-A2-R4_A2g01373	345	91.474	0	0
MvSl-1064-A2-R4_A2g01374	309	72.7671	1.01768	0.155599
MvSl-1064-A2-R4_A2g01375	933	597.502	4	0.0744822
MvSl-1064-A2-R4_A2g01376	4191	3855	296.571	0.855924
MvSl-1064-A2-R4_A2g01377	489	188.295	11.1755	0.66033
MvSl-1064-A2-R4_A2g01378	1149	813.004	39.8344	0.545127
MvSl-1064-A2-R4_A2g01379	639	316.775	70	2.45855
MvSl-1064-A2-R4_A2g01380	303	70.0082	3.0768	0.488971
MvSl-1064-A2-R4_A2g01381	132	14.2254	0	0
MvSl-1064-A2-R4_A2g01382	2277	1941	2788	15.9808
MvSl-1064-A2-R4_A2g01383	5892	5556	1623.16	3.25035
MvSl-1064-A2-R4_A2g01384	1632	1296	405.175	3.47831
MvSl-1064-A2-R4_A2g01385	186	30.6418	1030.05	374.004
MvSl-1064-A2-R4_A2g01386	234	45.9639	451.419	109.268
MvSl-1064-A2-R4_A2g01387	3075	2739	29729	120.759
MvSl-1064-A2-R4_A2g01388	768	436.234	6920	176.489
MvSl-1064-A2-R4_A2g01389	282	61.0834	1139.64	207.575
MvSl-1064-A2-R4_A2g01390	3669	3333	1826.73	6.09776
MvSl-1064-A2-R4_A2g01391	165	24.3354	5	2.28593
MvSl-1064-A2-R4_A2g01392	966	630.134	790	13.9484
MvSl-1064-A2-R4_A2g01393	1689	1353	2929	24.0853
MvSl-1064-A2-R4_A2g01394	414	133.121	3543	296.113
MvSl-1064-A2-R4_A2g01395	552	240.582	11302	522.665
MvSl-1064-A2-R4_A2g01396	1452	1116	148.581	1.48125
MvSl-1064-A2-R4_A2g01397	3807	3471	252.33	0.808808
MvSl-1064-A2-R4_A2g01398	285	62.4096	1.34457	0.239698
MvSl-1064-A2-R4_A2g01399	150	20.2027	0	0
MvSl-1064-A2-R4_A2g01400	5004	4668	1813.21	4.32164
MvSl-1064-A2-R4_A2g01401	531	222.906	26.883	1.3418
MvSl-1064-A2-R4_A2g01402	5919	5583	237.041	0.472375
MvSl-1064-A2-R4_A2g01403	429	143.585	146.485	11.3505
MvSl-1064-A2-R4_A2g01404	402	125.113	1034.06	91.9547
MvSl-1064-A2-R4_A2g01405	693	365.558	371.249	11.299
MvSl-1064-A2-R4_A2g01406	753	422.268	517.015	13.6222
MvSl-1064-A2-R4_A2g01407	537	227.83	31.3556	1.53121
MvSl-1064-A2-R4_A2g01408	300	68.4285	438.779	71.3412
MvSl-1064-A2-R4_A2g01409	4863	4527	2618.75	6.43599
MvSl-1064-A2-R4_A2g01410	228	43.7368	51.2697	13.042
MvSl-1064-A2-R4_A2g01411	228	43.7368	1120.4	285.009
MvSl-1064-A2-R4_A2g01412	3015	2679	14161.2	58.8108
MvSl-1064-A2-R4_A2g01413	1200	864.004	1183.62	15.2415
MvSl-1064-A2-R4_A2g01414	714	385.145	345.369	9.97679
MvSl-1064-A2-R4_A2g01415	498	195.398	31.5395	1.79584
MvSl-1064-A2-R4_A2g01416	513	207.691	10	0.535692
MvSl-1064-A2-R4_A2g01417	213	39.7549	3.06853	0.85876
MvSl-1064-A2-R4_A2g01418	543	232.858	19.4935	0.931387
MvSl-1064-A2-R4_A2g01419	6933	6597	15131	25.5183
MvSl-1064-A2-R4_A2g01420	360	99.1025	748.82	84.0668
MvSl-1064-A2-R4_A2g01421	249	49.7856	768.126	171.657
MvSl-1064-A2-R4_A2g01422	273	57.4045	38.1538	7.39476
MvSl-1064-A2-R4_A2g01423	2220	1884	200.298	1.18284
MvSl-1064-A2-R4_A2g01424	7932	7596	6674.85	9.77661
MvSl-1064-A2-R4_A2g01425	333	85.1332	46.1345	6.02918
MvSl-1064-A2-R4_A2g01426	1596	1260	230.278	2.03335
MvSl-1064-A2-R4_A2g01427	666	340.393	76.98	2.51611
MvSl-1064-A2-R4_A2g01428	1449	1113	103.559	1.0352
MvSl-1064-A2-R4_A2g01429	255	52.1509	11	2.34673
MvSl-1064-A2-R4_A2g01430	1041	705.004	940.301	14.8391
MvSl-1064-A2-R4_A2g01431	4020	3684	5231	15.7978
MvSl-1064-A2-R4_A2g01432	663	337.844	400	13.1727
MvSl-1064-A2-R4_A2g01433	1527	1191	1932.99	18.0571
MvSl-1064-A2-R4_A2g01434	1890	1554	1518.64	10.8727
MvSl-1064-A2-R4_A2g01435	153	21.6975	32.7311	16.7835
MvSl-1064-A2-R4_A2g01436	144	17.6867	25.3556	15.9499
MvSl-1064-A2-R4_A2g01437	1359	1023	132.001	1.43559
MvSl-1064-A2-R4_A2g01438	954	618.196	3.01431	0.0542492
MvSl-1064-A2-R4_A2g01439	4074	3738	86.6859	0.258012
MvSl-1064-A2-R4_A2g01440	1050	714.004	143.568	2.23711
MvSl-1064-A2-R4_A2g01441	3000	2664	2715.64	11.3414
MvSl-1064-A2-R4_A2g01442	1356	1020	17.626	0.192258
MvSl-1064-A2-R4_A2g01443	153	21.6975	0.514068	0.263598
MvSl-1064-A2-R4_A2g01444	1323	987.004	176.816	1.99312
MvSl-1064-A2-R4_A2g01445	1920	1584	1021.91	7.17776
MvSl-1064-A2-R4_A2g01446	306	71.6021	554	86.0827
MvSl-1064-A2-R4_A2g01447	1920	1584	3088	21.6897
MvSl-1064-A2-R4_A2g01448	243	48.9168	176.786	40.2089
MvSl-1064-A2-R4_A2g01449	450	158.665	100.4	7.04014
MvSl-1064-A2-R4_A2g01450	693	365.558	310.735	9.45725
MvSl-1064-A2-R4_A2g01451	282	61.0834	4141.63	754.363
MvSl-1064-A2-R4_A2g01452	2031	1695	268.157	1.76015
MvSl-1064-A2-R4_A2g01453	474	176.848	11.4511	0.72041
MvSl-1064-A2-R4_A2g01454	231	44.9704	7.82222	1.93524
MvSl-1064-A2-R4_A2g01455	4209	3873	1688.89	4.85161
MvSl-1064-A2-R4_A2g01456	2508	2172	134.994	0.691489
MvSl-1064-A2-R4_A2g01457	957	621.196	50.3943	0.902577
MvSl-1064-A2-R4_A2g01458	717	388.067	1.10305	0.0316243
MvSl-1064-A2-R4_A2g01459	4104	3768	21.4215	0.0632515
MvSl-1064-A2-R4_A2g01460	231	44.9704	4.26611	1.05545
MvSl-1064-A2-R4_A2g01461	2193	1857	340.402	2.03944
MvSl-1064-A2-R4_A2g01462	3360	3024	104.92	0.386018
MvSl-1064-A2-R4_A2g01463	1587	1251	136.748	1.21617
MvSl-1064-A2-R4_A2g01464	5541	5205	434.521	0.928797
MvSl-1064-A2-R4_A2g01465	1551	1215	13.2513	0.121343
MvSl-1064-A2-R4_A2g01466	1026	690.004	7	0.11287
MvSl-1064-A2-R4_A2g01467	471	174.375	10	0.638039
MvSl-1064-A2-R4_A2g01468	4104	3768	87.7141	0.258994
MvSl-1064-A2-R4_A2g01469	3159	2823	310.925	1.22539
MvSl-1064-A2-R4_A2g01470	4188	3852	712.149	2.05691
MvSl-1064-A2-R4_A2g01471	231	44.9704	3.91111	0.967621
MvSl-1064-A2-R4_A2g01472	474	176.848	11.4511	0.72041
MvSl-1064-A2-R4_A2g01473	2169	1833	140.539	0.853032
MvSl-1064-A2-R4_A2g01474	135	14.7929	0	0
MvSl-1064-A2-R4_A2g01475	726	396.589	33.7101	0.945696
MvSl-1064-A2-R4_A2g01476	735	405.104	126.281	3.46819
MvSl-1064-A2-R4_A2g01477	1734	1398	718	5.7141
MvSl-1064-A2-R4_A2g01478	282	61.0834	3.14748	0.573286
MvSl-1064-A2-R4_A2g01479	333	85.1332	16	2.09099
MvSl-1064-A2-R4_A2g01480	1329	993.004	656.198	7.35217
MvSl-1064-A2-R4_A2g01481	477	179.111	76.4675	4.74991
MvSl-1064-A2-R4_A2g01482	528	220.27	318.093	16.0669
MvSl-1064-A2-R4_A2g01483	447	156.268	687.962	48.9809
MvSl-1064-A2-R4_A2g01484	951	615.196	214	3.87018
MvSl-1064-A2-R4_A2g01485	546	235.479	151.374	7.15205
MvSl-1064-A2-R4_A2g01486	1728	1392	167.569	1.33932
MvSl-1064-A2-R4_A2g01487	171	25.4892	2	0.872983
MvSl-1064-A2-R4_A2g01488	192	32.7333	0	0
MvSl-1064-A2-R4_A2g01489	489	188.295	8393.67	495.958
MvSl-1064-A2-R4_A2g01490	159	22.7586	2.03059	0.992676
MvSl-1064-A2-R4_A2g01491	381	111.514	49.6559	4.9542
MvSl-1064-A2-R4_A2g01492	168	24.6225	161.971	73.1875
MvSl-1064-A2-R4_A2g01493	930	594.502	56.7885	1.06277
MvSl-1064-A2-R4_A2g01494	258	52.7612	220.228	46.4397
MvSl-1064-A2-R4_A2g01495	729	399.267	269.29	7.50393
MvSl-1064-A2-R4_A2g01496	153	21.6975	14	7.17876
MvSl-1064-A2-R4_A2g01497	1452	1116	1691.28	16.8609
MvSl-1064-A2-R4_A2g01498	723	393.829	160.378	4.53074
MvSl-1064-A2-R4_A2g01499	204	36.5462	29.6249	9.01876
MvSl-1064-A2-R4_A2g01500	201	35.7158	84.8215	26.4227
MvSl-1064-A2-R4_A2g01501	174	26.5525	0	0
MvSl-1064-A2-R4_A2g01502	471	174.375	345.556	22.0478
MvSl-1064-A2-R4_A2g01503	336	86.7828	269.466	34.5464
MvSl-1064-A2-R4_A2g01504	1008	672.004	5513	91.2741
MvSl-1064-A2-R4_A2g01505	237	46.6334	9717	2318.28
MvSl-1064-A2-R4_A2g01506	1275	939.004	1445	17.1211
MvSl-1064-A2-R4_A2g01507	1653	1317	257.802	2.17787
MvSl-1064-A2-R4_A2g01508	327	82.1869	59.1405	8.00597
MvSl-1064-A2-R4_A2g01509	1053	717.004	48.4681	0.752084
MvSl-1064-A2-R4_A2g01510	741	410.856	183.165	4.96003
MvSl-1064-A2-R4_A2g01511	2088	1752	2917	18.5239
MvSl-1064-A2-R4_A2g01512	1968	1632	903	6.15599
MvSl-1064-A2-R4_A2g01513	2664	2328	1070	5.11366
MvSl-1064-A2-R4_A2g01514	213	39.7549	0	0
MvSl-1064-A2-R4_A2g01515	2364	2028	133.889	0.734528
MvSl-1064-A2-R4_A2g01516	3789	3453	5240.29	16.8846
MvSl-1064-A2-R4_A2g01517	393	119.301	607	56.6077
MvSl-1064-A2-R4_A2g01518	504	200.207	196.112	10.8983
MvSl-1064-A2-R4_A2g01519	522	215.344	2859	147.711
MvSl-1064-A2-R4_A2g01520	552	240.582	262	12.1163
MvSl-1064-A2-R4_A2g01521	633	311.458	210	7.50155
MvSl-1064-A2-R4_A2g01522	1107	771.004	834.502	12.0421
MvSl-1064-A2-R4_A2g01523	468	172.017	0	0
MvSl-1064-A2-R4_A2g01524	114	10.825	19	19.528
MvSl-1064-A2-R4_A2g01525	219	41.396	7	1.88136
MvSl-1064-A2-R4_A2g01526	1521	1185	481.35	4.51931
MvSl-1064-A2-R4_A2g01527	2079	1743	367.002	2.34262
MvSl-1064-A2-R4_A2g01528	177	27.6863	2.20571	0.886371
MvSl-1064-A2-R4_A2g01529	1356	1020	17.626	0.192258
MvSl-1064-A2-R4_A2g01530	153	21.6975	0.514068	0.263598
MvSl-1064-A2-R4_A2g01531	5037	4701	125.238	0.2964
MvSl-1064-A2-R4_A2g01532	6600	6264	15.2295	0.0270499
MvSl-1064-A2-R4_A2g01533	282	61.0834	0	0
MvSl-1064-A2-R4_A2g01534	2091	1755	2701	17.1229
MvSl-1064-A2-R4_A2g01535	2520	2184	1478	7.52927
MvSl-1064-A2-R4_A2g01536	1089	753.004	9.78259	0.14454
MvSl-1064-A2-R4_A2g01537	690	362.743	1688.91	51.8011
MvSl-1064-A2-R4_A2g01538	141	16.6606	1	0.66779
MvSl-1064-A2-R4_A2g01539	489	188.295	59.1044	3.49231
MvSl-1064-A2-R4_A2g01540	267	55.2137	15.2245	3.06781
MvSl-1064-A2-R4_A2g01541	270	56.1708	11.1087	2.2003
MvSl-1064-A2-R4_A2g01542	303	70.0082	68.3709	10.8656
MvSl-1064-A2-R4_A2g01543	267	55.2137	112.059	22.5804
MvSl-1064-A2-R4_A2g01544	525	217.94	319.509	16.3109
MvSl-1064-A2-R4_A2g01545	258	52.7612	1761.82	371.518
MvSl-1064-A2-R4_A2g01546	4950	4614	977.228	2.3564
MvSl-1064-A2-R4_A2g01547	285	62.4096	3.43987	0.613229
MvSl-1064-A2-R4_A2g01548	378	109.607	77.7444	7.89154
MvSl-1064-A2-R4_A2g01549	159	22.7586	24.7364	12.0927
MvSl-1064-A2-R4_A2g01550	153	21.6975	333.289	170.9
MvSl-1064-A2-R4_A2g01551	171	25.4892	1.07233	0.468063
MvSl-1064-A2-R4_A2g01552	354	95.7863	12.6358	1.46768
MvSl-1064-A2-R4_A2g01553	483	183.518	14.6993	0.89115
MvSl-1064-A2-R4_A2g01554	171	25.4892	1.25963	0.54982
MvSl-1064-A2-R4_A2g01555	6372	6036	3765	6.9398
MvSl-1064-A2-R4_A2g01556	2376	2040	3719	20.2827
MvSl-1064-A2-R4_A2g01557	1890	1554	1281	9.17125
MvSl-1064-A2-R4_A2g01558	840	506.196	23427	514.908
MvSl-1064-A2-R4_A2g01559	285	62.4096	3.43987	0.613229
MvSl-1064-A2-R4_A2g01560	681	354.363	277.903	8.72521
MvSl-1064-A2-R4_A2g01561	192	32.7333	12.8697	4.37431
MvSl-1064-A2-R4_A2g01562	117	10.4107	125.986	134.64
MvSl-1064-A2-R4_A2g01563	537	227.83	97.9422	4.78289
MvSl-1064-A2-R4_A2g01564	3180	2844	795	3.11006
MvSl-1064-A2-R4_A2g01565	150	20.2027	1	0.55071
MvSl-1064-A2-R4_A2g01566	906	570.85	217	4.22931
MvSl-1064-A2-R4_A2g01567	1353	1017	162.525	1.77799
MvSl-1064-A2-R4_A2g01568	342	89.7834	149	18.4638
MvSl-1064-A2-R4_A2g01569	5853	5517	5655.35	11.4048
MvSl-1064-A2-R4_A2g01570	1101	765.004	411	5.97736
MvSl-1064-A2-R4_A2g01571	303	70.0082	42	6.67471
MvSl-1064-A2-R4_A2g01572	2775	2439	1364.88	6.22607
MvSl-1064-A2-R4_A2g01573	267	55.2137	13.5105	2.72243
MvSl-1064-A2-R4_A2g01574	585	268.962	36.9792	1.52967
MvSl-1064-A2-R4_A2g01575	7044	6708	148.329	0.246016
MvSl-1064-A2-R4_A2g01576	1116	780.004	96	1.36932
MvSl-1064-A2-R4_A2g01577	4887	4551	906	2.21489
MvSl-1064-A2-R4_A2g01578	1653	1317	4016	33.9264
MvSl-1064-A2-R4_A2g01579	312	74.3707	494	73.9021
MvSl-1064-A2-R4_A2g01580	1413	1077	2221	22.9437
MvSl-1064-A2-R4_A2g01581	867	532.623	30.3671	0.634331
MvSl-1064-A2-R4_A2g01582	2049	1713	6187.56	40.1877
MvSl-1064-A2-R4_A2g01583	201	35.7158	6.79465	2.1166
MvSl-1064-A2-R4_A2g01584	2715	2379	367.738	1.71979
MvSl-1064-A2-R4_A2g01585	2904	2568	1629.26	7.05872
MvSl-1064-A2-R4_A2g01586	5820	5484	1460.21	2.96243
MvSl-1064-A2-R4_A2g01587	996	660.004	6	0.101143
MvSl-1064-A2-R4_A2g01588	2259	1923	52.1898	0.301951
MvSl-1064-A2-R4_A2g01589	3228	2892	52.5962	0.202343
MvSl-1064-A2-R4_A2g01590	1356	1020	173.438	1.8918
MvSl-1064-A2-R4_A2g01591	705	376.686	3	0.0886081
MvSl-1064-A2-R4_A2g01592	1206	870.004	99.7101	1.27512
MvSl-1064-A2-R4_A2g01593	669	343.218	13.2663	0.430044
MvSl-1064-A2-R4_A2g01594	1683	1347	9.06277	0.0748555
MvSl-1064-A2-R4_A2g01595	927	591.502	20.3141	0.382097
MvSl-1064-A2-R4_A2g01596	1572	1236	4.94431	0.0445059
MvSl-1064-A2-R4_A2g01597	231	44.9704	5	1.23702
MvSl-1064-A2-R4_A2g01598	372	106.161	2.03745	0.213527
MvSl-1064-A2-R4_A2g01599	3153	2817	177.734	0.701964
MvSl-1064-A2-R4_A2g01600	4644	4308	28.8232	0.0744385
MvSl-1064-A2-R4_A2g01601	135	14.7929	0	0
MvSl-1064-A2-R4_A2g01602	174	26.5525	0	0
MvSl-1064-A2-R4_A2g01603	324	80.3349	1783.98	247.068
MvSl-1064-A2-R4_A2g01604	1365	1029	57.0021	0.616318
MvSl-1064-A2-R4_A2g01605	210	38.4851	1	0.289094
MvSl-1064-A2-R4_A2g01606	1353	1017	272.182	2.97762
MvSl-1064-A2-R4_A2g01607	267	55.2137	713.74	143.822
MvSl-1064-A2-R4_A2g01608	1026	690.004	784	12.6414
MvSl-1064-A2-R4_A2g01609	264	54.0685	1783	366.893
MvSl-1064-A2-R4_A2g01610	342	89.7834	806	99.8782
MvSl-1064-A2-R4_A2g01611	1641	1305	2413.18	20.5735
MvSl-1064-A2-R4_A2g01612	1692	1356	646	5.30033
MvSl-1064-A2-R4_A2g01613	2310	1974	2340.24	13.19
MvSl-1064-A2-R4_A2g01614	2595	2259	1280.37	6.30593
MvSl-1064-A2-R4_A2g01615	4065	3729	102.604	0.306129
MvSl-1064-A2-R4_A2g01616	339	88.1919	0	0
MvSl-1064-A2-R4_A2g01617	3462	3126	52.2795	0.186069
MvSl-1064-A2-R4_A2g01618	534	225.248	10.1397	0.500838
MvSl-1064-A2-R4_A2g01619	819	485.941	12.3733	0.283293
MvSl-1064-A2-R4_A2g01620	4167	3831	18.6727	0.0542283
MvSl-1064-A2-R4_A2g01621	384	113.477	0	0
MvSl-1064-A2-R4_A2g01622	726	396.589	0	0
MvSl-1064-A2-R4_A2g01623	336	86.7828	1	0.128203
MvSl-1064-A2-R4_A2g01624	4080	3744	72.2248	0.214626
MvSl-1064-A2-R4_A2g01625	1131	795.004	324.15	4.53637
MvSl-1064-A2-R4_A2g01626	204	36.5462	3382.08	1029.61
MvSl-1064-A2-R4_A2g01627	4443	4107	2337.95	6.33348
MvSl-1064-A2-R4_A2g01628	315	75.8242	512.25	75.1633
MvSl-1064-A2-R4_A2g01629	312	74.3707	62.6516	9.37264
MvSl-1064-A2-R4_A2g01630	414	133.121	0	0
MvSl-1064-A2-R4_A2g01631	4200	3864	472.677	1.361
MvSl-1064-A2-R4_A2g01632	2049	1713	137.404	0.892429
MvSl-1064-A2-R4_A2g01633	375	107.724	0	0
MvSl-1064-A2-R4_A2g01634	4632	4296	983.696	2.54758
MvSl-1064-A2-R4_A2g01635	201	35.7158	0	0
MvSl-1064-A2-R4_A2g01636	1260	924.004	41.3938	0.498417
MvSl-1064-A2-R4_A2g01637	2979	2643	2546.02	10.7175
MvSl-1064-A2-R4_A2g01638	801	468.323	215	5.10769
MvSl-1064-A2-R4_A2g01639	471	174.375	218.231	13.924
MvSl-1064-A2-R4_A2g01640	228	43.7368	122.052	31.0477
MvSl-1064-A2-R4_A2g01641	1833	1497	4917	36.5434
MvSl-1064-A2-R4_A2g01642	2067	1731	1976.62	12.7045
MvSl-1064-A2-R4_A2g01643	2406	2070	3939.97	21.1765
MvSl-1064-A2-R4_A2g01644	1260	924.004	41.3938	0.498417
MvSl-1064-A2-R4_A2g01645	327	82.1869	77.1445	10.4432
MvSl-1064-A2-R4_A2g01646	1428	1092	26.7781	0.272827
MvSl-1064-A2-R4_A2g01647	144	17.6867	7	4.40333
MvSl-1064-A2-R4_A2g01648	2475	2139	6613.28	34.3983
MvSl-1064-A2-R4_A2g01649	3786	3450	91.0829	0.29373
MvSl-1064-A2-R4_A2g01650	1365	1029	301.409	3.2589
MvSl-1064-A2-R4_A2g01651	441	152.126	329.657	24.1096
MvSl-1064-A2-R4_A2g01652	117	10.4107	0	0
MvSl-1064-A2-R4_A2g01653	2262	1926	2721.44	15.7207
MvSl-1064-A2-R4_A2g01654	1116	780.004	93.7316	1.33697
MvSl-1064-A2-R4_A2g01655	924	588.502	166.088	3.13994
MvSl-1064-A2-R4_A2g01656	243	48.9168	19.5883	4.45523
MvSl-1064-A2-R4_A2g01657	312	74.3707	62.6516	9.37264
MvSl-1064-A2-R4_A2g01658	315	75.8242	472.85	69.3821
MvSl-1064-A2-R4_A2g01659	309	72.7671	1.01431	0.155085
MvSl-1064-A2-R4_A2g01660	156	22.5307	2.17376	1.07341
MvSl-1064-A2-R4_A2g01661	864	529.676	204.251	4.29027
MvSl-1064-A2-R4_A2g01662	2103	1767	265.219	1.66993
MvSl-1064-A2-R4_A2g01663	2790	2454	229.088	1.03863
MvSl-1064-A2-R4_A2g01664	1863	1527	660	4.80879
MvSl-1064-A2-R4_A2g01665	3171	2835	1313.75	5.15574
MvSl-1064-A2-R4_A2g01666	4077	3741	165.919	0.493446
MvSl-1064-A2-R4_A2g01667	1260	924.004	41.3938	0.498417
MvSl-1064-A2-R4_A2g01668	639	316.775	55.5788	1.95205
MvSl-1064-A2-R4_A2g01669	264	54.0685	25.4688	5.24078
MvSl-1064-A2-R4_A2g01670	912	576.793	544.944	10.5115
MvSl-1064-A2-R4_A2g01671	399	123.25	44.3175	4.00054
MvSl-1064-A2-R4_A2g01672	4029	3693	32.9197	0.0991762
MvSl-1064-A2-R4_A2g01673	4212	3876	466.162	1.33809
MvSl-1064-A2-R4_A2g01674	1020	684.004	57.4457	0.934394
MvSl-1064-A2-R4_A2g01675	189	31.7901	189.038	66.1591
MvSl-1064-A2-R4_A2g01676	567	253.541	52.2405	2.2924
MvSl-1064-A2-R4_A2g01677	597	279.63	49.7455	1.97925
MvSl-1064-A2-R4_A2g01678	2532	2196	8574.92	43.4439
MvSl-1064-A2-R4_A2g01679	492	190.74	1.1022	0.0642912
MvSl-1064-A2-R4_A2g01680	1500	1164	34.343	0.328258
MvSl-1064-A2-R4_A2g01681	315	75.8242	512.25	75.1633
MvSl-1064-A2-R4_A2g01682	303	70.0082	51.186	8.13456
MvSl-1064-A2-R4_A2g01683	297	67.3803	499.113	82.4134
MvSl-1064-A2-R4_A2g01684	3348	3012	132.654	0.490001
MvSl-1064-A2-R4_A2g01685	258	52.7612	46.0159	9.70342
MvSl-1064-A2-R4_A2g01686	2064	1728	398.3	2.56446
MvSl-1064-A2-R4_A2g01687	633	311.458	27.4998	0.982338
MvSl-1064-A2-R4_A2g01688	1152	816.004	195.359	2.66363
MvSl-1064-A2-R4_A2g01689	903	567.85	408.344	8.00062
MvSl-1064-A2-R4_A2g01690	300	68.4285	3	0.487771
MvSl-1064-A2-R4_A2g01691	165	24.3354	36.2751	16.5845
MvSl-1064-A2-R4_A2g01692	702	374.029	500.626	14.8915
MvSl-1064-A2-R4_A2g01693	2607	2271	2608	12.7768
MvSl-1064-A2-R4_A2g01694	234	45.9639	209	50.5896
MvSl-1064-A2-R4_A2g01695	2337	2001	1197.17	6.65642
MvSl-1064-A2-R4_A2g01696	1050	714.004	878.17	13.6839
MvSl-1064-A2-R4_A2g01697	1134	798.004	154.329	2.15166
MvSl-1064-A2-R4_A2g01698	189	31.7901	189.038	66.1591
MvSl-1064-A2-R4_A2g01699	1245	909.004	179.086	2.19193
MvSl-1064-A2-R4_A2g01700	510	205.147	156.881	8.50815
MvSl-1064-A2-R4_A2g01701	1359	1023	296.494	3.22455
MvSl-1064-A2-R4_A2g01702	240	47.9083	13.0718	3.03568
MvSl-1064-A2-R4_A2g01703	153	21.6975	8	4.10215
MvSl-1064-A2-R4_A2g01704	354	95.7863	11.2984	1.31233
MvSl-1064-A2-R4_A2g01705	2799	2463	3109.33	14.0454
MvSl-1064-A2-R4_A2g01706	348	92.8195	12.6462	1.51583
MvSl-1064-A2-R4_A2g01707	411	131.209	99.2241	8.41367
MvSl-1064-A2-R4_A2g01708	201	35.7158	126.083	39.276
MvSl-1064-A2-R4_A2g01709	372	106.161	158.635	16.6251
MvSl-1064-A2-R4_A2g01710	4698	4362	324.916	0.828737
MvSl-1064-A2-R4_A2g01711	2064	1728	313.168	2.01634
MvSl-1064-A2-R4_A2g01712	630	308.747	28.2255	1.01712
MvSl-1064-A2-R4_A2g01713	1098	762.004	220.497	3.21941
MvSl-1064-A2-R4_A2g01714	483	183.518	241.467	14.639
