target_id	est_counts	est_counts	mean_counts	tpm	tpm	target_id	est_counts	est_counts	mean_counts	tpm	tpm	ratio_old/new
MvSl-1064-A1-R4_MC06g07420	55.958	79.2256	67.5918	7.95035	10.6695	MvSl-1064-A1-R4_MC06g07420	141.543	209.807	175.675	16.5655	23.0572	0.384754803
MvSl-1064-A1-R4_A1g01339	2	3.08333	2.541665	0.819277	1.26618	MvSl-1064-A1-R4_A1g01339	4.52614	8.72353	6.624835	1.54992	2.93028	0.383657097
MvSl-1064-A1-R4_A1g00815	68.614	63.5991	66.10655	1.0732	0.977751	MvSl-1064-A1-R4_A1g00815	178.437	166.45	172.4435	3.19821	2.79403	0.383351938
MvSl-1064-A1-R4_MC07g07932	45.9098	40.0182	42.964	0.375943	0.323722	MvSl-1064-A1-R4_MC07g07932	127.249	97.4826	112.3658	0.923406	0.674678	0.382358333
MvSl-1064-A1-R4_A1g00683	0	1.65371	0.826855	0	0.247613	MvSl-1064-A1-R4_A1g00683	2.29744	2.05375	2.175595	0.303087	0.252129	0.380059231
MvSl-1064-A1-R4_MC14g11975	1.22395	1	1.111975	0.200266	0.155517	MvSl-1064-A1-R4_MC14g11975	3.51784	2.38934	2.95359	1.16125	0.773259	0.376482505
MvSl-1064-A1-R4_MC12g10873	1.48303	1.67099	1.57701	0.0252656	0.0279051	MvSl-1064-A1-R4_MC12g10873	5.86209	2.52207	4.19208	0.104287	0.0420321	0.376187945
MvSl-1064-A1-R4_MC06g07127	83.5103	92.3737	87.942	2.41023	2.57896	MvSl-1064-A1-R4_MC06g07127	237.046	231.272	234.159	18.4122	16.4294	0.375565321
MvSl-1064-A1-R4_MC01-1g02789	1.33014	1.29769	1.313915	0.0123276	0.0118767	MvSl-1064-A1-R4_MC01-1g02789	3.42082	3.60975	3.515285	0.0309971	0.0310513	0.373771959
MvSl-1064-A1-R4_MC14g11986	9.16317	6.16465	7.66391	0.0314929	0.0209635	MvSl-1064-A1-R4_MC14g11986	25.0406	16.0021	20.52135	0.154798	0.0946094	0.373460321
MvSl-1064-A1-R4_MC16g12201	0.4124	0	0.2062	0.00371911	0	MvSl-1064-A1-R4_MC16g12201	1.11231	0	0.556155	0.0100001	0	0.370759883
MvSl-1064-A1-R4_MC05-2g06433	8.02172	20.6194	14.32056	2.54463	6.61658	MvSl-1064-A1-R4_MC05-2g06433	31.1468	46.5612	38.854	8.21667	12.1656	0.368573634
MvSl-1064-A1-R4_MC02g04173	14.8768	17.0493	15.96305	0.107423	0.121655	MvSl-1064-A1-R4_MC02g04173	48.9837	37.8954	43.43955	0.288813	0.21385	0.367477333
MvSl-1064-A1-R4_A1g00565	15.6962	8.97974	12.33797	0.150989	0.0852911	MvSl-1064-A1-R4_A1g00565	33.2784	33.8737	33.57605	0.340528	0.32803	0.367463414
MvSl-1064-A1-R4_MC07g08014	51.5883	43.7119	47.6501	1.28678	1.05925	MvSl-1064-A1-R4_MC07g08014	138.203	121.592	129.8975	6.48799	5.20344	0.366828461
MvSl-1064-A1-R4_A1g01482	22.52	16.6592	19.5896	0.271568	0.198199	MvSl-1064-A1-R4_A1g01482	57	50	53.5	1.06862	0.87735	0.366160747
MvSl-1064-A1-R4_MC06g07067	8.39982	5.47445	6.937135	0.032202	0.0207627	MvSl-1064-A1-R4_MC06g07067	22.407	15.5843	18.99565	0.0804531	0.0538774	0.365195977
MvSl-1064-A1-R4_A1g00653	89	125	107	11.3264	15.0369	MvSl-1064-A1-R4_A1g00653	210	376	293	53.6315	94.5502	0.365187713
MvSl-1064-A1-R4_A1g01141	91.0446	107.488	99.2663	30.6027	36.9577	MvSl-1064-A1-R4_A1g01141	256.917	286.965	271.941	71.9124	80.8177	0.365028811
MvSl-1064-A1-R4_MC07g07982	21	26	23.5	7.43739	9.33204	MvSl-1064-A1-R4_MC07g07982	58	71	64.5	17.0568	21.044	0.364341085
MvSl-1064-A1-R4_MC10-2g10056	3.54703	2.45946	3.003245	0.844829	0.591716	MvSl-1064-A1-R4_MC10-2g10056	8.45384	8.03403	8.243935	1.67382	1.57434	0.364297506
MvSl-1064-A1-R4_MC02g04184	14.9995	11.7362	13.36785	0.151973	0.117391	MvSl-1064-A1-R4_MC02g04184	46.8617	26.688	36.77485	0.515817	0.277618	0.363505221
MvSl-1064-A1-R4_A1g01414	23.2877	25.4602	24.37395	6.63151	7.28839	MvSl-1064-A1-R4_A1g01414	75.0116	59.5582	67.2849	17.8369	13.8281	0.362249925
MvSl-1064-A1-R4_MC11g10602	4.5766	1.9943	3.28545	0.196595	0.0810866	MvSl-1064-A1-R4_MC11g10602	8.43923	9.76368	9.101455	0.390105	0.412052	0.36098074
MvSl-1064-A1-R4_A1g01202	16.4217	20.9913	18.7065	0.129409	0.163428	MvSl-1064-A1-R4_A1g01202	50.824	52.8808	51.8524	0.434789	0.430016	0.3607644
MvSl-1064-A1-R4_MC03g04331	33	43	38	6.22431	7.74155	MvSl-1064-A1-R4_MC03g04331	79	132	105.5	12.3613	19.5244	0.360189573
MvSl-1064-A1-R4_MC05-2g06313	8.3902	4.02785	6.209025	1.5068	0.695656	MvSl-1064-A1-R4_MC05-2g06313	21.9038	12.6114	17.2576	3.27068	1.7898	0.359784962
MvSl-1064-A1-R4_C44g01680	0.564096	0	0.282048	0.0101826	0	MvSl-1064-A1-R4_C44g01680	1.56929	0	0.784645	0.0409241	0	0.359459328
MvSl-1064-A1-R4_MC16g12199	0.564096	0	0.282048	0.0101826	0	MvSl-1064-A1-R4_MC16g12199	1.56929	0	0.784645	0.0409241	0	0.359459328
MvSl-1064-A1-R4_MC04-1g05554	50.9482	29.3018	40.125	8.14786	4.38742	MvSl-1064-A1-R4_MC04-1g05554	128.684	95.5103	112.09715	16.9765	11.7253	0.35794844
MvSl-1064-A1-R4_A1g00475	7.72563	14.3923	11.058965	0.92751	1.61486	MvSl-1064-A1-R4_A1g00475	23.4155	38.5332	30.97435	9.67113	15.3304	0.357036224
MvSl-1064-A1-R4_A1g01004	13.4404	2.19895	7.819675	0.0808055	0.0130695	MvSl-1064-A1-R4_A1g01004	23.439	20.3783	21.90865	0.211553	0.174622	0.356921808
MvSl-1064-A1-R4_A1g00238	5.04159	16.8332	10.937395	1.96428	6.40468	MvSl-1064-A1-R4_A1g00238	20.7709	40.9999	30.8854	6.70379	12.8277	0.354128325
MvSl-1064-A1-R4_MC04-1g05279	5.05554	4.24189	4.648715	0.0795122	0.0655651	MvSl-1064-A1-R4_MC04-1g05279	9.88281	16.5885	13.235655	0.607171	0.923617	0.351226665
MvSl-1064-A1-R4_MC06g07178	28.2725	15.3931	21.8328	5.97379	3.15845	MvSl-1064-A1-R4_MC06g07178	80.9837	43.5301	62.2569	14.1306	7.3319	0.350688839
MvSl-1064-A1-R4_MC01-1g01699	281.519	219.695	250.607	1.22517	0.945722	MvSl-1064-A1-R4_MC01-1g01699	708.286	733.326	720.806	3.1985	3.18088	0.347676074
MvSl-1064-A1-R4_A1g01203	129.903	146.601	138.252	0.161296	0.18024	MvSl-1064-A1-R4_A1g01203	358.215	437.43	397.8225	0.440599	0.52125	0.347521822
MvSl-1064-A1-R4_MC13g11612	3.37719	2.07716	2.727175	0.749644	0.461094	MvSl-1064-A1-R4_MC13g11612	9.31182	6.50033	7.906075	7.02412	3.74699	0.344946761
MvSl-1064-A1-R4_MC07g08153	55.8422	37.1641	46.50315	3.87823	2.40462	MvSl-1064-A1-R4_MC07g08153	154.859	115.684	135.2715	10.9676	7.42896	0.343776405
MvSl-1064-A1-R4_MC03g04822	28.4212	13.0152	20.7182	7.56532	3.5019	MvSl-1064-A1-R4_MC03g04822	70.5116	50.8882	60.6999	15.6306	11.0965	0.341321814
MvSl-1064-A1-R4_MC16g12193	1.15726	0	0.57863	0.0142009	0	MvSl-1064-A1-R4_MC16g12193	3.39745	0	1.698725	0.0363684	0	0.340626038
MvSl-1064-A1-R4_MC05-2g06397	18	14	16	0.830666	0.610392	MvSl-1064-A1-R4_MC05-2g06397	58	36	47	2.14534	1.226	0.340425531
MvSl-1064-A1-R4_MC14g12006	0	0.931209	0.4656045	0	0.00300869	MvSl-1064-A1-R4_MC14g12006	0	2.73903	1.369515	0	0.00801601	0.339977631
MvSl-1064-A1-R4_MC14g12005	2.98028	0	1.49014	0.00574027	0	MvSl-1064-A1-R4_MC14g12005	4.63615	4.20928	4.422715	0.00785815	0.00690366	0.336928779
MvSl-1064-A1-R4_MC09-2g09009	22.4451	14	18.22255	2.02465	1.17146	MvSl-1064-A1-R4_MC09-2g09009	58.8892	49.9041	54.39665	11.1125	9.2343	0.334993974
MvSl-1064-A1-R4_MC05-1g06115	5.38272	0	2.69136	0.0704685	0	MvSl-1064-A1-R4_MC05-1g06115	13.0061	3.09963	8.052865	0.154162	0.034639	0.334211485
MvSl-1064-A1-R4_MC05-2g06452	52	35	43.5	3.34483	2.09707	MvSl-1064-A1-R4_MC05-2g06452	134	127	130.5	25.2861	23.5002	0.333333333
MvSl-1064-A1-R4_MC05-2g06307	1	0	0.5	0.0499226	0	MvSl-1064-A1-R4_MC05-2g06307	2	1	1.5	0.0800669	0.0368635	0.333333311
MvSl-1064-A1-R4_MC02g03474	5.26145	1.18038	3.220915	0.540615	0.113288	MvSl-1064-A1-R4_MC02g03474	12.2351	7.18786	9.71148	1.94784	1.09213	0.331660567
MvSl-1064-A1-R4_MC11g10702	3.50358	1	2.25179	0.295845	0.0784253	MvSl-1064-A1-R4_MC11g10702	7.25464	6.44819	6.851415	0.495646	0.39935	0.328660571
MvSl-1064-A1-R4_MC10-2g09886	627	628.904	627.952	41.2758	38.6123	MvSl-1064-A1-R4_MC10-2g09886	1992.86	1847.49	1920.175	141.141	118.641	0.327028526
MvSl-1064-A1-R4_MC02g03556	12.9548	7.32201	10.138405	2.8756	1.62536	MvSl-1064-A1-R4_MC02g03556	41.047	21.2721	31.15955	7.55146	3.85849	0.325370712
MvSl-1064-A1-R4_MC18g12264	7.67033	11.2362	9.453265	0.0179608	0.0260423	MvSl-1064-A1-R4_MC18g12264	22.6982	35.4109	29.05455	0.044636	0.0673335	0.325362636
MvSl-1064-A1-R4_A1g01149	0.524112	1.05285	0.788481	0.024491	0.0464591	MvSl-1064-A1-R4_A1g01149	3.12922	1.73817	2.433695	0.117118	0.0599527	0.32398512
MvSl-1064-A1-R4_A1g01168	0.524112	1.05285	0.788481	0.024491	0.0464591	MvSl-1064-A1-R4_A1g01168	3.12922	1.73817	2.433695	0.117118	0.0599527	0.32398512
MvSl-1064-A1-R4_C28g01572	4792.6	2040.64	3416.62	1379.35	593.812	MvSl-1064-A1-R4_C28g01572	14617.4	6514.7	10566.05	7822.98	2922.93	0.323358303
MvSl-1064-A1-R4_C28g01574	4792.6	2040.64	3416.62	1379.35	593.812	MvSl-1064-A1-R4_C28g01574	14617.4	6514.7	10566.05	7822.98	2922.93	0.323358303
MvSl-1064-A1-R4_C28g01576	4792.6	2040.64	3416.62	1379.35	593.812	MvSl-1064-A1-R4_C28g01576	14617.4	6514.7	10566.05	7822.98	2922.93	0.323358303
MvSl-1064-A1-R4_MC01-2g03176	4792.6	2040.64	3416.62	1379.35	593.812	MvSl-1064-A1-R4_MC01-2g03176	14617.4	6514.7	10566.05	7822.98	2922.93	0.323358303
MvSl-1064-A1-R4_A1g00561	230.661	227.624	229.1425	47.4899	45.6212	MvSl-1064-A1-R4_A1g00561	714.55	705.483	710.0165	121.705	116.189	0.322728415
MvSl-1064-A1-R4_MC14g11984	18.7666	14.3657	16.56615	0.0685232	0.0518961	MvSl-1064-A1-R4_MC14g11984	53	50	51.5	0.29083	0.262876	0.321672815
MvSl-1064-A1-R4_A1g00967	536.708	521.397	529.0525	11.2673	10.6683	MvSl-1064-A1-R4_A1g00967	1481.55	1818.77	1650.16	65.4373	73.5795	0.32060679
MvSl-1064-A1-R4_MC01-1g01994	24.1294	28.9811	26.55525	7.65425	9.2998	MvSl-1064-A1-R4_MC01-1g01994	74.3112	91.5062	82.9087	19.6036	23.9089	0.320295095
MvSl-1064-A1-R4_A1g00761	76.824	86.2625	81.54325	5.47994	5.73389	MvSl-1064-A1-R4_A1g00761	239.253	271.652	255.4525	13.7581	14.143	0.319211008
MvSl-1064-A1-R4_A1g01320	53.9822	34.795	44.3886	0.105014	0.0670064	MvSl-1064-A1-R4_A1g01320	166.41	113.634	140.022	0.372566	0.245824	0.317011612
MvSl-1064-A1-R4_A1g00494	7	11	9	1.8633	2.95969	MvSl-1064-A1-R4_A1g00494	24	33	28.5	5.3202	7.19585	0.315789473
MvSl-1064-A1-R4_MC03g04903	7.2694	4.28927	5.779335	1.73142	1.03195	MvSl-1064-A1-R4_MC03g04903	17.5191	19.2144	18.36675	3.4687	3.76524	0.314662908
MvSl-1064-A1-R4_A1g00612	33.6562	50.6676	42.1619	4.90404	6.96033	MvSl-1064-A1-R4_A1g00612	118	150	134	14.1812	16.8539	0.314641045
MvSl-1064-A1-R4_A1g00124	238.991	291.34	265.1655	4.78125	5.68376	MvSl-1064-A1-R4_A1g00124	697.282	990.739	844.0105	33.2538	42.9778	0.314173224
MvSl-1064-A1-R4_MC03g05208	1.03491	1.02829	1.0316	0.0524002	0.0491497	MvSl-1064-A1-R4_MC03g05208	3.33746	3.27833	3.307895	0.135443	0.122494	0.31185995
MvSl-1064-A1-R4_MC01-2g03001	0.766386	1.48013	1.123258	0.0682342	0.122455	MvSl-1064-A1-R4_MC01-2g03001	4.08968	3.13172	3.6107	0.294721	0.205367	0.311091469
MvSl-1064-A1-R4_MC07g08027	15.4105	7.2325	11.3215	0.0241241	0.0112095	MvSl-1064-A1-R4_MC07g08027	39.3621	33.4563	36.4092	0.0516824	0.0425487	0.310951627
MvSl-1064-A1-R4_A1g01037	1	6	3.5	0.218035	1.30796	MvSl-1064-A1-R4_A1g01037	6	17	11.5	1.086	3.02787	0.304347823
MvSl-1064-A1-R4_MC09-2g09578	0	8.48085	4.240425	0	0.0203679	MvSl-1064-A1-R4_MC09-2g09578	14.7076	13.3789	14.04325	0.0370469	0.0325391	0.301954674
MvSl-1064-A1-R4_MC14g11819	28.3383	35.4501	31.8942	8.65602	10.9819	MvSl-1064-A1-R4_MC14g11819	93.662	117.721	105.6915	23.9202	29.6025	0.301766935
MvSl-1064-A1-R4_MC03g04938	2.34704	0	1.17352	0.0101931	0	MvSl-1064-A1-R4_MC03g04938	7.78561	0	3.892805	0.0276946	0	0.301458709
MvSl-1064-A1-R4_C24g01527	1.83134	3.31526	2.5733	0.00226988	0.00406873	MvSl-1064-A1-R4_C24g01527	10.8694	6.34517	8.607285	0.0132909	0.00751687	0.298967673
MvSl-1064-A1-R4_MC11g10180	21.4995	14.1386	17.81905	3.4383	2.117	MvSl-1064-A1-R4_MC11g10180	62.6468	56.6104	59.6286	8.26459	6.94978	0.298833948
MvSl-1064-A1-R4_MC02g03455	2	4	3	0.0680163	0.13033	MvSl-1064-A1-R4_MC02g03455	3.12193	17	10.060965	0.165418	0.817724	0.29818213
MvSl-1064-A1-R4_MC01-1g02924	0	10.1056	5.0528	0	0.0107807	MvSl-1064-A1-R4_MC01-1g02924	8.67552	25.326	17.00076	0.00916343	0.0259278	0.297210241
MvSl-1064-A1-R4_MC03g04956	1.05755	0	0.528775	0.248428	0	MvSl-1064-A1-R4_MC03g04956	3.57523	0	1.787615	0.695637	0	0.295799135
MvSl-1064-A1-R4_MC11g10284	12.7906	6.69679	9.743695	0.271045	0.138205	MvSl-1064-A1-R4_MC11g10284	37.4256	28.5008	32.9632	1.026	0.722824	0.295593115
MvSl-1064-A1-R4_MC01-1g01721	3.73164	1.23336	2.4825	0.322537	0.0990794	MvSl-1064-A1-R4_MC01-1g01721	9.68199	7.12515	8.40357	0.918559	0.623913	0.295410161
MvSl-1064-A1-R4_MC12g10799	45.7643	48.9879	47.3761	0.257217	0.272228	MvSl-1064-A1-R4_MC12g10799	146.887	174.591	160.739	1.1735	1.32779	0.294739298
MvSl-1064-A1-R4_MC14g11827	34.5566	33.8984	34.2275	10.5554	10.5012	MvSl-1064-A1-R4_MC14g11827	126.973	106.068	116.5205	32.4273	26.6723	0.293746594
MvSl-1064-A1-R4_MC14g11927	34.5566	33.8984	34.2275	10.5554	10.5012	MvSl-1064-A1-R4_MC14g11927	126.973	106.068	116.5205	32.4273	26.6723	0.293746594
MvSl-1064-A1-R4_MC10-1g09779	1.47817	0	0.739085	0.0326819	0	MvSl-1064-A1-R4_MC10-1g09779	3.54665	1.54515	2.5459	0.100307	0.0404235	0.290304007
MvSl-1064-A1-R4_A1g00206	7.73918	1.31664	4.52791	0.0125131	0.00210761	MvSl-1064-A1-R4_A1g00206	21.2319	9.96498	15.59844	0.0341949	0.0155329	0.290279667
MvSl-1064-A1-R4_MC03g04531	3	8	5.5	1.16885	3.04383	MvSl-1064-A1-R4_MC03g04531	13.5429	24.537	19.03995	4.37095	7.67695	0.288866303
MvSl-1064-A1-R4_A1g01065	4.33895	5.4293	4.884125	0.0206907	0.0256052	MvSl-1064-A1-R4_A1g01065	21.7687	12.0755	16.9221	0.0904728	0.0482516	0.288624046
MvSl-1064-A1-R4_MC11g10556	0	1.0495	0.52475	0	0.18126	MvSl-1064-A1-R4_MC11g10556	1.19987	2.48541	1.84264	0.179164	0.352728	0.284781602
MvSl-1064-A1-R4_MC08g08652	21	33	27	1.59958	2.33711	MvSl-1064-A1-R4_MC08g08652	90	100	95	10.8162	11.2359	0.284210526
MvSl-1064-A1-R4_MC11g10576	8.00875	0	4.004375	0.0440949	0	MvSl-1064-A1-R4_MC11g10576	16.2552	12.115	14.1851	0.0994173	0.0708764	0.282294448
MvSl-1064-A1-R4_A1g00546	5.12434	6.0241	5.57422	0.221034	0.245917	MvSl-1064-A1-R4_A1g00546	17.9138	21.5821	19.74795	1.29095	1.41528	0.282268285
MvSl-1064-A1-R4_MC12g11042	17.6197	5.08698	11.35334	4.57814	1.32971	MvSl-1064-A1-R4_MC12g11042	51.8771	28.6897	40.2834	11.2293	6.10157	0.281836686
MvSl-1064-A1-R4_A1g00439	3.30499	3.46016	3.382575	0.231935	0.226413	MvSl-1064-A1-R4_A1g00439	12.089	12.0111	12.05005	0.683782	0.615648	0.280710451
MvSl-1064-A1-R4_C27g01571	4.90852	180.289	92.59876	0.0602332	2.18253	MvSl-1064-A1-R4_C27g01571	245.662	414.887	330.2745	2.4483	3.91614	0.280369087
MvSl-1064-A1-R4_MC06g07106	1.15658	0	0.57829	0.00812018	0	MvSl-1064-A1-R4_MC06g07106	1.32588	2.93052	2.1282	0.0076027	0.0160897	0.271727269
MvSl-1064-A1-R4_A1g00909	141.958	176.702	159.33	31.5109	39.2248	MvSl-1064-A1-R4_A1g00909	497.716	683.658	590.687	146.369	202.633	0.269736764
MvSl-1064-A1-R4_MC06g07409	205.988	413.865	309.9265	38.8526	74.5105	MvSl-1064-A1-R4_MC06g07409	934.627	1369.88	1152.2535	146.244	202.622	0.268974232
MvSl-1064-A1-R4_MC05-2g06460	1	0.333333	0.6666665	0.2763	0.0926215	MvSl-1064-A1-R4_MC05-2g06460	2.66667	2.33333	2.5	0.615197	0.524382	0.266666589
MvSl-1064-A1-R4_MC05-2g06487	1	0.333333	0.6666665	0.2763	0.0926215	MvSl-1064-A1-R4_MC05-2g06487	2.66667	2.33333	2.5	0.615197	0.524382	0.266666589
MvSl-1064-A1-R4_MC05-3g06498	1	0.333333	0.6666665	0.2763	0.0926215	MvSl-1064-A1-R4_MC05-3g06498	2.66667	2.33333	2.5	0.615197	0.524382	0.266666589
MvSl-1064-A1-R4_MC03g04906	0.577083	0.552048	0.5645655	0.137449	0.132816	MvSl-1064-A1-R4_MC03g04906	2.80177	1.53708	2.169425	0.554737	0.301204	0.260237378
MvSl-1064-A1-R4_MC03g04913	0.577083	0.552048	0.5645655	0.137449	0.132816	MvSl-1064-A1-R4_MC03g04913	2.80177	1.53708	2.169425	0.554737	0.301204	0.260237378
MvSl-1064-A1-R4_MC02g03500	12.5171	10.2824	11.39975	0.108667	0.0881682	MvSl-1064-A1-R4_MC02g03500	47.7927	40.9681	44.3804	0.434781	0.353774	0.256864516
MvSl-1064-A1-R4_C41g01656	1.15254	0	0.57627	0.00889803	0	MvSl-1064-A1-R4_C41g01656	0	4.52232	2.26116	0	0.0554032	0.254855903
MvSl-1064-A1-R4_MC11g10642	54.985	19.3204	37.1527	0.0435923	0.0151689	MvSl-1064-A1-R4_MC11g10642	161.819	133.249	147.534	0.110053	0.0879225	0.251824664
MvSl-1064-A1-R4_MC15g12148	1.00512	0	0.50256	0.0260527	0	MvSl-1064-A1-R4_MC15g12148	2	2	2	0.0748547	0.0689835	0.251279987
MvSl-1064-A1-R4_A1g01206	2.00765	4.97481	3.49123	0.113685	0.264412	MvSl-1064-A1-R4_A1g01206	10.71	17.1461	13.92805	0.879533	1.29198	0.250661792
MvSl-1064-A1-R4_A1g00562	122.672	106.429	114.5505	0.697437	0.598248	MvSl-1064-A1-R4_A1g00562	462.362	452.306	457.334	4.30867	3.99868	0.250474489
MvSl-1064-A1-R4_A1g01099	0	1.06417	0.532085	0	0.00211364	MvSl-1064-A1-R4_A1g01099	2.18669	2.0699	2.128295	0.00372564	0.00341241	0.250005274
MvSl-1064-A1-R4_MC04-1g05320	1	0	0.5	0.0832376	0	MvSl-1064-A1-R4_MC04-1g05320	1	3	2	0.0891254	0.246458	0.249999988
MvSl-1064-A1-R4_A1g00121	551.565	760.871	656.218	56.3672	72.5343	MvSl-1064-A1-R4_A1g00121	2409.23	2864.92	2637.075	454.626	530.127	0.248843131
MvSl-1064-A1-R4_A1g01304	0	1	0.5	0	0.370134	MvSl-1064-A1-R4_A1g01304	1.03167	3	2.015835	0.31249	0.914194	0.248036161
MvSl-1064-A1-R4_MC06g07163	1.00223	0	0.501115	0.0425703	0	MvSl-1064-A1-R4_MC06g07163	2.02829	2.01431	2.0213	0.262677	0.24246	0.24791717
MvSl-1064-A1-R4_MC07g07749	0	1	0.5	0	0.0107411	MvSl-1064-A1-R4_MC07g07749	2	2.03401	2.017005	0.025656	0.0245592	0.247892283
MvSl-1064-A1-R4_MC06g07181	3.69847	9.05107	6.37477	0.525467	1.21893	MvSl-1064-A1-R4_MC06g07181	22.3976	29.6701	26.03385	2.62131	3.26066	0.244864666
MvSl-1064-A1-R4_MC01-1g02587	15.4258	9.17176	12.29878	0.0629126	0.037003	MvSl-1064-A1-R4_MC01-1g02587	60.1357	41.1395	50.6376	0.205628	0.135507	0.242878414
MvSl-1064-A1-R4_MC14g11730	29.5034	65.894	47.6987	8.40151	18.8633	MvSl-1064-A1-R4_MC14g11730	153.664	241.126	197.395	36.5395	55.9841	0.241640872
MvSl-1064-A1-R4_MC02g03802	6.66397	8.76543	7.7147	0.29346	0.364858	MvSl-1064-A1-R4_MC02g03802	28.1299	35.8184	31.97415	1.82119	2.09911	0.241279283
MvSl-1064-A1-R4_MC03g04392	6.10641	7.13327	6.61984	0.296962	0.327179	MvSl-1064-A1-R4_MC03g04392	27.9038	28.2264	28.0651	1.08713	1.01288	0.235874448
MvSl-1064-A1-R4_MC14g12010	0	12.661	6.3305	0	0.0228729	MvSl-1064-A1-R4_MC14g12010	24.2617	30.0551	27.1584	0.0423422	0.0507485	0.233095469
MvSl-1064-A1-R4_MC06g07524	10.7559	3.0748	6.91535	0.0425603	0.0120361	MvSl-1064-A1-R4_MC06g07524	23.1176	36.569	29.8433	0.0869487	0.132373	0.231722027
MvSl-1064-A1-R4_MC10-2g09888	11.6271	14.0876	12.85735	2.5809	3.12721	MvSl-1064-A1-R4_MC10-2g09888	54	57	55.5	9.93443	10.3391	0.231663964
MvSl-1064-A1-R4_MC01-1g02419	2	0	1	0.0292959	0	MvSl-1064-A1-R4_MC01-1g02419	3.87698	4.75976	4.31837	0.0526179	0.0607341	0.23156885
MvSl-1064-A1-R4_MC02g03677	4.52162	3.83267	4.177145	1.33197	1.14592	MvSl-1064-A1-R4_MC02g03677	24.7928	11.6916	18.2422	6.10277	2.83536	0.228982523
MvSl-1064-A1-R4_MC05-3g06844	23.5945	22.5702	23.08235	6.71887	6.46109	MvSl-1064-A1-R4_MC05-3g06844	105.991	96.2731	101.13205	25.2033	22.3525	0.228239712
MvSl-1064-A1-R4_MC07g08254	23.5945	22.5702	23.08235	6.71887	6.46109	MvSl-1064-A1-R4_MC07g08254	105.991	96.2731	101.13205	25.2033	22.3525	0.228239712
MvSl-1064-A1-R4_MC09-1g08913	23.5945	22.5702	23.08235	6.71887	6.46109	MvSl-1064-A1-R4_MC09-1g08913	105.991	96.2731	101.13205	25.2033	22.3525	0.228239712
MvSl-1064-A1-R4_MC11g10161	0	1.14901	0.574505	0	0.136016	MvSl-1064-A1-R4_MC11g10161	0	5.06611	2.533055	0	0.48623	0.226803199
MvSl-1064-A1-R4_A1g00232	27.1494	25.1236	26.1365	3.77397	3.31444	MvSl-1064-A1-R4_A1g00232	123.336	107.471	115.4035	14.1135	11.5533	0.226479266
MvSl-1064-A1-R4_A1g00272	6.35464	6.34343	6.349035	1.41056	1.40813	MvSl-1064-A1-R4_A1g00272	33.1393	23.5573	28.3483	6.09667	4.273	0.223965281
MvSl-1064-A1-R4_MC02g03861	6.35464	6.34343	6.349035	1.41056	1.40813	MvSl-1064-A1-R4_MC02g03861	33.1393	23.5573	28.3483	6.09667	4.273	0.223965281
MvSl-1064-A1-R4_MC11g10700	6.35464	6.34343	6.349035	1.41056	1.40813	MvSl-1064-A1-R4_MC11g10700	33.1393	23.5573	28.3483	6.09667	4.273	0.223965281
MvSl-1064-A1-R4_MC06g06996	20.9186	63.8932	42.4059	2.43219	6.9578	MvSl-1064-A1-R4_MC06g06996	137.94	241.389	189.6645	13.0868	21.1372	0.223583749
MvSl-1064-A1-R4_MC04-1g06069	94.8618	113.11	103.9859	0.761159	0.896615	MvSl-1064-A1-R4_MC04-1g06069	455	476	465.5	5.1313	5.06866	0.223385392
MvSl-1064-A1-R4_MC10-2g09941	46.7921	61	53.89605	11.1449	14.6759	MvSl-1064-A1-R4_MC10-2g09941	209.245	275.101	242.173	41.4296	53.9084	0.222551853
MvSl-1064-A1-R4_MC07g08247	5.64553	6.28454	5.965035	0.0230471	0.0253793	MvSl-1064-A1-R4_MC07g08247	32.4807	21.419	26.94985	0.125243	0.0794666	0.221338337
MvSl-1064-A1-R4_MC09-2g08943	8	6	7	0.0785814	0.0581891	MvSl-1064-A1-R4_MC09-2g08943	36.8178	26.5993	31.70855	0.395967	0.270418	0.220760646
MvSl-1064-A1-R4_A1g00472	10.5364	6.58547	8.560935	1.73769	1.03009	MvSl-1064-A1-R4_A1g00472	45.6674	31.9616	38.8145	6.23567	4.10455	0.220560228
MvSl-1064-A1-R4_A1g01327	10.6155	6.39072	8.50311	0.0199461	0.0118872	MvSl-1064-A1-R4_A1g01327	39.4491	38.1928	38.82095	0.0666192	0.0624109	0.219034052
MvSl-1064-A1-R4_MC10-2g09909	5	0	2.5	1.33093	0	MvSl-1064-A1-R4_MC10-2g09909	15	8	11.5	3.32512	1.74445	0.217391302
MvSl-1064-A1-R4_MC05-3g06814	13.2789	30.0718	21.67535	0.215586	0.479192	MvSl-1064-A1-R4_MC05-3g06814	81.4447	119.551	100.49785	7.7269	10.4685	0.215679738
MvSl-1064-A1-R4_MC12g10875	3.88953	4.29915	4.09434	0.863371	0.954337	MvSl-1064-A1-R4_MC12g10875	25.2223	12.7478	18.98505	4.64017	2.31229	0.215661269
MvSl-1064-A1-R4_A1g01436	22.9346	8.42843	15.681515	0.385466	0.138906	MvSl-1064-A1-R4_A1g01436	88.3603	57.2676	72.81395	1.74889	1.05846	0.215364157
MvSl-1064-A1-R4_MC06g07379	2	2	2	0.610906	0.619569	MvSl-1064-A1-R4_MC06g07379	12	7	9.5	3.06466	1.76024	0.210526314
