target_id	est_counts	est_counts	tpm	tpm
MvSl-1064-A1-R4_MC01-1g02825	4161	3825	6.85537	6.09857
MvSl-1064-A1-R4_MC01-1g02826	1943	2032	12.7314	12.7218
MvSl-1064-A1-R4_MC01-1g02827	2	2	0.125055	0.113409
MvSl-1064-A1-R4_MC01-1g02828	4.11536	3.03079	0.162687	0.110177
MvSl-1064-A1-R4_MC01-1g02829	4	1	0.268645	0.0607954
MvSl-1064-A1-R4_MC01-1g02830	12.6816	14.8375	0.14659	0.161793
MvSl-1064-A1-R4_MC01-1g02831	291	260	2.70081	2.2895
MvSl-1064-A1-R4_MC01-1g02832	203.098	269.72	2.63426	3.29231
MvSl-1064-A1-R4_MC01-1g02833	4	3	0.46814	0.329692
MvSl-1064-A1-R4_MC01-1g02834	15420	16754	55.7147	58.2824
MvSl-1064-A1-R4_MC01-1g02835	2498	2607	46.8316	45.745
MvSl-1064-A1-R4_MC01-1g02836	155.326	522.107	1.87934	5.95336
MvSl-1064-A1-R4_MC01-1g02837	419.977	342.955	56.3712	42.9537
MvSl-1064-A1-R4_MC01-1g02838	965.669	1041.68	2.21159	2.30486
MvSl-1064-A1-R4_MC01-1g02839	231.277	175.123	0.42158	0.308784
MvSl-1064-A1-R4_MC01-1g02840	19.2354	11.6865	1.94969	1.09362
MvSl-1064-A1-R4_MC01-1g02841	359.153	388.919	0.469687	0.492649
MvSl-1064-A1-R4_MC01-1g02842	483.883	351.453	2.01106	1.40434
MvSl-1064-A1-R4_MC01-1g02843	58.8203	29.2221	2.42293	1.10547
MvSl-1064-A1-R4_MC01-1g02844	995	986	9.95954	9.34647
MvSl-1064-A1-R4_MC01-1g02845	162.987	148.418	0.388387	0.341605
MvSl-1064-A1-R4_MC01-1g02846	78.4143	81.4404	1.02274	0.999562
MvSl-1064-A1-R4_MC01-1g02847	8.05788	13.1931	0.187739	0.285151
MvSl-1064-A1-R4_MC01-1g02848	597.181	883.364	11.2856	15.6185
MvSl-1064-A1-R4_MC01-1g02849	236.586	368.564	1.16962	1.74823
MvSl-1064-A1-R4_MC01-1g02850	4	11.0317	0.984604	2.67531
MvSl-1064-A1-R4_MC01-1g02851	623	948	57.6764	81.1753
MvSl-1064-A1-R4_MC01-1g02852	111.436	136.516	0.229561	0.271864
MvSl-1064-A1-R4_MC01-1g02853	347.959	462.107	3.24257	4.08533
MvSl-1064-A1-R4_MC01-1g02854	134.416	150.411	4.30245	4.43002
MvSl-1064-A1-R4_MC01-1g02855	436.012	722.834	65.1053	102.584
MvSl-1064-A1-R4_MC01-1g02856	6	5.18798	1.93649	1.62318
MvSl-1064-A1-R4_MC01-1g02857	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02858	1358	1445	12.6038	12.7243
MvSl-1064-A1-R4_MC01-1g02859	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02860	41.4282	13.1619	0.269151	0.0817151
MvSl-1064-A1-R4_MC01-1g02861	394.157	221.529	0.940224	0.510408
MvSl-1064-A1-R4_MC01-1g02862	11.0121	13	0.030371	0.0345968
MvSl-1064-A1-R4_MC01-1g02863	887	995	8.10135	8.62557
MvSl-1064-A1-R4_MC01-1g02864	1616.82	1210.63	43.0148	29.7825
MvSl-1064-A1-R4_MC01-1g02865	485	572	16.8421	18.3014
MvSl-1064-A1-R4_MC01-1g02866	34	31	16.9132	13.5167
MvSl-1064-A1-R4_MC01-1g02867	637	845	31.8075	38.3283
MvSl-1064-A1-R4_MC01-1g02868	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02869	0	0.69701	0	0.312725
MvSl-1064-A1-R4_MC01-1g02870	24.5625	19.0324	0.182868	0.135075
MvSl-1064-A1-R4_MC01-1g02871	1.34064	0	0.00411249	0
MvSl-1064-A1-R4_MC01-1g02872	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02873	8.92012	6.59026	1.87505	1.36644
MvSl-1064-A1-R4_MC01-1g02874	6.00415	5.19641	0.00844884	0.00708086
MvSl-1064-A1-R4_MC01-1g02875	147.912	119.937	20.1967	15.4025
MvSl-1064-A1-R4_MC01-1g02876	72.1449	33.2577	0.136157	0.0607042
MvSl-1064-A1-R4_MC01-1g02877	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02878	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02879	2	2	0.0924503	0.0844052
MvSl-1064-A1-R4_MC01-1g02880	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02881	0	1	0	0.212675
MvSl-1064-A1-R4_MC01-1g02882	5	6.1296	0.615513	0.704211
MvSl-1064-A1-R4_MC01-1g02883	215.775	212.303	0.683834	0.648546
MvSl-1064-A1-R4_MC01-1g02884	5.15356	4.55217	0.0592847	0.0494019
MvSl-1064-A1-R4_MC01-1g02885	0	4.34063	0	0.00803454
MvSl-1064-A1-R4_MC01-1g02886	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02887	1.2864	0.666667	0.0776511	0.036489
MvSl-1064-A1-R4_MC01-1g02888	24.1197	26.348	0.0621879	0.0655825
MvSl-1064-A1-R4_MC01-1g02889	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02890	1.2864	0.666667	0.0776511	0.036489
MvSl-1064-A1-R4_MC01-1g02891	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02892	8.14127	13.565	0.0304211	0.048786
MvSl-1064-A1-R4_MC01-1g02893	5.99E-05	0	1.01E-07	0
MvSl-1064-A1-R4_MC01-1g02894	1.00029	0	0.0048821	0
MvSl-1064-A1-R4_MC01-1g02895	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02896	0	0.687003	0	0.00103055
MvSl-1064-A1-R4_MC01-1g02897	0.024665	0	0.00303633	0
MvSl-1064-A1-R4_MC01-1g02898	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02899	113.003	115.017	0.342524	0.336168
MvSl-1064-A1-R4_MC01-1g02900	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02901	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02902	0	1.2409	0	0.0214498
MvSl-1064-A1-R4_MC01-1g02903	1.84638	0	0.00228325	0
MvSl-1064-A1-R4_MC01-1g02904	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02905	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02906	0	3.25829	0	0.0100083
MvSl-1064-A1-R4_MC01-1g02907	3.61083	0.000241508	0.0100797	6.50E-07
MvSl-1064-A1-R4_MC01-1g02908	40.0579	37.4635	0.0829671	0.0750079
MvSl-1064-A1-R4_MC01-1g02909	57.8093	44.0781	0.0640982	0.047364
MvSl-1064-A1-R4_MC01-1g02910	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02911	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02912	14.7953	19.4537	0.0158314	0.0201752
MvSl-1064-A1-R4_MC01-1g02913	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02914	0	4.19174	0	0.0139303
MvSl-1064-A1-R4_MC01-1g02915	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02916	23.8672	78.7706	0.0389585	0.124436
MvSl-1064-A1-R4_MC01-1g02917	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02918	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02919	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02920	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02921	3.08283	5.82255	0.0106365	0.0193499
MvSl-1064-A1-R4_MC01-1g02922	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02923	6.64959	4.70791	0.00767319	0.00526422
MvSl-1064-A1-R4_MC01-1g02924	8.67552	25.326	0.00916343	0.0259278
MvSl-1064-A1-R4_MC01-1g02925	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02926	11.0758	32.6498	0.41454	1.12615
MvSl-1064-A1-R4_MC01-1g02927	55.9774	100.33	0.0415677	0.0722716
MvSl-1064-A1-R4_MC01-1g02928	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02929	0	3.14461	0	0.00846976
MvSl-1064-A1-R4_MC01-1g02930	2.30994	3.09604	0.00556215	0.00720026
MvSl-1064-A1-R4_MC01-1g02931	5.76966	6.17755	0.00994836	0.0103061
MvSl-1064-A1-R4_MC01-1g02932	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02933	43.848	121.92	0.120066	0.322159
MvSl-1064-A1-R4_MC01-1g02934	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02935	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02936	29.7807	19.9815	0.776625	0.482594
MvSl-1064-A1-R4_MC01-1g02937	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02938	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02939	0	1.52E-07	0	2.36E-10
MvSl-1064-A1-R4_MC01-1g02940	101.477	118.575	0.176966	0.200063
MvSl-1064-A1-R4_MC01-1g02941	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02942	3.63369	0	0.00620481	0
MvSl-1064-A1-R4_MC01-1g02943	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02944	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02945	0	0	0	0
MvSl-1064-A1-R4_MC01-2g02946	0	1.39541	0	0.00289426
MvSl-1064-A1-R4_MC01-2g02947	0.626733	1.80981	0.00154643	0.00431235
MvSl-1064-A1-R4_MC01-2g02948	0.720294	0.788356	0.00816328	0.00843502
MvSl-1064-A1-R4_MC01-2g02949	5.63945	5.66422	0.0158973	0.0154049
MvSl-1064-A1-R4_MC01-2g02950	5.04224	2.01231	0.0331336	0.012634
MvSl-1064-A1-R4_MC01-2g02951	2.3712	3.7124	0.0206703	0.0307488
MvSl-1064-A1-R4_MC01-2g02952	0	0	0	0
MvSl-1064-A1-R4_MC01-2g02953	0	0	0	0
MvSl-1064-A1-R4_MC01-2g02954	11.0383	11	0.624355	0.563822
MvSl-1064-A1-R4_MC01-2g02955	0	0	0	0
MvSl-1064-A1-R4_MC01-2g02956	0	2.00513	0	0.00856426
MvSl-1064-A1-R4_MC01-2g02957	15.2915	16.9322	0.0269951	0.0289186
MvSl-1064-A1-R4_MC01-2g02958	1.03003	1.01007	0.0184617	0.016955
MvSl-1064-A1-R4_MC01-2g02959	0	0	0	0
MvSl-1064-A1-R4_MC01-2g02960	539.498	541.401	0.647951	0.630004
MvSl-1064-A1-R4_MC01-2g02961	184.782	123.278	1.06755	0.681879
MvSl-1064-A1-R4_MC01-2g02962	125.073	89	2.43628	1.62076
MvSl-1064-A1-R4_MC01-2g02963	374	437	104.685	123.072
MvSl-1064-A1-R4_MC01-2g02964	29.9879	19.2515	0.691946	0.412397
MvSl-1064-A1-R4_MC01-2g02965	718	1107	1.87225	2.78651
MvSl-1064-A1-R4_MC01-2g02966	7.71054	9.87865	0.92665	1.10996
MvSl-1064-A1-R4_MC01-2g02967	689.325	669.308	10.1058	9.21382
MvSl-1064-A1-R4_MC01-2g02968	0	0	0	0
MvSl-1064-A1-R4_MC01-2g02969	5	6	0.074228	0.0836038
MvSl-1064-A1-R4_MC01-2g02970	16.5071	21.8793	0.421965	0.518352
MvSl-1064-A1-R4_MC01-2g02971	4.1577	2.44503	0.0236047	0.0132934
MvSl-1064-A1-R4_MC01-2g02972	0	7.86671	0	2.39723
MvSl-1064-A1-R4_MC01-2g02973	2059.43	1600.44	6.67415	4.99855
MvSl-1064-A1-R4_MC01-2g02974	9.31182	6.50033	7.02412	3.74699
MvSl-1064-A1-R4_MC01-2g02975	857	683	23.0306	16.9808
MvSl-1064-A1-R4_MC01-2g02976	1069	1009	20.3511	17.9751
MvSl-1064-A1-R4_MC01-2g02977	7701	9277	11.6049	13.5339
MvSl-1064-A1-R4_MC01-2g02978	2705	2333	11.5561	9.57957
MvSl-1064-A1-R4_MC01-2g02979	1708	1913	16.2463	17.254
MvSl-1064-A1-R4_MC01-2g02980	111.698	79.6035	12.0163	7.99612
MvSl-1064-A1-R4_MC01-2g02981	192.305	219.701	25.812	27.5166
MvSl-1064-A1-R4_MC01-2g02982	301.145	280.193	5.35738	4.66962
MvSl-1064-A1-R4_MC01-2g02983	1016	1357	12.3556	15.5527
MvSl-1064-A1-R4_MC01-2g02984	1231	1476	6.12533	7.04615
MvSl-1064-A1-R4_MC01-2g02985	1974	1691	485.902	410.088
MvSl-1064-A1-R4_MC01-2g02986	1028.68	942.87	2.16179	1.91528
MvSl-1064-A1-R4_MC01-2g02987	640.391	830.855	1.03065	1.29419
MvSl-1064-A1-R4_MC01-2g02988	1165.82	1126.4	2.1699	2.02778
MvSl-1064-A1-R4_MC01-2g02989	221.407	232.352	15.3916	14.659
MvSl-1064-A1-R4_MC01-2g02990	2374.78	2242.15	3.92945	3.59027
MvSl-1064-A1-R4_MC01-2g02991	849	1077	7.66281	9.22884
MvSl-1064-A1-R4_MC01-2g02992	1330	1237	9.96649	8.83536
MvSl-1064-A1-R4_MC01-2g02993	1472	1436	4.47359	4.2081
MvSl-1064-A1-R4_MC01-2g02994	3746	4903	18.3611	23.0606
MvSl-1064-A1-R4_MC01-2g02995	14	9	1.41903	0.842214
MvSl-1064-A1-R4_MC01-2g02996	15079	24945	97.9655	154.87
MvSl-1064-A1-R4_MC01-2g02997	16.7797	30.8528	3.3223	6.04589
MvSl-1064-A1-R4_MC01-2g02998	675.962	520.898	2.02484	1.50472
MvSl-1064-A1-R4_MC01-2g02999	63.5516	58.3335	0.359915	0.316381
MvSl-1064-A1-R4_MC01-2g03000	76.8854	54.5779	0.169815	0.116486
MvSl-1064-A1-R4_MC01-2g03001	4.08968	3.13172	0.294721	0.205367
MvSl-1064-A1-R4_MC01-2g03002	701.313	615.443	3.48212	2.93173
MvSl-1064-A1-R4_MC01-2g03003	6749	9985	74.2876	103.867
MvSl-1064-A1-R4_MC01-2g03004	1536	1477	5.58495	5.17031
MvSl-1064-A1-R4_MC01-2g03005	2441	1920	4.91387	3.73685
MvSl-1064-A1-R4_MC01-2g03006	2	1	0.461397	0.224735
MvSl-1064-A1-R4_MC01-2g03007	2987	2677	22.7548	19.4317
MvSl-1064-A1-R4_MC01-2g03008	1118.45	1111.99	134.415	124.943
MvSl-1064-A1-R4_MC01-2g03009	0	2	0	0.0304547
MvSl-1064-A1-R4_MC01-2g03010	0	0	0	0
MvSl-1064-A1-R4_MC01-2g03011	226	351	2.12329	3.12786
MvSl-1064-A1-R4_MC01-2g03012	7	3	0.231813	0.0914489
MvSl-1064-A1-R4_MC01-2g03013	12	8	0.0577093	0.0369264
MvSl-1064-A1-R4_MC01-2g03014	1288	1495	11.5796	12.7617
MvSl-1064-A1-R4_MC01-2g03015	1283	1353	3.77428	3.83883
MvSl-1064-A1-R4_MC01-2g03016	3697	3283	35.7581	30.0972
MvSl-1064-A1-R4_MC01-2g03017	6518	5745	7.4096	6.32871
MvSl-1064-A1-R4_MC01-2g03018	1930	3472	105.614	172.335
MvSl-1064-A1-R4_MC01-2g03019	1301	1639	11.2134	13.4259
MvSl-1064-A1-R4_MC01-2g03020	381	502	3.25938	4.08216
MvSl-1064-A1-R4_MC01-2g03021	277	200	0.466408	0.325865
MvSl-1064-A1-R4_MC01-2g03022	310	380	24.0789	26.995
MvSl-1064-A1-R4_MC01-2g03023	299	370	35.9337	41.5729
MvSl-1064-A1-R4_MC01-2g03024	39	43	0.259246	0.273041
MvSl-1064-A1-R4_MC01-2g03025	8	7	0.844499	0.688201
MvSl-1064-A1-R4_MC01-2g03026	345	833	2.06061	4.76095
MvSl-1064-A1-R4_MC01-2g03027	650	581	19.4303	16.0243
MvSl-1064-A1-R4_MC01-2g03028	685	780	10.2921	11.0004
MvSl-1064-A1-R4_MC01-2g03029	751	835	50.4382	50.7641
MvSl-1064-A1-R4_MC01-2g03030	3834	5758	81.0935	113.404
MvSl-1064-A1-R4_MC01-2g03031	0	3	0	0.0393947
MvSl-1064-A1-R4_MC01-2g03032	0	0	0	0
MvSl-1064-A1-R4_MC01-2g03033	2.76745	3.3475	0.0186117	0.0215007
MvSl-1064-A1-R4_MC01-2g03034	1124.71	1141.29	3.57431	3.49599
MvSl-1064-A1-R4_MC01-2g03035	1224.16	1268.07	3.71057	3.70625
MvSl-1064-A1-R4_MC01-2g03036	1816	2249	24.3634	28.3782
MvSl-1064-A1-R4_MC01-2g03037	8800	14897	27.9275	45.57
MvSl-1064-A1-R4_MC01-2g03038	620	783	49.0531	56.7256
MvSl-1064-A1-R4_MC01-2g03039	1559	1449	11.7208	10.3828
MvSl-1064-A1-R4_MC01-2g03040	2895	5408	26.6534	47.2486
MvSl-1064-A1-R4_MC01-2g03041	1215	1511	9.50822	11.2611
MvSl-1064-A1-R4_MC01-2g03042	1227	1510	4.26549	5.05579
MvSl-1064-A1-R4_MC01-2g03043	6485	10874	53.1031	84.7198
MvSl-1064-A1-R4_MC01-2g03044	75	49	9.89427	6.01549
MvSl-1064-A1-R4_MC01-2g03045	2.15793	1	0.467105	0.212675
MvSl-1064-A1-R4_MC01-2g03046	813	696	7.30915	5.94123
MvSl-1064-A1-R4_MC01-2g03047	1031	1014	15.9901	14.7583
MvSl-1064-A1-R4_MC01-2g03048	1779	1860	8.08136	8.11529
MvSl-1064-A1-R4_MC01-2g03049	3041	2394	9.14512	6.94251
MvSl-1064-A1-R4_MC01-2g03050	17927	14957	14.9139	12.0676
MvSl-1064-A1-R4_MC01-2g03051	1882	2399	1257.95	1327.6
MvSl-1064-A1-R4_MC01-2g03052	687	1085	7.38853	11.0305
MvSl-1064-A1-R4_MC01-2g03053	117	252	18.3073	37.2739
MvSl-1064-A1-R4_MC01-2g03054	422	418	14.6544	13.3741
MvSl-1064-A1-R4_MC01-2g03055	3933	4332	34.0264	35.6164
MvSl-1064-A1-R4_MC01-2g03056	414	486	7.52954	8.27845
MvSl-1064-A1-R4_MC01-2g03057	419	430	4.99169	4.82954
MvSl-1064-A1-R4_MC01-2g03058	3725	3618	9.1129	8.54781
MvSl-1064-A1-R4_MC01-2g03059	260	416	0.467625	0.723784
MvSl-1064-A1-R4_MC01-2g03060	12	11	1.04743	0.885104
MvSl-1064-A1-R4_MC01-2g03061	2486	2094	10.6403	8.61406
MvSl-1064-A1-R4_MC01-2g03062	5184	4881	6.62102	6.03884
MvSl-1064-A1-R4_MC01-2g03063	3023	4977	22.3612	35.0991
MvSl-1064-A1-R4_MC01-2g03064	323	590	1.42224	2.49611
MvSl-1064-A1-R4_MC01-2g03065	115	48	0.311921	0.125644
MvSl-1064-A1-R4_MC01-2g03066	867.443	790.248	1.05507	0.931231
MvSl-1064-A1-R4_MC01-2g03067	57.1618	41.4642	3.90536	2.56797
MvSl-1064-A1-R4_MC01-2g03068	1539.42	1352.92	3.987	3.38263
MvSl-1064-A1-R4_MC01-2g03069	58.707	72.8341	0.442818	0.523575
MvSl-1064-A1-R4_MC01-2g03070	106.234	143.355	1.91789	2.42387
MvSl-1064-A1-R4_MC01-2g03071	813	819	8.24566	7.86367
MvSl-1064-A1-R4_MC01-2g03072	40	43	0.107353	0.11138
MvSl-1064-A1-R4_MC01-2g03073	29	29	23.3899	21.2186
MvSl-1064-A1-R4_MC01-2g03074	230.19	189.081	9.75251	7.34474
MvSl-1064-A1-R4_MC01-2g03075	502	496	7.6371	7.08398
MvSl-1064-A1-R4_MC01-2g03076	279	156	1.62004	0.867172
MvSl-1064-A1-R4_MC01-2g03077	1426	1485	7.57159	7.55808
MvSl-1064-A1-R4_MC01-2g03078	661	704	2.14216	2.19876
MvSl-1064-A1-R4_MC01-2g03079	484	623	24.5443	28.6261
MvSl-1064-A1-R4_MC01-2g03080	52	68	0.213031	0.267877
MvSl-1064-A1-R4_MC01-2g03081	10	4	0.0389516	0.0149899
MvSl-1064-A1-R4_MC01-2g03082	7510	10759	43.1708	59.2169
MvSl-1064-A1-R4_MC01-2g03083	72	89	21.8085	27.1211
MvSl-1064-A1-R4_MC01-2g03084	143	116	4.57721	3.41653
MvSl-1064-A1-R4_MC01-2g03085	100	35	0.266203	0.0899273
MvSl-1064-A1-R4_MC01-2g03086	1721	2822	18.339	28.4303
MvSl-1064-A1-R4_MC01-2g03087	1111	1257	9.72175	10.4502
MvSl-1064-A1-R4_MC01-2g03088	165	117.5	3.04671	2.03106
MvSl-1064-A1-R4_MC01-2g03089	269.317	289.32	0.963979	0.997133
MvSl-1064-A1-R4_MC01-2g03090	65.9745	74.8511	1.21821	1.29385
MvSl-1064-A1-R4_MC01-2g03091	269.317	289.32	0.963979	0.997133
MvSl-1064-A1-R4_MC01-2g03092	165	117.5	3.04671	2.03106
MvSl-1064-A1-R4_MC01-2g03093	144	87	49.3109	29.2238
MvSl-1064-A1-R4_MC01-2g03094	24	39	1.31333	1.93579
MvSl-1064-A1-R4_MC01-2g03095	142	174	5.61351	6.32532
MvSl-1064-A1-R4_MC01-2g03096	23.0487	18	2.23598	1.6144
MvSl-1064-A1-R4_MC01-2g03097	3232	1708	21.4841	10.8455
MvSl-1064-A1-R4_MC01-2g03098	7602	9042	49.9543	56.7686
MvSl-1064-A1-R4_MC01-2g03099	661	687	103.428	101.616
MvSl-1064-A1-R4_MC01-2g03100	25	11	0.218761	0.0914495
MvSl-1064-A1-R4_MC01-2g03101	1257.45	808.903	16.4006	9.92809
MvSl-1064-A1-R4_MC01-2g03102	2651.37	2391.59	19.3012	16.6037
MvSl-1064-A1-R4_MC01-2g03103	32.177	20.4187	0.186839	0.113503
MvSl-1064-A1-R4_MC01-2g03104	2846	2806	13.861	13.1147
MvSl-1064-A1-R4_MC01-2g03105	2491	2147	4.27265	3.56322
MvSl-1064-A1-R4_MC01-2g03106	134	121	39.407	35.8638
MvSl-1064-A1-R4_MC01-2g03107	108.673	135.453	19.2433	23.3898
MvSl-1064-A1-R4_MC01-2g03108	13603	12899	35.3507	32.3595
MvSl-1064-A1-R4_MC01-2g03109	654	521	3.34114	2.5527
MvSl-1064-A1-R4_MC01-2g03110	343	528	92.8097	144.283
MvSl-1064-A1-R4_MC01-2g03111	713	776	5.19044	5.38741
MvSl-1064-A1-R4_MC01-2g03112	1043	1737	5.13422	8.20434
MvSl-1064-A1-R4_MC01-2g03113	355	413	3.80014	4.17966
MvSl-1064-A1-R4_MC01-2g03114	181.391	179.035	11.1441	9.96828
MvSl-1064-A1-R4_MC01-2g03115	157.398	135.955	20.7645	16.6905
MvSl-1064-A1-R4_MC01-2g03116	40	44	11.1962	12.3917
MvSl-1064-A1-R4_MC01-2g03117	2882	2016	14.4344	9.68618
MvSl-1064-A1-R4_MC01-2g03118	1	0	0.0197927	0
MvSl-1064-A1-R4_MC01-2g03119	138	88	3.59878	2.12538
MvSl-1064-A1-R4_MC01-2g03120	4753	4445	16.3009	14.6844
MvSl-1064-A1-R4_MC01-2g03121	3365	2917	10.2131	8.53687
MvSl-1064-A1-R4_MC01-2g03122	290.847	290.358	5.71034	5.32629
MvSl-1064-A1-R4_MC01-2g03123	1284	1543	17.9389	20.262
MvSl-1064-A1-R4_MC01-2g03124	3590	3024	6.72556	5.47926
MvSl-1064-A1-R4_MC01-2g03125	7455	5488	92.5759	64.1986
MvSl-1064-A1-R4_MC01-2g03126	2	1	0.354152	0.172678
MvSl-1064-A1-R4_MC01-2g03127	1868	1591	5.03101	4.13546
MvSl-1064-A1-R4_MC01-2g03128	2253	2647	18.9909	21.2156
MvSl-1064-A1-R4_MC01-2g03129	528	624	3.72555	4.20142
MvSl-1064-A1-R4_MC01-2g03130	2842	3161	35.4838	37.1723
MvSl-1064-A1-R4_MC01-2g03131	199	138	1.15844	0.769029
MvSl-1064-A1-R4_MC01-2g03132	3694	3742	20.3677	19.7668
MvSl-1064-A1-R4_MC01-2g03133	2908	2965	15.5847	15.2297
MvSl-1064-A1-R4_MC01-2g03134	25	27	0.0795594	0.0828202
MvSl-1064-A1-R4_MC01-2g03135	3114	2789	12.5556	10.815
MvSl-1064-A1-R4_MC01-2g03136	2255	2577	31.1383	33.4563
MvSl-1064-A1-R4_MC01-2g03137	1400	1292	4.91152	4.36518
MvSl-1064-A1-R4_MC01-2g03138	3041	4147	12.4139	16.2791
MvSl-1064-A1-R4_MC01-2g03139	644	682	5.14499	5.18671
MvSl-1064-A1-R4_MC01-2g03140	6357.91	7630.77	13.4972	15.6574
MvSl-1064-A1-R4_MC01-2g03141	1664	1949	2.7875	3.15941
MvSl-1064-A1-R4_MC01-2g03142	3	0	0.272344	0
MvSl-1064-A1-R4_MC01-2g03143	536.445	472.358	1.23349	1.04931
MvSl-1064-A1-R4_MC01-2g03144	457	413	43.357	36.1643
MvSl-1064-A1-R4_MC01-2g03145	43	37	32.4359	21.3279
MvSl-1064-A1-R4_MC01-2g03146	73	75	12.9266	12.9509
MvSl-1064-A1-R4_MC01-2g03147	602	694	12.8408	13.7731
MvSl-1064-A1-R4_MC01-2g03148	841	793	1.88839	1.72049
MvSl-1064-A1-R4_MC01-2g03149	1211	799	5.81166	3.68041
MvSl-1064-A1-R4_MC01-2g03150	579	494	44.9731	35.0935
MvSl-1064-A1-R4_MC01-2g03151	1752	1588	4.65308	4.07075
MvSl-1064-A1-R4_MC01-2g03152	3226	3102	6.41536	5.9645
MvSl-1064-A1-R4_MC01-2g03153	330	283	7.34541	5.85633
MvSl-1064-A1-R4_MC01-2g03154	3703	4531	45.0321	51.9304
MvSl-1064-A1-R4_MC01-2g03155	3190	4172	657.13	846.186
MvSl-1064-A1-R4_MC01-2g03156	5955	9947	31.6924	50.7422
MvSl-1064-A1-R4_MC01-2g03157	277	538	5.075	9.23097
MvSl-1064-A1-R4_MC01-2g03158	3362	3202	8.05321	7.40809
MvSl-1064-A1-R4_MC01-2g03159	1153	1139	2.05283	1.96182
MvSl-1064-A1-R4_MC01-2g03160	1235	1419	2.02742	2.25439
MvSl-1064-A1-R4_MC01-2g03161	716	565	3.63363	2.75016
MvSl-1064-A1-R4_MC01-2g03162	1229	1177	8.28958	7.5816
MvSl-1064-A1-R4_MC01-2g03163	38	31	4.92125	3.73144
MvSl-1064-A1-R4_MC01-2g03164	1047.5	1411	2.84454	3.69774
MvSl-1064-A1-R4_MC01-2g03165	2058	3776	199.649	338.665
MvSl-1064-A1-R4_MC01-2g03166	150.695	243.29	12.1366	17.9306
MvSl-1064-A1-R4_MC01-2g03167	523	537	40.6234	38.1482
MvSl-1064-A1-R4_MC01-2g03168	46.0832	70.126	2.83122	3.90447
MvSl-1064-A1-R4_MC01-2g03169	57.5373	67.4915	0.525512	0.585078
MvSl-1064-A1-R4_MC01-2g03170	15.3333	15.3333	4.64441	4.67254
MvSl-1064-A1-R4_MC01-2g03171	941.293	890.285	15.3851	13.6471
MvSl-1064-A1-R4_MC01-2g03172	2.09155	2.42952	0.482517	0.545999
MvSl-1064-A1-R4_MC01-2g03173	3	0.666667	0.0341685	0.00716737
MvSl-1064-A1-R4_MC01-2g03174	23.5329	10.2857	0.0567846	0.0239708
MvSl-1064-A1-R4_MC01-2g03175	2390.72	1954.78	14.7395	11.5267
MvSl-1064-A1-R4_MC01-2g03176	14617.4	6514.7	7822.98	2922.93
MvSl-1064-A1-R4_MC01-2g03177	59534.5	59891.1	3482.68	3173.84
MvSl-1064-A1-R4_MC02g03178	0	0	0	0
MvSl-1064-A1-R4_MC02g03179	3103	3277	10.3785	10.56
MvSl-1064-A1-R4_MC02g03180	844	860	6.88661	6.67698
MvSl-1064-A1-R4_MC02g03181	13719	13815	40.9883	39.8043
MvSl-1064-A1-R4_MC02g03182	5588	5484	30.8107	28.9688
MvSl-1064-A1-R4_MC02g03183	1686	1631	5.30663	4.94853
MvSl-1064-A1-R4_MC02g03184	375.688	333.136	0.680495	0.583708
MvSl-1064-A1-R4_MC02g03185	4261	3703	17.5502	14.6652
MvSl-1064-A1-R4_MC02g03186	67803	52706	1982.31	1422.58
